season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2021-22,1627745,Damian Jones,Damian,1610612758,SAC,Sacramento Kings,22101229,2022-04-10T00:00:00,SAC @ PHX,W,29.98333333333333,8,9,0.889,1,2,0.5,2,5,0.4,1,5,6,3,1,0,2,0,2,7,19,-1,35.7,0,0,33.0,1,1,1,1,7842,2352,9508,1280,8144,13609,3792,6073,2899,13155,6346,4619,5450,6215,8493,12287,702,1,11965,507,3883,13253,4290,2151,131,4663,1,29:59,2021,2022
2021-22,203087,Jeremy Lamb,Jeremy,1610612758,SAC,Sacramento Kings,22101229,2022-04-10T00:00:00,SAC @ PHX,W,15.483333333333333,2,3,0.667,1,1,1.0,0,0,0.0,0,1,1,0,3,1,0,0,1,1,5,2,6.2,0,0,9.0,1,1,1,1,19334,15413,19932,3194,8144,16850,1,13659,14456,13659,13184,17946,19929,18990,1921,4518,8184,1,5520,11915,17245,10189,21817,2151,131,19594,1,15:29,2021,2022
2021-22,1628367,Josh Jackson,Josh,1610612758,SAC,Sacramento Kings,22101229,2022-04-10T00:00:00,SAC @ PHX,W,17.716666666666665,3,8,0.375,0,3,0.0,6,6,1.0,0,3,3,0,2,0,0,1,2,4,12,8,13.6,0,0,15.0,1,1,1,1,17758,12092,11062,15835,14232,10639,14232,1140,1887,1,13184,9837,12968,18990,4151,12287,8184,17438,11965,2687,8935,5600,17007,2151,131,15283,1,17:43,2021,2022
2021-22,1630558,Davion Mitchell,Davion,1610612758,SAC,Sacramento Kings,22101229,2022-04-10T00:00:00,SAC @ PHX,W,39.56666666666667,5,14,0.357,2,4,0.5,6,8,0.75,0,3,3,15,1,0,2,3,1,5,18,-3,49.1,1,0,42.0,1,1,1,1,765,6861,4053,16678,4334,7950,3792,1140,901,8109,13184,9837,12968,21,8493,12287,702,25490,5520,1601,4414,15346,1129,1,131,1955,1,39:34,2021,2022
2021-22,1629674,Neemias Queta,Neemias,1610612758,SAC,Sacramento Kings,22101229,2022-04-10T00:00:00,SAC @ PHX,W,18.016666666666666,3,4,0.75,0,0,0.0,0,0,0.0,0,6,6,0,0,0,2,0,3,1,6,8,19.2,0,0,16.0,1,1,1,1,17514,12092,18068,2016,14232,20469,14232,13659,14456,13659,13184,3087,5450,18990,16136,12287,702,1,17825,11915,15707,5600,13116,2151,131,14542,1,18:01,2021,2022
2021-22,1626168,Trey Lyles,Trey,1610612758,SAC,Sacramento Kings,22101229,2022-04-10T00:00:00,SAC @ PHX,W,18.4,4,10,0.4,0,1,0.0,1,2,0.5,0,7,7,1,3,1,0,1,1,1,9,7,18.9,0,0,19.0,1,1,1,1,17224,9264,8192,14448,14232,16850,14232,10221,7614,10631,13184,2042,4003,13245,1921,4518,8184,17438,5520,11915,12093,6246,13346,2151,131,12388,1,18:24,2021,2022
2021-22,203200,Justin Holiday,Justin,1610612758,SAC,Sacramento Kings,22101229,2022-04-10T00:00:00,SAC @ PHX,W,31.05,7,10,0.7,5,6,0.833,0,0,0.0,1,1,2,1,1,2,0,1,4,1,19,-5,27.9,0,0,31.0,1,1,1,1,6910,3477,8192,2969,453,3994,1423,13659,14456,13659,6346,17946,16419,13245,8493,1427,8184,17438,22177,11915,3883,17172,7727,2151,131,5470,1,31:03,2021,2022
2021-22,1628978,Donte DiVincenzo,Donte,1610612758,SAC,Sacramento Kings,22101229,2022-04-10T00:00:00,SAC @ PHX,W,27.133333333333333,5,11,0.455,4,7,0.571,5,7,0.714,0,4,4,3,2,1,0,0,4,3,19,8,29.3,0,0,32.0,1,1,1,1,10250,6861,6941,12256,993,2729,3385,1788,1382,9164,13184,6842,9918,6215,4151,4518,8184,1,22177,4544,3883,5600,7002,2151,131,5053,1,27:08,2021,2022
2021-22,203084,Harrison Barnes,Harrison,1610612758,SAC,Sacramento Kings,22101229,2022-04-10T00:00:00,SAC @ PHX,W,13.05,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,1,2,11,4.7,0,0,4.0,1,1,1,1,20776,18993,21680,8341,14232,20469,14232,13659,14456,13659,13184,17946,19929,13245,16136,12287,8184,1,1,11915,21059,3985,22672,2151,131,22753,1,13:03,2021,2022
2021-22,1629002,Chimezie Metu,Chimezie,1610612758,SAC,Sacramento Kings,22101229,2022-04-10T00:00:00,SAC @ PHX,W,29.6,2,5,0.4,1,2,0.5,2,2,1.0,0,7,7,2,1,4,1,1,0,1,7,0,32.4,0,0,27.0,1,1,1,1,8177,15413,16241,14448,8144,13609,3792,6073,7614,1,13184,2042,4003,9105,8493,106,2399,17438,1,11915,14596,12132,5592,2151,131,7438,1,29:36,2021,2022
