season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2019-20,1629661,Cameron Johnson,Cameron,1610612756,PHX,Phoenix Suns,21901313,2020-08-13T00:00:00,PHX vs. DAL,W,48.5,11.3,17.7,0.636,1.6,6.5,0.25,0.0,0.0,0.0,3.2,4.8,8.1,4.8,0.0,3.2,1.6,0.0,1.6,0.0,24.2,19.4,55.6,0,0,48.4,1,1,11211,1,6801,4399,9092,3808,10632,10140,9796,12027,12814,12027,5095,13196,10343,8252,14568,3315,5128,7528,16906,16138,7636,4406,4907,1909,101,6853,1,30:06,2019,2020
2019-20,1626166,Cameron Payne,Cameron,1610612756,PHX,Phoenix Suns,21901313,2020-08-13T00:00:00,PHX vs. DAL,W,48.7,8.3,13.3,0.625,5.0,8.3,0.6,3.3,5.0,0.667,1.7,6.7,8.3,3.3,1.7,0.0,0.0,1.7,3.3,1.7,25.0,33.3,38.3,0,0,41.7,1,1,11211,1,6505,8497,14207,3962,3027,7004,2514,8104,7444,8310,8992,9545,9783,11249,12511,10567,7040,5059,12060,14834,6929,1891,12343,1909,101,9982,1,29:12,2019,2020
2019-20,1627767,Cheick Diallo,Cheick,1610612756,PHX,Phoenix Suns,21901313,2020-08-13T00:00:00,PHX vs. DAL,W,48.0,27.3,36.4,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,45.5,65.5,0,0,63.6,1,1,11211,1,8135,55,272,1693,12218,17645,12218,12027,12814,12027,11304,5787,8704,16549,14568,10567,7040,7528,18208,16138,232,948,2408,1909,101,2061,1,5:17,2019,2020
2019-20,1629660,Ty Jerome,Ty,1610612756,PHX,Phoenix Suns,21901313,2020-08-13T00:00:00,PHX vs. DAL,W,48.0,9.1,27.3,0.333,9.1,18.2,0.5,9.1,18.2,0.5,9.1,9.1,18.2,9.1,0.0,0.0,0.0,0.0,0.0,9.1,36.4,45.5,71.8,0,0,72.7,1,1,11211,1,8135,7278,1863,14612,444,507,3230,1827,433,9400,744,5787,1861,2937,14568,10567,7040,7528,18208,1792,2195,948,1434,1909,101,921,1,5:17,2019,2020
2019-20,1626164,Devin Booker,Devin,1610612756,PHX,Phoenix Suns,21901313,2020-08-13T00:00:00,PHX vs. DAL,W,50.1,17.5,31.7,0.55,0.0,7.9,0.0,7.9,7.9,1.0,0.0,11.1,11.1,7.9,0.0,0.0,0.0,1.6,4.8,7.9,42.9,47.6,68.1,0,0,61.9,1,1,11211,1,3639,650,759,6358,12218,7733,12218,2575,4113,1,11304,3693,6325,4023,14568,10567,7040,5346,8147,2677,974,845,1955,1909,101,2405,1,31:33,2019,2020
2019-20,203967,Dario Šarić,Dario,1610612756,PHX,Phoenix Suns,21901313,2020-08-13T00:00:00,PHX vs. DAL,W,49.1,11.5,19.2,0.6,3.8,5.8,0.667,3.8,7.7,0.5,0.0,11.5,11.5,3.8,3.8,0.0,0.0,0.0,5.8,7.7,30.8,5.8,46.5,0,0,50.0,1,1,11211,1,5549,4096,7532,4415,4872,11279,1664,7221,4262,9400,11304,3413,5987,10142,5964,10567,7040,7528,6025,2854,4111,8652,8482,1909,101,5906,1,25:31,2019,2020
2019-20,201937,Ricky Rubio,Ricky,1610612756,PHX,Phoenix Suns,21901313,2020-08-13T00:00:00,PHX vs. DAL,W,47.4,4.5,13.6,0.333,4.5,11.4,0.4,2.3,2.3,1.0,0.0,4.5,4.5,27.3,2.3,2.3,0.0,0.0,2.3,2.3,15.9,9.1,66.8,0,0,56.8,1,1,11211,1,9915,15462,13895,14612,3669,3522,6455,10081,11875,1,11304,13717,16056,36,10492,5747,7040,7528,15263,13143,13419,7449,2153,1909,101,3710,1,20:51,2019,2020
2019-20,1628975,Jevon Carter,Jevon,1610612756,PHX,Phoenix Suns,21901313,2020-08-13T00:00:00,PHX vs. DAL,W,49.6,5.7,13.2,0.429,5.7,9.4,0.6,0.0,0.0,0.0,0.0,3.8,3.8,1.9,0.0,1.9,1.9,1.9,1.9,1.9,17.0,9.4,35.7,0,0,35.8,1,1,11211,1,4535,13627,14413,11410,2327,5637,2514,12027,12814,12027,11304,15319,17282,14767,14568,6897,4365,4344,16150,14153,12680,7378,13626,1909,101,12943,1,26:16,2019,2020
2019-20,1629059,Elie Okobo,Elie,1610612756,PHX,Phoenix Suns,21901313,2020-08-13T00:00:00,PHX vs. DAL,W,50.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,16.7,1.0,0.0,8.3,8.3,8.3,0.0,0.0,0.0,0.0,4.2,8.3,16.7,4.2,39.2,0,0,33.3,1,1,11211,1,3732,19596,21466,19596,12218,17645,12218,258,605,1,11304,6807,9783,3585,14568,10567,7040,7528,9670,2332,12788,9232,11968,1909,101,14000,1,12:00,2019,2020
2019-20,1629028,Deandre Ayton,Deandre,1610612756,PHX,Phoenix Suns,21901313,2020-08-13T00:00:00,PHX vs. DAL,W,49.4,9.4,18.9,0.5,0.0,1.9,0.0,1.9,3.8,0.5,5.7,11.3,17.0,5.7,0.0,3.8,1.9,0.0,0.0,3.8,20.8,35.8,66.6,0,0,54.7,1,1,11211,1,4858,6887,7880,7108,12218,16921,12218,10646,9372,9400,2314,3616,2358,6913,14568,2518,4365,7528,18208,9387,9917,1706,2192,1909,101,4367,1,26:11,2019,2020
2019-20,1628969,Mikal Bridges,Mikal,1610612756,PHX,Phoenix Suns,21901313,2020-08-13T00:00:00,PHX vs. DAL,W,47.1,10.2,16.9,0.6,3.4,6.8,0.5,0.0,0.0,0.0,0.0,6.8,6.8,5.1,1.7,0.0,1.7,1.7,3.4,1.7,23.7,44.1,42.9,0,0,42.4,1,1,11211,1,10897,5775,9975,4415,5845,9622,3230,12027,12814,12027,11304,9454,12409,7816,12395,10567,4874,4964,11957,14754,7925,1033,10182,1909,101,9671,1,27:46,2019,2020
2019-20,1628969,Mikal Bridges,Mikal,1610612756,PHX,Phoenix Suns,21901299,2020-08-11T00:00:00,PHX @ PHI,W,49.2,11.8,14.7,0.8,4.4,7.4,0.6,7.4,7.4,1.0,0.0,2.9,2.9,1.5,0.0,2.9,2.9,0.0,1.5,4.4,35.3,10.3,58.7,0,0,55.9,1,1,11211,1,5284,3843,12605,1350,3908,8668,2514,2986,4643,1,11304,16781,18424,15933,14568,3950,2484,7528,17357,7891,2487,7061,3977,1909,101,3985,1,33:27,2019,2020
2019-20,1629028,Deandre Ayton,Deandre,1610612756,PHX,Phoenix Suns,21901299,2020-08-11T00:00:00,PHX @ PHI,W,49.5,6.2,15.4,0.4,0.0,3.1,0.0,0.0,0.0,0.0,4.6,13.8,18.5,3.1,0.0,0.0,0.0,1.5,1.5,3.1,12.3,7.7,39.1,0,0,33.8,1,1,11211,1,4570,12728,11779,12431,12218,15422,12218,12027,12814,12027,3184,2022,1794,11896,14568,10567,7040,5583,17123,11022,15882,7933,12010,1909,101,13939,1,32:12,2019,2020
