season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,pf,opp_pf,wl,differential,round,game_no_in_series
2024-25,1610612753,42400111,2025-04-20,ORL,BOS,BOS,1610612738,86,103,L,-17,rnd1,1
2024-25,1610612753,42400112,2025-04-23,ORL,BOS,BOS,1610612738,100,109,L,-9,rnd1,2
2024-25,1610612753,42400113,2025-04-25,BOS,ORL,BOS,1610612738,95,93,W,2,rnd1,3
2024-25,1610612753,42400114,2025-04-27,BOS,ORL,BOS,1610612738,98,107,L,-9,rnd1,4
2024-25,1610612753,42400115,2025-04-29,ORL,BOS,BOS,1610612738,89,120,L,-31,rnd1,5
