close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
203500,Steven Adams,1610612760,OKC,C,23.0,5,5,0.676,27,48,0.563,0.606,-0.043
203460,Andre Roberson,1610612760,OKC,F,25.0,5,5,0.482,23,41,0.561,0.576,-0.015
203506,Victor Oladipo,1610612760,OKC,G,25.0,5,5,0.438,19,28,0.679,0.553,0.125
202683,Enes Freedom,1610612760,OKC,C,25.0,5,5,0.808,9,21,0.429,0.564,-0.135
201959,Taj Gibson,1610612760,OKC,F,32.0,5,5,0.289,9,13,0.692,0.545,0.148
203924,Jerami Grant,1610612760,OKC,F,23.0,5,5,0.433,12,13,0.923,0.571,0.352
203518,Alex Abrines,1610612760,OKC,G-F,23.0,5,4,0.522,9,12,0.75,0.55,0.2
203926,Doug McDermott,1610612760,OKC,F,25.0,5,4,0.391,6,9,0.667,0.525,0.141
201566,Russell Westbrook,1610612760,OKC,G,28.0,5,4,0.233,4,7,0.571,0.606,-0.035
1627734,Domantas Sabonis,1610612760,OKC,F,21.0,1,1,1.0,2,4,0.5,0.539,-0.039
202708,Norris Cole,1610612760,OKC,G,28.0,3,3,0.333,1,3,0.333,0.534,-0.201
203902,Semaj Christon,1610612760,OKC,G,24.0,2,2,0.4,2,2,1.0,0.618,0.382
202713,Kyle Singler,1610612760,OKC,F,29.0,1,1,0.5,1,2,0.5,0.573,-0.073
