close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203083,Andre Drummond,1610612739,CLE,C,26.0,56,54,0.372,2.88,6.75,0.426,0.372,0.054
202684,Tristan Thompson,1610612739,CLE,C-F,29.0,57,55,0.42,2.35,6.21,0.379,0.37,0.008
1629012,Collin Sexton,1610612739,CLE,G,21.0,65,65,0.489,2.31,5.92,0.39,0.373,0.017
201567,Kevin Love,1610612739,CLE,F-C,31.0,56,55,0.364,1.89,5.09,0.372,0.369,0.003
1629645,Kevin Porter Jr.,1610612739,CLE,G-F,20.0,50,49,0.481,1.92,4.7,0.409,0.363,0.046
1629636,Darius Garland,1610612739,CLE,G,20.0,59,58,0.384,1.71,4.56,0.375,0.375,0.001
1626224,Cedi Osman,1610612739,CLE,F,25.0,65,64,0.431,1.48,4.26,0.347,0.37,-0.024
1626204,Larry Nance Jr.,1610612739,CLE,F-C,27.0,56,54,0.407,1.18,3.57,0.33,0.366,-0.036
203957,Danté Exum,1610612739,CLE,G,24.0,33,28,0.441,0.85,2.27,0.373,0.368,0.006
203521,Matthew Dellavedova,1610612739,CLE,G,29.0,54,44,0.384,0.87,2.19,0.398,0.376,0.023
1627790,Ante Zizic,1610612739,CLE,C,23.0,21,17,0.355,1.0,2.05,0.488,0.357,0.131
1628395,Jordan Bell,1610612739,CLE,F,25.0,26,21,0.42,0.58,1.92,0.3,0.362,-0.062
1628035,Alfonzo McKinnie,1610612739,CLE,F,27.0,38,31,0.401,0.63,1.76,0.358,0.375,-0.017
1629760,Matt Mooney,1610612739,CLE,G,25.0,3,1,0.429,0.0,1.0,0.0,0.363,-0.363
1629731,Dean Wade,1610612739,CLE,F-C,23.0,11,7,0.333,0.27,0.91,0.3,0.349,-0.049
