player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
201942,DeMar DeRozan,DeMar,1610612758,SAC,35.0,77,38,39,0.494,2767.615,624,1308,0.477,84,256,0.328,378,441,0.857,50,248,298,342,105,62,32,57,150,316,1710,110,2757.6,3,0,2622.0,43,110,486,288,6,12,12,187,168,153,314,7,9,95,197,103,121,45,99,106,124,528,480,14,15,106,27,134,44,31,SAC
1642269,Devin Carter,Devin,1610612758,SAC,23.0,36,18,18,0.5,395.9433333333333,47,127,0.37,18,61,0.295,26,44,0.591,19,57,76,41,18,21,4,5,39,47,138,43,347.7,0,0,323.0,370,312,211,266,404,404,386,492,348,338,392,345,312,492,374,372,382,366,390,341,414,141,189,299,397,151,396,281,44,396,SAC
1627734,Domantas Sabonis,Domantas,1610612758,SAC,29.0,70,36,34,0.514,2428.8766666666666,527,893,0.59,65,156,0.417,218,289,0.754,267,705,972,423,202,48,26,59,229,277,1337,144,3157.9,61,10,2945.0,118,136,441,259,33,33,64,45,209,233,47,47,42,302,3,3,2,20,15,171,158,531,564,25,42,94,13,1,3,14,SAC
203926,Doug McDermott,Doug,1610612758,SAC,33.0,42,21,21,0.5,341.65166666666664,50,117,0.427,44,101,0.436,3,5,0.6,3,19,22,7,6,4,2,3,30,3,147,27,195.9,0,0,232.0,330,280,253,266,417,402,398,362,255,281,25,493,498,482,507,467,474,490,478,475,459,99,157,502,391,175,448,281,44,433,SAC
1642403,Isaac Jones,Isaac,1610612758,SAC,24.0,40,19,21,0.475,303.86333333333334,54,83,0.651,3,8,0.375,23,36,0.639,22,35,57,12,16,5,10,13,30,30,134,-64,249.4,0,0,236.0,342,302,253,308,430,393,433,21,449,471,150,354,340,462,349,428,416,463,406,461,328,254,157,355,405,399,432,281,44,432,SAC
1642384,Isaiah Crawford,Isaiah,1610612758,SAC,23.0,15,7,8,0.467,45.66666666666666,5,11,0.455,1,5,0.2,2,4,0.5,1,7,8,1,1,1,2,0,2,1,13,23,32.1,0,0,29.0,476,460,104,319,524,524,529,262,479,488,471,508,502,506,532,514,521,545,535,521,459,1,24,530,528,186,527,281,44,528,SAC
203109,Jae Crowder,Jae,1610612758,SAC,34.0,9,3,6,0.333,102.76166666666668,7,22,0.318,4,15,0.267,5,6,0.833,6,14,20,6,4,3,0,1,10,3,23,-18,61.0,0,0,59.0,509,508,76,437,495,515,511,527,440,448,425,476,485,131,468,485,484,495,497,485,519,49,76,502,510,304,508,281,44,507,SAC
1631222,Jake LaRavia,Jake,1610612758,SAC,23.0,66,40,26,0.606,1349.28,160,337,0.475,60,142,0.423,78,115,0.678,90,169,259,158,86,62,23,26,132,91,458,126,1174.8,2,0,1105.0,156,89,315,163,206,260,258,195,222,247,41,183,167,429,83,202,160,137,135,106,173,386,445,190,244,100,216,159,44,215,SAC
202685,Jonas Valančiūnas,Jonas,1610612758,SAC,33.0,81,23,58,0.284,1523.763333333333,345,627,0.55,8,37,0.216,145,165,0.879,190,437,627,164,120,37,46,39,181,168,843,-304,1970.4,21,0,1808.0,12,265,567,468,173,99,121,69,409,388,466,89,102,70,15,21,16,128,76,235,67,462,536,82,110,547,86,28,44,94,SAC
1631099,Keegan Murray,Keegan,1610612758,SAC,24.0,76,36,40,0.474,2610.173333333333,364,820,0.444,154,449,0.343,60,72,0.833,146,361,507,109,60,61,69,28,186,79,942,46,2043.9,11,0,1972.0,51,136,503,309,16,88,82,298,59,40,268,225,244,131,35,37,31,212,215,111,35,402,543,207,94,143,76,55,44,79,SAC
1631165,Keon Ellis,Keon,1610612758,SAC,25.0,80,39,41,0.488,1948.1916666666664,227,464,0.489,139,321,0.433,73,86,0.849,60,152,212,120,71,121,63,14,176,94,666,64,1581.4,0,0,1505.0,16,100,512,299,98,184,203,152,73,106,31,189,211,109,155,235,217,191,186,5,39,268,532,184,171,128,133,281,44,134,SAC
1628370,Malik Monk,Malik,1610612758,SAC,27.0,65,36,29,0.554,2054.11,412,939,0.439,139,428,0.325,154,178,0.865,30,215,245,362,159,61,38,54,158,149,1117,116,2092.0,4,0,2061.0,162,136,362,226,83,63,55,313,73,47,327,83,94,86,302,129,177,36,44,111,94,520,502,96,70,105,72,116,44,73,SAC
