season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2024-25,1610612738,22400061,2024-10-22,NYK,BOS,1610612752,1,132,109,W,23
2024-25,1610612738,22400073,2024-10-24,BOS,WAS,1610612764,2,122,102,W,20
2024-25,1610612738,22400089,2024-10-26,BOS,DET,1610612765,3,124,118,W,6
2024-25,1610612738,22400104,2024-10-28,MIL,BOS,1610612749,4,119,108,W,11
2024-25,1610612738,22400119,2024-10-30,BOS,IND,1610612754,5,132,135,L,-3
2024-25,1610612738,22400132,2024-11-01,BOS,CHA,1610612766,6,124,109,W,15
2024-25,1610612738,22400141,2024-11-02,BOS,CHA,1610612766,7,113,103,W,10
2024-25,1610612738,22400157,2024-11-04,BOS,ATL,1610612737,8,123,93,W,30
2024-25,1610612738,22400172,2024-11-06,GSW,BOS,1610612744,9,112,118,L,-6
2024-25,1610612738,22400187,2024-11-08,BKN,BOS,1610612751,10,108,104,W,4
2024-25,1610612738,22400202,2024-11-10,BOS,MIL,1610612749,11,113,107,W,6
2024-25,1610612738,22400001,2024-11-12,ATL,BOS,1610612737,12,116,117,L,-1
2024-25,1610612738,22400218,2024-11-13,BOS,BKN,1610612751,13,139,114,W,25
2024-25,1610612738,22400230,2024-11-16,TOR,BOS,1610612761,14,126,123,W,3
2024-25,1610612738,22400021,2024-11-19,CLE,BOS,1610612739,15,120,117,W,3
2024-25,1610612738,22400028,2024-11-22,BOS,WAS,1610612764,16,108,96,W,12
2024-25,1610612738,22400271,2024-11-24,MIN,BOS,1610612750,17,107,105,W,2
2024-25,1610612738,22400281,2024-11-25,LAC,BOS,1610612746,18,126,94,W,32
2024-25,1610612738,22400047,2024-11-29,BOS,CHI,1610612741,19,138,129,W,9
2024-25,1610612738,22400307,2024-12-01,BOS,CLE,1610612739,20,111,115,L,-4
2024-25,1610612738,22400316,2024-12-02,MIA,BOS,1610612748,21,108,89,W,19
2024-25,1610612738,22400319,2024-12-04,DET,BOS,1610612765,22,130,120,W,10
2024-25,1610612738,22400335,2024-12-06,MIL,BOS,1610612749,23,111,105,W,6
2024-25,1610612738,22400345,2024-12-07,MEM,BOS,1610612763,24,121,127,L,-6
2024-25,1610612738,22401205,2024-12-12,DET,BOS,1610612765,25,123,99,W,24
2024-25,1610612738,22401217,2024-12-15,BOS,WAS,1610612764,26,112,98,W,14
2024-25,1610612738,22400363,2024-12-19,CHI,BOS,1610612741,27,108,117,L,-9
2024-25,1610612738,22400381,2024-12-21,BOS,CHI,1610612741,28,123,98,W,25
2024-25,1610612738,22400393,2024-12-23,BOS,ORL,1610612753,29,104,108,L,-4
2024-25,1610612738,22400407,2024-12-25,PHI,BOS,1610612755,30,114,118,L,-4
2024-25,1610612738,22400420,2024-12-27,IND,BOS,1610612754,31,142,105,W,37
2024-25,1610612738,22400437,2024-12-29,IND,BOS,1610612754,32,114,123,L,-9
2024-25,1610612738,22400449,2024-12-31,TOR,BOS,1610612761,33,125,71,W,54
2024-25,1610612738,22400464,2025-01-02,BOS,MIN,1610612750,34,118,115,W,3
2024-25,1610612738,22400471,2025-01-03,BOS,HOU,1610612745,35,109,86,W,23
2024-25,1610612738,22400487,2025-01-05,BOS,OKC,1610612760,36,92,105,L,-13
2024-25,1610612738,22400507,2025-01-07,BOS,DEN,1610612743,37,118,106,W,12
2024-25,1610612738,22400528,2025-01-10,SAC,BOS,1610612758,38,97,114,L,-17
2024-25,1610612738,22400542,2025-01-12,NOP,BOS,1610612740,39,120,119,W,1
2024-25,1610612738,22400562,2025-01-15,BOS,TOR,1610612761,40,97,110,L,-13
2024-25,1610612738,22400577,2025-01-17,ORL,BOS,1610612753,41,121,94,W,27
2024-25,1610612738,22400587,2025-01-18,ATL,BOS,1610612737,42,115,119,L,-4
2024-25,1610612738,22400604,2025-01-20,BOS,GSW,1610612744,43,125,85,W,40
2024-25,1610612738,22400620,2025-01-22,BOS,LAC,1610612746,44,117,113,W,4
2024-25,1610612738,22400629,2025-01-23,BOS,LAL,1610612747,45,96,117,L,-21
2024-25,1610612738,22400635,2025-01-25,BOS,DAL,1610612742,46,122,107,W,15
2024-25,1610612738,22400650,2025-01-27,HOU,BOS,1610612745,47,112,114,L,-2
2024-25,1610612738,22400666,2025-01-29,CHI,BOS,1610612741,48,122,100,W,22
