player,team,number,position,height,weight,last_attended,country,profile_url,is_active,is_free_agent,is_retired,headshot_url,birthdate,experience,legacy,draft_year,draft_round,draft_pick,draft_status,player_id
Giannis Antetokounmpo,MIL,34,Forward,83.0,243.0,Filathlitikos,Greece,https://www.nba.com/player/203507/giannis-antetokounmpo,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,11.0,False,2013.0,1.0,15.0,Drafted,antetgi01
Jamaree Bouyea,MIL,15,Guard,74.0,180.0,San Francisco,USA,https://www.nba.com/player/1631123/jamaree-bouyea,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,2.0,False,0.0,0.0,0.0,UDF,bouyeja01
Pat Connaughton,MIL,24,Guard,77.0,209.0,Notre Dame,USA,https://www.nba.com/player/1626192/pat-connaughton,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,9.0,False,2015.0,2.0,41.0,Drafted,connapa01
AJ Green,MIL,20,Guard,76.0,190.0,Northern Iowa,USA,https://www.nba.com/player/1631260/aj-green,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,2.0,False,0.0,0.0,0.0,UDF,greenaj01
Andre Jackson Jr.,MIL,44,Guard,78.0,209.0,Connecticut,USA,https://www.nba.com/player/1641748/andre-jackson-jr,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,1.0,False,2023.0,2.0,36.0,Drafted,jr.an0100
Kyle Kuzma,MIL,18,Forward,81.0,221.0,Utah,USA,https://www.nba.com/player/1628398/kyle-kuzma,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,7.0,False,2017.0,1.0,27.0,Drafted,kuzmaky01
Damian Lillard,MIL,0,Guard,74.0,195.0,Weber State,USA,https://www.nba.com/player/203081/damian-lillard,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,12.0,False,2012.0,1.0,6.0,Drafted,lillada01
Chris Livingston,MIL,7,Forward,78.0,220.0,Kentucky,USA,https://www.nba.com/player/1641753/chris-livingston,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,1.0,False,2023.0,2.0,58.0,Drafted,livinch01
Brook Lopez,MIL,11,Center,85.0,282.0,Stanford,USA,https://www.nba.com/player/201572/brook-lopez,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,16.0,False,2008.0,1.0,10.0,Drafted,lopezbr01
Pete Nance,MIL,35,Forward,82.0,225.0,North Carolina,USA,https://www.nba.com/player/1631250/pete-nance,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,1.0,False,0.0,0.0,0.0,UDF,nancepe01
Kevin Porter Jr.,MIL,3,Guard-Forward,76.0,203.0,Southern California,USA,https://www.nba.com/player/1629645/kevin-porter-jr,True,False,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1629645.png,1980-01-01,4.0,False,2019.0,1.0,30.0,Drafted,jr.ke0100
Bobby Portis,MIL,9,Forward,82.0,250.0,Arkansas,USA,https://www.nba.com/player/1626171/bobby-portis,True,False,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1626171.png,1980-01-01,9.0,False,2015.0,1.0,22.0,Drafted,portibo01
Taurean Prince,MIL,12,Forward,78.0,218.0,Baylor,USA,https://www.nba.com/player/1627752/taurean-prince,True,False,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1627752.png,1980-01-01,8.0,False,2016.0,1.0,12.0,Drafted,princta01
Ryan Rollins,MIL,13,Guard,75.0,180.0,Toledo,USA,https://www.nba.com/player/1631157/ryan-rollins,True,False,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1631157.png,1980-01-01,2.0,False,2022.0,2.0,44.0,Drafted,rolliry01
Jericho Sims,MIL,00,Center,82.0,250.0,Texas,USA,https://www.nba.com/player/1630579/jericho-sims,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,3.0,False,2021.0,2.0,58.0,Drafted,simsje010
Tyler Smith,MIL,21,Forward,81.0,224.0,NBA G League Ignite,USA,https://www.nba.com/player/1641890/tmp-tyler-smith,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,,False,2024.0,2.0,33.0,Drafted,smithty01
Gary Trent Jr.,MIL,5,Guard,77.0,204.0,Duke,USA,https://www.nba.com/player/1629018/gary-trent-jr,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,6.0,False,2018.0,2.0,37.0,Drafted,jr.ga0100
Stanley Umude,MIL,17,Guard,78.0,210.0,Arkansas,USA,https://www.nba.com/player/1630649/stanley-umude,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,2.0,False,0.0,0.0,0.0,UDF,umudest01
