close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
201599,DeAndre Jordan,1610612746,LAC,C,28.0,7,7,0.434,26,43,0.605,0.63,-0.025
201578,Marreese Speights,1610612746,LAC,F-C,29.0,7,7,0.452,15,19,0.789,0.63,0.16
201601,Luc Mbah a Moute,1610612746,LAC,F,30.0,7,6,0.19,10,15,0.667,0.627,0.04
101108,Chris Paul,1610612746,LAC,G,32.0,7,5,0.183,12,13,0.923,0.626,0.297
2037,Jamal Crawford,1610612746,LAC,G,37.0,7,5,0.196,8,10,0.8,0.593,0.207
1718,Paul Pierce,1610612746,LAC,F,39.0,6,3,0.188,4,6,0.667,0.647,0.019
101109,Raymond Felton,1610612746,LAC,G,33.0,7,4,0.122,4,6,0.667,0.614,0.053
201933,Blake Griffin,1610612746,LAC,F,28.0,3,2,0.172,3,5,0.6,0.618,-0.018
203085,Austin Rivers,1610612746,LAC,G,24.0,3,2,0.154,2,4,0.5,0.621,-0.121
202325,Wesley Johnson,1610612746,LAC,F,29.0,2,1,0.375,2,3,0.667,0.609,0.057
200755,JJ Redick,1610612746,LAC,G,33.0,7,3,0.071,3,3,1.0,0.611,0.389
101138,Brandon Bass,1610612746,LAC,F,32.0,1,1,0.5,1,1,1.0,0.699,0.301
