close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
201599,DeAndre Jordan,1610612746,LAC,C,28.0,7,7,0.848,42,84,0.5,0.525,-0.025
201601,Luc Mbah a Moute,1610612746,LAC,F,30.0,7,7,0.684,29,54,0.537,0.487,0.05
101108,Chris Paul,1610612746,LAC,G,32.0,7,6,0.577,26,41,0.634,0.503,0.132
201578,Marreese Speights,1610612746,LAC,F-C,29.0,7,7,0.81,21,34,0.618,0.52,0.098
101109,Raymond Felton,1610612746,LAC,G,33.0,7,7,0.633,16,31,0.516,0.491,0.025
2037,Jamal Crawford,1610612746,LAC,G,37.0,7,7,0.549,15,28,0.536,0.474,0.062
1718,Paul Pierce,1610612746,LAC,F,39.0,6,4,0.656,8,21,0.381,0.502,-0.121
200755,JJ Redick,1610612746,LAC,G,33.0,7,7,0.476,10,20,0.5,0.485,0.015
201933,Blake Griffin,1610612746,LAC,F,28.0,3,2,0.621,9,18,0.5,0.487,0.013
203085,Austin Rivers,1610612746,LAC,G,24.0,3,3,0.654,5,17,0.294,0.518,-0.224
202325,Wesley Johnson,1610612746,LAC,F,29.0,2,2,0.625,2,5,0.4,0.489,-0.089
101138,Brandon Bass,1610612746,LAC,F,32.0,1,1,1.0,2,2,1.0,0.549,0.451
