close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
101108,Chris Paul,1610612746,LAC,G,32.0,7,7,0.592,16,42,0.381,0.38,0.001
201601,Luc Mbah a Moute,1610612746,LAC,F,30.0,7,7,0.468,18,37,0.486,0.385,0.102
2037,Jamal Crawford,1610612746,LAC,G,37.0,7,7,0.667,10,34,0.294,0.382,-0.088
200755,JJ Redick,1610612746,LAC,G,33.0,7,7,0.667,10,28,0.357,0.4,-0.043
101109,Raymond Felton,1610612746,LAC,G,33.0,7,6,0.531,10,26,0.385,0.384,0.0
201599,DeAndre Jordan,1610612746,LAC,C,28.0,7,7,0.253,9,25,0.36,0.376,-0.016
1718,Paul Pierce,1610612746,LAC,F,39.0,6,6,0.531,6,17,0.353,0.373,-0.02
201933,Blake Griffin,1610612746,LAC,F,28.0,3,3,0.552,7,16,0.438,0.371,0.067
203085,Austin Rivers,1610612746,LAC,G,24.0,3,3,0.577,2,15,0.133,0.393,-0.259
201578,Marreese Speights,1610612746,LAC,F-C,29.0,7,5,0.238,4,10,0.4,0.37,0.03
202325,Wesley Johnson,1610612746,LAC,F,29.0,2,2,0.375,2,3,0.667,0.368,0.299
