season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612755,PHI,Philadelphia 76ers,42000207,2021-06-20,PHI vs. ATL,L,48.0,10.0,13.0,23.0,42.0,15.0,8.0,12.0,36.0,0,0,0,0,7,125,72,4,82,87,35,95,38,1,2020,2021,True,PHI,ATL,JUN
2020-21,1610612755,PHI,Philadelphia 76ers,42000206,2021-06-18,PHI @ ATL,W,48.0,11.0,14.0,12.0,44.0,12.0,11.0,15.0,48.0,0,0,0,0,7,116,61,58,67,56,63,128,112,1,2020,2021,False,ATL,PHI,JUN
2020-21,1610612755,PHI,Philadelphia 76ers,42000205,2021-06-16,PHI vs. ATL,L,48.0,9.0,7.0,15.0,30.0,25.0,11.0,9.0,34.0,0,0,0,0,7,134,137,36,155,163,63,59,29,1,2020,2021,True,PHI,ATL,JUN
2020-21,1610612755,PHI,Philadelphia 76ers,42000204,2021-06-14,PHI @ ATL,L,48.0,9.0,9.0,5.0,34.0,8.0,21.0,9.0,40.0,0,0,0,0,7,134,120,144,134,20,153,59,59,1,2020,2021,False,ATL,PHI,JUN
2020-21,1610612755,PHI,Philadelphia 76ers,42000203,2021-06-11,PHI @ ATL,W,48.0,12.0,14.0,15.0,66.0,12.0,20.0,6.0,58.0,0,0,0,0,7,100,61,36,5,56,147,28,151,1,2020,2021,False,ATL,PHI,JUN
2020-21,1610612755,PHI,Philadelphia 76ers,42000202,2021-06-08,PHI vs. ATL,W,48.0,28.0,14.0,20.0,52.0,7.0,11.0,9.0,44.0,0,0,0,0,7,2,61,8,33,17,63,59,90,1,2020,2021,True,PHI,ATL,JUN
2020-21,1610612755,PHI,Philadelphia 76ers,42000201,2021-06-06,PHI vs. ATL,L,48.0,24.0,9.0,16.0,58.0,28.0,8.0,10.0,40.0,0,0,0,0,7,9,120,27,15,168,35,77,59,1,2020,2021,True,PHI,ATL,JUN
2020-21,1610612755,PHI,Philadelphia 76ers,42000105,2021-06-02,PHI vs. WAS,W,48.0,19.0,10.0,16.0,52.0,11.0,8.0,9.0,38.0,0,0,0,0,7,29,109,27,33,47,35,59,47,1,2020,2021,True,PHI,WAS,JUN
2020-21,1610612755,PHI,Philadelphia 76ers,42000104,2021-05-31,PHI @ WAS,L,48.0,14.0,12.0,7.0,40.0,16.0,17.0,21.0,48.0,0,0,0,0,7,85,86,123,102,102,122,164,112,1,2020,2021,False,WAS,PHI,MAY
2020-21,1610612755,PHI,Philadelphia 76ers,42000103,2021-05-29,PHI @ WAS,W,48.0,8.0,12.0,12.0,48.0,16.0,19.0,12.0,42.0,0,0,0,0,7,144,86,58,50,102,137,95,70,1,2020,2021,False,WAS,PHI,MAY
2020-21,1610612755,PHI,Philadelphia 76ers,42000102,2021-05-26,PHI vs. WAS,W,48.0,15.0,11.0,16.0,68.0,8.0,13.0,11.0,50.0,0,0,0,0,7,70,93,27,4,20,86,84,122,1,2020,2021,True,PHI,WAS,MAY
2020-21,1610612755,PHI,Philadelphia 76ers,42000101,2021-05-23,PHI vs. WAS,W,48.0,15.0,16.0,14.0,58.0,9.0,15.0,18.0,76.0,0,0,0,0,7,70,50,44,15,28,111,151,170,1,2020,2021,True,PHI,WAS,MAY
