season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612755,PHI,Philadelphia 76ers,22001075,2021-05-16,PHI vs. ORL,W,48.0,46,94,0.489,19,40,0.475,17,23,0.739,9,32,41,35,12.0,8,5,3,27,25,128,11.0,1,1,1,1,113,340,381,692,115,432,220,948,824,1424,1118,1363,1415,36,641,751,801,332,2060,150,212,469,1,2020,2021,True,PHI,ORL,MAY
2020-21,1610612755,PHI,Philadelphia 76ers,22001055,2021-05-14,PHI vs. ORL,W,48.0,44,93,0.473,16,34,0.471,18,19,0.947,10,36,46,35,9.0,9,8,5,25,15,122,25.0,1,1,1,1,113,567,473,967,370,1091,238,804,1298,78,847,752,785,36,171,535,155,1024,1927,1786,445,96,1,2020,2021,True,PHI,ORL,MAY
2020-21,1610612755,PHI,Philadelphia 76ers,22001050,2021-05-13,PHI @ MIA,L,48.0,36,78,0.462,7,25,0.28,15,20,0.75,8,22,30,20,13.0,8,1,6,18,15,94,-12.0,1,1081,1081,1081,113,1771,2031,1148,1962,1954,1822,1230,1178,1298,1377,2142,2136,1741,826,751,2021,1361,725,1786,1984,1693,1,2020,2021,False,MIA,PHI,MAY
2020-21,1610612755,PHI,Philadelphia 76ers,22001035,2021-05-11,PHI @ IND,L,48.0,38,87,0.437,8,26,0.308,10,14,0.714,5,30,35,23,11.0,9,5,6,17,15,94,-9.0,1,1081,1081,1081,113,1488,1147,1508,1835,1892,1628,1885,1856,1597,1942,1647,1991,1276,440,535,801,1361,553,1786,1984,1537,1,2020,2021,False,IND,PHI,MAY
2020-21,1610612755,PHI,Philadelphia 76ers,22001013,2021-05-08,PHI vs. DET,W,48.0,41,84,0.488,9,30,0.3,27,31,0.871,9,35,44,22,11.0,11,4,7,18,25,118,14.0,1,1,1,1,113,1001,1570,738,1687,1546,1688,91,203,389,1118,927,1069,1454,440,206,1137,1672,725,150,662,348,1,2020,2021,True,PHI,DET,MAY
2020-21,1610612755,PHI,Philadelphia 76ers,22001003,2021-05-07,PHI vs. NOP,W,48.0,38,85,0.447,15,35,0.429,18,22,0.818,10,41,51,27,17.0,5,6,6,19,21,109,2.0,1,1,1,1,113,1488,1438,1378,506,956,483,804,940,783,847,212,278,611,1636,1628,490,1361,942,610,1243,982,1,2020,2021,True,PHI,NOP,MAY
2020-21,1610612755,PHI,Philadelphia 76ers,22000994,2021-05-05,PHI @ HOU,W,48.0,50,94,0.532,15,35,0.429,20,22,0.909,11,36,47,26,10.0,10,6,5,16,16,135,20.0,1,1,1,1,113,90,381,257,506,956,483,562,940,178,636,752,656,775,282,348,490,1024,376,1609,64,184,1,2020,2021,False,HOU,PHI,MAY
2020-21,1610612755,PHI,Philadelphia 76ers,22000979,2021-05-03,PHI @ CHI,W,48.0,40,75,0.533,11,28,0.393,15,21,0.714,7,37,44,23,18.0,11,6,2,13,15,106,12.0,1,1,1,1,113,1175,2112,248,1302,1736,810,1230,1061,1597,1605,599,1069,1276,1787,206,490,141,85,1786,1440,422,1,2020,2021,False,CHI,PHI,MAY
2020-21,1610612755,PHI,Philadelphia 76ers,22000973,2021-05-02,PHI @ SAS,W,53.0,42,94,0.447,11,30,0.367,18,25,0.72,13,36,49,23,13.0,7,9,5,19,25,113,2.0,1,1,1,1,13,853,381,1389,1302,1546,1039,804,595,1576,314,752,446,1276,826,1036,88,1024,942,150,960,982,1,2020,2021,False,SAS,PHI,MAY
2020-21,1610612755,PHI,Philadelphia 76ers,22000949,2021-04-30,PHI vs. ATL,W,48.0,47,101,0.465,10,28,0.357,22,26,0.846,18,32,50,27,9.0,8,6,8,21,23,126,22.0,1,1,1,1,113,248,74,1096,1501,1736,1133,377,513,550,26,1363,353,611,171,751,490,1868,1376,339,280,140,1,2020,2021,True,PHI,ATL,APR
2020-21,1610612755,PHI,Philadelphia 76ers,22000934,2021-04-28,PHI vs. ATL,W,48.0,48,89,0.539,16,36,0.444,15,22,0.682,11,35,46,29,8.0,12,10,3,22,18,127,44.0,1,1,1,1,113,185,898,209,370,838,377,1230,940,1817,636,927,785,377,104,126,43,332,1552,1220,253,9,1,2020,2021,True,PHI,ATL,APR
