season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2015-16,1610612737,21500001,2015-10-27,DET,ATL,1610612765,1,94,106,L,-12
2015-16,1610612737,21500019,2015-10-29,ATL,NYK,1610612752,2,112,101,W,11
2015-16,1610612737,21500026,2015-10-30,CHA,ATL,1610612766,3,97,94,W,3
2015-16,1610612737,21500039,2015-11-01,ATL,CHA,1610612766,4,94,92,W,2
2015-16,1610612737,21500055,2015-11-03,ATL,MIA,1610612748,5,98,92,W,6
2015-16,1610612737,21500062,2015-11-04,BKN,ATL,1610612751,6,101,87,W,14
2015-16,1610612737,21500081,2015-11-06,ATL,NOP,1610612740,7,121,115,W,6
2015-16,1610612737,21500086,2015-11-07,WAS,ATL,1610612764,8,114,99,W,15
2015-16,1610612737,21500101,2015-11-09,MIN,ATL,1610612750,9,107,117,L,-10
2015-16,1610612737,21500117,2015-11-11,NOP,ATL,1610612740,10,106,98,W,8
2015-16,1610612737,21500129,2015-11-13,ATL,BOS,1610612738,11,93,106,L,-13
2015-16,1610612737,21500148,2015-11-15,UTA,ATL,1610612762,12,96,97,L,-1
2015-16,1610612737,21500159,2015-11-17,ATL,BKN,1610612751,13,88,90,L,-2
2015-16,1610612737,21500169,2015-11-18,SAC,ATL,1610612758,14,103,97,W,6
2015-16,1610612737,21500191,2015-11-21,ATL,CLE,1610612739,15,97,109,L,-12
2015-16,1610612737,21500210,2015-11-24,BOS,ATL,1610612738,16,121,97,W,24
2015-16,1610612737,21500222,2015-11-25,ATL,MIN,1610612750,17,95,99,L,-4
2015-16,1610612737,21500233,2015-11-27,ATL,MEM,1610612763,18,116,101,W,15
2015-16,1610612737,21500242,2015-11-28,ATL,SAS,1610612759,19,88,108,L,-20
2015-16,1610612737,21500256,2015-11-30,OKC,ATL,1610612760,20,106,100,W,6
2015-16,1610612737,21500272,2015-12-02,TOR,ATL,1610612761,21,86,96,L,-10
2015-16,1610612737,21500286,2015-12-04,LAL,ATL,1610612747,22,100,87,W,13
2015-16,1610612737,21500328,2015-12-09,ATL,DAL,1610612742,23,98,95,W,3
2015-16,1610612737,21500331,2015-12-10,ATL,OKC,1610612760,24,94,107,L,-13
2015-16,1610612737,21500347,2015-12-12,SAS,ATL,1610612759,25,78,103,L,-25
2015-16,1610612737,21500360,2015-12-14,MIA,ATL,1610612748,26,88,100,L,-12
2015-16,1610612737,21500376,2015-12-16,PHI,ATL,1610612755,27,127,106,W,21
2015-16,1610612737,21500389,2015-12-18,ATL,BOS,1610612738,28,109,101,W,8
2015-16,1610612737,21500407,2015-12-20,ATL,ORL,1610612753,29,103,100,W,3
2015-16,1610612737,21500413,2015-12-21,POR,ATL,1610612757,30,106,97,W,9
2015-16,1610612737,21500429,2015-12-23,DET,ATL,1610612765,31,107,100,W,7
2015-16,1610612737,21500442,2015-12-26,NYK,ATL,1610612752,32,117,98,W,19
2015-16,1610612737,21500459,2015-12-28,ATL,IND,1610612754,33,87,93,L,-6
2015-16,1610612737,21500470,2015-12-29,ATL,HOU,1610612745,34,121,115,W,6
2015-16,1610612737,21500506,2016-01-03,ATL,NYK,1610612752,35,97,111,L,-14
2015-16,1610612737,21500521,2016-01-05,NYK,ATL,1610612752,36,101,107,L,-6
2015-16,1610612737,21500536,2016-01-07,ATL,PHI,1610612755,37,126,98,W,28
2015-16,1610612737,21500551,2016-01-09,CHI,ATL,1610612741,38,120,105,W,15
2015-16,1610612737,21500577,2016-01-13,ATL,CHA,1610612766,39,84,107,L,-23
2015-16,1610612737,21500599,2016-01-15,ATL,MIL,1610612749,40,101,108,L,-7
2015-16,1610612737,21500602,2016-01-16,BKN,ATL,1610612751,41,114,86,W,28
2015-16,1610612737,21500620,2016-01-18,ORL,ATL,1610612753,42,98,81,W,17
2015-16,1610612737,21500639,2016-01-20,ATL,POR,1610612757,43,104,98,W,6
2015-16,1610612737,21500643,2016-01-21,ATL,SAC,1610612758,44,88,91,L,-3
2015-16,1610612737,21500660,2016-01-23,ATL,PHX,1610612756,45,95,98,L,-3
2015-16,1610612737,21500672,2016-01-25,ATL,DEN,1610612743,46,119,105,W,14
2015-16,1610612737,21500687,2016-01-27,LAC,ATL,1610612746,47,83,85,L,-2
2015-16,1610612737,21500692,2016-01-28,ATL,IND,1610612754,48,92,111,L,-19
2015-16,1610612737,21500715,2016-01-31,ATL,MIA,1610612748,49,87,105,L,-18
2015-16,1610612737,21500723,2016-02-01,DAL,ATL,1610612742,50,112,97,W,15
2015-16,1610612737,21500736,2016-02-03,ATL,PHI,1610612755,51,124,86,W,38
2015-16,1610612737,21500750,2016-02-05,IND,ATL,1610612754,52,102,96,W,6
2015-16,1610612737,21500771,2016-02-07,ATL,ORL,1610612753,53,94,96,L,-2
2015-16,1610612737,21500780,2016-02-08,ORL,ATL,1610612753,54,110,117,L,-7
2015-16,1610612737,21500796,2016-02-10,ATL,CHI,1610612741,55,113,90,W,23
2015-16,1610612737,21500808,2016-02-19,MIA,ATL,1610612748,56,111,115,L,-4
2015-16,1610612737,21500819,2016-02-20,MIL,ATL,1610612749,57,109,117,L,-8
