season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2018-19,1610612737,ATL,Atlanta Hawks,21801220,2019-04-10,ATL vs. IND,L,48.0,43,103,0.417,17,41,0.415,31,38,0.816,22,39,61,29,17.0,5,7,7,25,28,134,-1.0,1,1231,1231,1231,135,760,75,1967,166,237,564,53,73,803,4,482,23,410,1809,1855,371,1859,1976,115,83,1231,1,2018,2019,True,ATL,IND,APR
2018-19,1610612737,ATL,Atlanta Hawks,21801202,2019-04-07,ATL @ MIL,L,48.0,40,100,0.4,17,45,0.378,10,19,0.526,9,39,48,25,11.0,2,3,10,28,23,107,-8.0,1,1231,1231,1231,135,1319,153,2152,166,98,952,2177,1661,2426,1362,482,771,1018,444,2400,1731,2350,2291,640,1514,1711,1,2018,2019,False,MIL,ATL,APR
2018-19,1610612737,ATL,Atlanta Hawks,21801181,2019-04-05,ATL @ ORL,L,48.0,41,94,0.436,10,39,0.256,21,31,0.677,10,28,38,21,14.0,16,4,4,21,24,113,-36.0,1,1231,1231,1231,135,1130,515,1662,1372,368,2166,624,330,2011,1108,2150,2076,1752,1135,11,1329,731,1167,486,1031,2437,1,2018,2019,False,ORL,ATL,APR
2018-19,1610612737,ATL,Atlanta Hawks,21801168,2019-04-03,ATL vs. PHI,W,48.0,48,92,0.522,12,36,0.333,22,28,0.786,11,33,44,29,11.0,7,7,4,26,24,130,8.0,1,1,1,1,135,201,755,338,864,626,1396,510,571,1085,868,1450,1283,410,444,1203,371,731,2099,486,159,674,1,2018,2019,True,ATL,PHI,APR
2018-19,1610612737,ATL,Atlanta Hawks,21801162,2019-04-02,ATL @ SAS,L,48.0,43,94,0.457,12,34,0.353,13,20,0.65,11,32,43,26,11.0,13,2,6,18,17,111,-6.0,1,1231,1231,1231,135,760,515,1280,864,839,1212,1821,1526,2137,868,1616,1431,858,444,76,2069,1545,534,1928,1214,1566,1,2018,2019,False,SAS,ATL,APR
2018-19,1610612737,ATL,Atlanta Hawks,21801145,2019-03-31,ATL vs. MIL,W,53.0,52,118,0.441,22,61,0.361,10,17,0.588,15,43,58,36,9.0,10,10,3,13,20,136,1.0,1,1,1,1,21,53,5,1598,11,3,1145,2177,1894,2342,239,151,63,33,176,409,53,393,40,1295,57,1176,1,2018,2019,True,ATL,MIL,MAR
2018-19,1610612737,ATL,Atlanta Hawks,21801131,2019-03-29,ATL vs. POR,L,48.0,38,94,0.404,9,38,0.237,13,14,0.929,8,33,41,20,10.0,5,7,4,22,9,98,-20.0,1,1231,1231,1231,135,1678,515,2115,1643,448,2259,1821,2157,119,1623,1450,1720,1924,290,1855,371,731,1418,2459,2065,2236,1,2018,2019,True,ATL,POR,MAR
2018-19,1610612737,ATL,Atlanta Hawks,21801113,2019-03-26,ATL @ NOP,W,48.0,44,97,0.454,19,51,0.373,23,26,0.885,9,32,41,30,16.0,13,4,6,26,23,130,10.0,1,1,1,1,135,610,293,1345,62,29,996,421,760,291,1362,1616,1720,308,1614,76,1329,1545,2099,640,159,533,1,2018,2019,False,NOP,ATL,MAR
2018-19,1610612737,ATL,Atlanta Hawks,21801088,2019-03-23,ATL vs. PHI,W,48.0,49,106,0.462,15,47,0.319,16,21,0.762,15,34,49,28,12.0,8,7,4,25,15,129,2.0,1,1,1,1,135,142,32,1187,336,54,1624,1367,1374,1309,239,1276,628,535,636,870,371,731,1976,2218,178,1103,1,2018,2019,True,ATL,PHI,MAR
2018-19,1610612737,ATL,Atlanta Hawks,21801076,2019-03-21,ATL vs. UTA,W,48.0,41,87,0.471,19,40,0.475,16,23,0.696,9,34,43,26,17.0,8,5,3,23,24,117,3.0,1,1,1,1,135,1130,1438,1009,62,297,215,1367,1111,1889,1362,1276,1431,858,1809,870,917,393,1639,486,733,1039,1,2018,2019,True,ATL,UTA,MAR
