player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
1630174,Aaron Nesmith,Aaron,1610612738,BOS,22.0,52,32,20,0.615,573.8783333333333,72,182,0.396,31,115,0.27,21,26,0.808,15,74,89,22,31,20,5,2,70,28,196,22,379.8,0,0,388.0,273,177,259,162,361,361,351,443,282,262,420,364,377,199,390,352,368,401,336,342,406,110,298,373,363,200,378,268,40,371,BOS
201143,Al Horford,Al,1610612738,BOS,36.0,69,46,23,0.667,2004.7916666666667,266,569,0.467,89,265,0.336,80,95,0.842,108,422,530,232,65,49,92,13,130,84,701,386,2043.0,15,0,1834.0,110,32,308,83,90,144,142,213,131,122,261,180,197,135,54,30,39,76,185,150,13,286,456,212,144,13,75,43,40,89,BOS
1630271,Brodric Thomas,Brodric,1610612738,BOS,25.0,12,8,4,0.667,59.855,8,18,0.444,2,9,0.222,3,5,0.6,2,8,10,11,6,1,1,1,7,4,21,3,49.5,0,0,48.0,482,446,99,83,518,505,513,294,456,461,473,496,491,465,508,509,517,455,470,507,478,70,92,504,508,245,513,268,40,511,BOS
101139,CJ Miles,CJ,1610612738,BOS,35.0,1,1,0,1.0,1.95,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-5,0.0,0,0,0.0,589,544,1,1,598,578,597,578,514,562,514,543,547,543,557,583,586,569,566,554,520,1,23,564,582,287,596,268,40,596,BOS
1628464,Daniel Theis,Daniel,1610612738,BOS,30.0,47,20,27,0.426,977.42,151,291,0.519,33,107,0.308,49,72,0.681,59,169,228,41,46,20,31,12,111,79,384,-88,826.1,3,0,788.0,319,295,379,400,278,257,281,111,276,270,356,269,251,410,148,209,189,342,251,342,120,271,411,230,266,488,279,120,40,281,BOS
1628401,Derrick White,Derrick,1610612738,BOS,27.0,75,40,35,0.533,2198.8016666666667,337,800,0.421,115,369,0.312,203,235,0.864,38,223,261,366,119,64,58,29,172,269,992,202,2101.2,2,0,1978.0,46,90,495,270,59,95,77,359,93,74,349,47,55,96,219,137,161,25,72,87,41,457,543,31,78,54,67,151,40,73,BOS
202683,Enes Freedom,Enes,1610612738,BOS,30.0,35,20,15,0.571,411.3683333333333,51,97,0.526,2,5,0.4,24,28,0.857,61,99,160,8,20,5,14,16,42,27,128,70,369.0,2,0,336.0,381,295,206,223,394,401,419,100,456,488,69,350,373,105,142,309,272,473,373,451,264,318,215,378,407,130,380,151,40,387,BOS
1629684,Grant Williams,Grant,1610612738,BOS,23.0,77,49,28,0.636,1875.08,205,432,0.475,106,258,0.411,86,95,0.905,64,210,274,78,62,38,57,18,186,103,602,146,1270.8,1,0,1250.0,26,18,399,134,111,207,208,194,108,128,56,167,197,43,129,150,147,261,190,213,43,338,571,169,187,81,183,194,40,179,BOS
203953,Jabari Parker,Jabari,1610612738,BOS,27.0,12,4,8,0.333,112.455,18,38,0.474,8,16,0.5,9,9,1.0,5,23,28,6,8,4,1,2,13,5,53,-7,102.6,0,0,105.0,482,487,140,467,490,469,479,197,398,431,8,435,462,1,466,458,464,490,453,469,478,110,127,489,463,300,477,268,40,473,BOS
1627759,Jaylen Brown,Jaylen,1610612738,BOS,25.0,66,43,23,0.652,2220.4533333333334,576,1217,0.473,166,464,0.358,241,318,0.758,53,351,404,231,178,70,18,96,163,283,1559,453,2476.3,11,2,2536.0,147,65,308,113,54,16,18,201,39,31,192,34,30,290,166,46,64,77,30,67,217,603,526,27,17,6,36,56,13,29,BOS
1628369,Jayson Tatum,Jayson,1610612738,BOS,24.0,76,49,27,0.645,2730.971666666667,708,1564,0.453,230,651,0.353,400,469,0.853,85,524,609,334,217,75,49,83,174,342,2046,667,3432.8,22,0,3467.0,35,18,379,127,4,4,1,269,9,4,204,6,7,119,82,13,22,35,12,49,60,595,547,10,4,1,6,32,40,5,BOS
2207,Joe Johnson,Joe,1610612738,BOS,41.0,1,1,0,1.0,1.95,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,-5,2.0,0,0,2.0,589,544,1,1,598,561,587,1,514,562,514,543,547,543,557,583,586,569,566,554,520,1,1,564,570,287,589,268,40,588,BOS
1629752,Juwan Morgan,Juwan,1610612738,BOS,25.0,2,1,1,0.5,30.965,2,3,0.667,1,2,0.5,0,0,0.0,2,2,4,1,0,0,0,0,3,0,5,-17,11.3,0,0,11.0,566,544,23,306,542,547,573,19,476,517,8,543,547,543,508,554,548,547,566,554,520,1,60,564,552,348,561,268,40,560,BOS
1629103,Kelan Martin,Kelan,1610612738,BOS,26.0,30,14,16,0.467,449.70166666666665,70,171,0.409,22,75,0.293,9,13,0.692,17,38,55,21,14,13,9,10,36,9,171,-53,320.5,0,0,313.0,403,385,216,351,385,366,362,395,319,313,395,435,435,395,372,420,419,410,416,378,335,246,202,463,375,440,400,268,40,396,BOS
1628436,Luke Kornet,Luke,1610612738,BOS,26.0,15,11,4,0.733,103.33333333333331,13,27,0.481,0,5,0.0,4,6,0.667,13,16,29,9,0,3,3,2,9,5,30,22,96.3,0,0,80.0,462,415,99,55,496,487,492,182,514,488,514,484,484,416,408,478,461,467,566,482,432,110,110,489,493,200,480,268,40,488,BOS
