player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank,team
1630174,Aaron Nesmith,Aaron,1610612738,BOS,22.0,52,32,20,0.615,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,273,177,259,162,171,68,38,88,19,159,94,56,312,45,155,202,57,17,341,BOS
201143,Al Horford,Al,1610612738,BOS,36.0,69,46,23,0.667,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,2.0,0.0,0.0,4.0,110,32,308,83,221,68,38,26,19,159,94,56,181,45,227,64,57,17,54,BOS
1630271,Brodric Thomas,Brodric,1610612738,BOS,25.0,12,8,4,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482,446,99,83,397,68,38,88,19,159,94,56,464,207,328,202,57,17,341,BOS
101139,CJ Miles,CJ,1610612738,BOS,35.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589,544,1,1,397,68,38,88,19,159,94,56,464,207,328,202,57,17,341,BOS
1628464,Daniel Theis,Daniel,1610612738,BOS,30.0,47,20,27,0.426,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,8.0,319,295,379,400,171,68,38,88,19,159,94,56,124,207,328,29,57,17,9,BOS
1628401,Derrick White,Derrick,1610612738,BOS,27.0,75,40,35,0.533,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,46,90,495,270,76,11,38,88,19,44,94,56,253,207,227,202,57,17,131,BOS
202683,Enes Freedom,Enes,1610612738,BOS,30.0,35,20,15,0.571,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,381,295,206,223,171,68,38,48,19,159,94,56,281,207,328,202,57,17,222,BOS
1629684,Grant Williams,Grant,1610612738,BOS,23.0,77,49,28,0.636,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,1.0,26,18,399,134,171,68,38,88,19,159,94,56,139,93,328,112,57,17,222,BOS
203953,Jabari Parker,Jabari,1610612738,BOS,27.0,12,4,8,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,482,487,140,467,397,68,38,88,19,159,94,56,387,207,328,112,57,17,341,BOS
1627759,Jaylen Brown,Jaylen,1610612738,BOS,25.0,66,43,23,0.652,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,7.0,1.0,1.0,0.0,0.0,147,65,308,111,7,68,7,88,19,159,94,56,49,93,33,112,9,17,341,BOS
1628369,Jayson Tatum,Jayson,1610612738,BOS,24.0,76,49,27,0.645,7.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,33.0,0.0,11.0,1.0,1.0,0.0,2.0,35,18,379,126,52,68,38,88,19,1,24,56,11,207,8,112,9,17,131,BOS
2207,Joe Johnson,Joe,1610612738,BOS,41.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589,544,1,1,397,68,38,88,19,159,94,56,464,207,328,202,57,17,341,BOS
