player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
1628993,Alize Johnson,Alize,1610612751,BKN,25.0,18,10,8,0.556,10.5,2.2,3.8,0.588,0.1,0.3,0.167,0.7,0.7,1.0,1.5,3.5,5.0,0.8,0.5,0.3,0.3,0.4,0.9,0.7,5.2,-1.0,13.6,2,0,12.2,443,411,454,193,431,332,388,43,461,463,462,333,389,1,77,158,120,389,403,430,278,194,448,385,361,320,333,146,29,352,BKN
203460,Andre Roberson,Andre,1610612751,BKN,29.0,5,4,1,0.8,12.6,0.4,2.8,0.143,0.2,1.6,0.125,0.2,0.4,0.5,1.4,1.6,3.0,0.8,0.4,0.6,0.2,0.4,0.8,0.4,1.2,-3.8,8.0,0,0,6.8,512,474,527,12,404,513,448,529,413,348,472,492,474,488,90,388,296,380,438,259,342,219,459,465,515,479,435,245,29,450,BKN
201933,Blake Griffin,Blake,1610612751,BKN,32.0,46,24,22,0.522,25.8,3.8,8.9,0.423,1.5,4.5,0.341,1.9,2.5,0.744,0.8,4.1,4.9,3.0,1.3,0.7,0.3,0.3,2.4,3.2,11.0,1.3,23.1,2,0,22.5,268,223,245,235,165,177,163,341,141,125,256,119,109,317,212,108,126,114,145,207,247,291,79,55,165,136,153,146,29,153,BKN
1628971,Bruce Brown,Bruce,1610612751,BKN,24.0,65,45,20,0.692,22.3,3.6,6.5,0.556,0.3,0.9,0.288,1.3,1.8,0.735,1.7,3.7,5.4,1.6,0.8,0.9,0.4,0.6,2.2,1.3,8.8,1.1,20.8,6,0,18.7,81,19,284,64,222,186,250,61,407,410,367,194,198,328,59,147,108,242,290,126,185,116,118,251,217,147,193,77,29,216,BKN
1629185,Chris Chiozza,Chris,1610612751,BKN,25.0,22,12,10,0.545,10.6,1.4,4.0,0.352,0.6,1.9,0.31,0.6,0.8,0.765,0.1,1.0,1.1,3.0,0.7,0.3,0.3,0.4,0.9,0.7,4.0,0.9,10.8,1,0,9.8,427,388,431,206,430,418,371,488,320,318,337,373,378,284,499,465,475,119,333,407,286,250,455,394,412,159,380,178,29,393,BKN
201599,DeAndre Jordan,DeAndre,1610612751,BKN,32.0,57,37,20,0.649,21.9,3.3,4.4,0.763,0.0,0.0,0.0,0.8,1.6,0.5,2.1,5.4,7.5,1.6,1.5,0.3,1.1,0.1,2.0,1.5,7.5,-0.7,21.7,6,0,19.5,172,73,284,107,230,214,349,4,480,519,480,305,221,488,38,46,34,237,130,419,31,469,161,215,267,296,175,77,29,202,BKN
202697,Iman Shumpert,Iman,1610612751,BKN,31.0,2,1,1,0.5,5.5,0.5,2.0,0.25,0.0,1.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,-0.5,2.6,0,0,2.5,532,515,527,251,499,508,477,517,480,357,480,521,523,521,303,535,524,531,403,312,495,503,534,527,520,274,523,245,29,523,BKN
201935,James Harden,James,1610612751,BKN,31.0,44,31,13,0.705,36.6,7.8,16.7,0.466,2.8,7.6,0.362,6.3,7.3,0.861,0.8,7.1,7.9,10.8,4.0,1.2,0.8,1.1,2.3,5.1,24.6,2.3,52.1,32,12,50.0,290,130,391,49,2,34,37,210,30,19,207,8,7,100,200,16,32,2,5,41,90,21,108,18,21,88,4,14,3,6,BKN
201145,Jeff Green,Jeff,1610612751,BKN,34.0,68,44,24,0.647,27.0,3.8,7.8,0.492,1.5,3.7,0.412,1.8,2.4,0.776,0.5,3.4,3.9,1.6,0.8,0.5,0.4,0.3,1.8,1.9,11.0,1.7,20.0,0,0,19.9,47,25,216,110,149,172,192,140,142,171,59,125,125,261,303,167,208,243,305,300,201,266,223,155,164,120,204,245,29,195,BKN
203925,Joe Harris,Joe,1610612751,BKN,29.0,69,45,24,0.652,31.0,5.2,10.2,0.505,3.1,6.4,0.475,0.7,0.9,0.778,0.6,3.0,3.6,1.9,0.9,0.7,0.2,0.4,2.0,1.1,14.1,5.1,23.0,0,0,24.4,32,19,216,106,82,105,116,114,16,38,12,341,341,254,255,211,228,197,267,218,341,207,158,287,103,22,156,245,29,126,BKN
