season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away,MON
2024-25,1610612750,MIN,Minnesota Timberwolves,22401195,2025-04-13,MIN vs. UTA,W,48.0,0.536,0.163,0.134,0.37,0.539,0.124,0.143,0.235,0,0,0,0,121,1344,2076,1065,374,1164,118,1160,563,1,2024,2025,True,MIN,UTA,APR
2024-25,1610612750,MIN,Minnesota Timberwolves,22401179,2025-04-11,MIN vs. BKN,W,48.0,0.617,0.377,0.13,0.289,0.433,0.189,0.109,0.283,0,0,0,0,121,340,184,983,1200,97,628,1974,1179,1,2024,2025,True,MIN,BKN,APR
2024-25,1610612750,MIN,Minnesota Timberwolves,22401170,2025-04-10,MIN @ MEM,W,48.0,0.667,0.322,0.157,0.317,0.618,0.236,0.146,0.265,0,0,0,0,121,82,440,1608,878,2128,1251,1095,918,1,2024,2025,False,MEM,MIN,APR
2024-25,1610612750,MIN,Minnesota Timberwolves,22401152,2025-04-08,MIN @ MIL,L,48.0,0.534,0.101,0.149,0.286,0.548,0.298,0.128,0.313,0,0,0,0,121,1375,2401,1443,1235,1287,1840,1523,1510,1,2024,2025,False,MIL,MIN,APR
2024-25,1610612750,MIN,Minnesota Timberwolves,22401130,2025-04-05,MIN @ PHI,W,48.0,0.574,0.358,0.158,0.395,0.549,0.165,0.116,0.3,0,0,0,0,121,781,255,1624,216,1323,389,1815,1366,1,2024,2025,False,PHI,MIN,APR
2024-25,1610612750,MIN,Minnesota Timberwolves,22401113,2025-04-03,MIN @ BKN,W,48.0,0.583,0.269,0.196,0.349,0.489,0.045,0.132,0.255,0,0,0,0,121,663,848,2224,545,519,2,1440,769,1,2024,2025,False,BKN,MIN,APR
2024-25,1610612750,MIN,Minnesota Timberwolves,22401102,2025-04-01,MIN @ DEN,W,58.0,0.554,0.225,0.123,0.397,0.616,0.512,0.158,0.256,0,0,0,0,1,1072,1347,808,196,2116,2442,827,794,1,2024,2025,False,DEN,MIN,APR
2024-25,1610612750,MIN,Minnesota Timberwolves,22401084,2025-03-30,MIN vs. DET,W,48.0,0.538,0.333,0.103,0.396,0.421,0.337,0.073,0.308,0,0,0,0,121,1316,365,372,202,62,2098,2396,1453,1,2024,2025,True,MIN,DET,MAR
2024-25,1610612750,MIN,Minnesota Timberwolves,22401071,2025-03-28,MIN vs. PHX,W,48.0,0.635,0.146,0.137,0.349,0.633,0.165,0.17,0.2,0,0,0,0,121,205,2198,1143,545,2247,386,571,255,1,2024,2025,True,MIN,PHX,MAR
2024-25,1610612750,MIN,Minnesota Timberwolves,22401037,2025-03-24,MIN @ IND,L,48.0,0.533,0.11,0.165,0.2,0.559,0.149,0.115,0.229,0,0,0,0,121,1382,2385,1775,2186,1453,276,1828,502,1,2024,2025,False,IND,MIN,MAR
2024-25,1610612750,MIN,Minnesota Timberwolves,22401016,2025-03-21,MIN vs. NOP,W,48.0,0.646,0.225,0.141,0.341,0.581,0.324,0.265,0.243,0,0,0,0,121,154,1348,1229,610,1765,2029,8,632,1,2024,2025,True,MIN,NOP,MAR
2024-25,1610612750,MIN,Minnesota Timberwolves,22401001,2025-03-19,MIN vs. NOP,L,48.0,0.558,0.468,0.143,0.255,0.601,0.247,0.153,0.36,0,0,0,0,121,1009,36,1266,1668,1990,1368,925,2000,1,2024,2025,True,MIN,NOP,MAR
2024-25,1610612750,MIN,Minnesota Timberwolves,22400986,2025-03-17,MIN vs. IND,L,53.0,0.521,0.371,0.13,0.309,0.582,0.237,0.177,0.294,0,0,0,0,9,1572,205,983,987,1784,1261,474,1300,1,2024,2025,True,MIN,IND,MAR
2024-25,1610612750,MIN,Minnesota Timberwolves,22400981,2025-03-16,MIN vs. UTA,W,48.0,0.567,0.268,0.097,0.358,0.5,0.167,0.216,0.321,0,0,0,0,121,879,869,277,465,595,402,105,1624,1,2024,2025,True,MIN,UTA,MAR
2024-25,1610612750,MIN,Minnesota Timberwolves,22400963,2025-03-14,MIN vs. ORL,W,48.0,0.613,0.35,0.158,0.3,0.517,0.247,0.111,0.18,0,0,0,0,121,367,278,1636,1074,834,1368,1906,160,1,2024,2025,True,MIN,ORL,MAR
2024-25,1610612750,MIN,Minnesota Timberwolves,22400952,2025-03-12,MIN @ DEN,W,48.0,0.572,0.178,0.158,0.375,0.444,0.247,0.104,0.273,0,0,0,0,121,811,1943,1624,336,136,1368,2056,1012,1,2024,2025,False,DEN,MIN,MAR
2024-25,1610612750,MIN,Minnesota Timberwolves,22400925,2025-03-09,MIN vs. SAS,W,48.0,0.668,0.158,0.131,0.419,0.618,0.282,0.121,0.275,0,0,0,0,121,81,2114,995,113,2127,1715,1689,1051,1,2024,2025,True,MIN,SAS,MAR
2024-25,1610612750,MIN,Minnesota Timberwolves,22400907,2025-03-07,MIN @ MIA,W,48.0,0.605,0.173,0.149,0.209,0.539,0.124,0.095,0.2,0,0,0,0,121,435,1988,1443,2132,1164,118,2203,255,1,2024,2025,False,MIA,MIN,MAR
2024-25,1610612750,MIN,Minnesota Timberwolves,22400892,2025-03-05,MIN @ CHA,W,48.0,0.606,0.244,0.063,0.245,0.505,0.189,0.156,0.386,0,0,0,0,121,428,1114,28,1798,658,639,854,2188,1,2024,2025,False,CHA,MIN,MAR
2024-25,1610612750,MIN,Minnesota Timberwolves,22400887,2025-03-04,MIN vs. PHI,W,48.0,0.679,0.21,0.192,0.229,0.541,0.314,0.131,0.292,0,0,0,0,121,55,1558,2179,1960,1187,1949,1450,1272,1,2024,2025,True,MIN,PHI,MAR
2024-25,1610612750,MIN,Minnesota Timberwolves,22400873,2025-03-02,MIN @ PHX,W,48.0,0.538,0.228,0.078,0.145,0.519,0.238,0.216,0.277,0,0,0,0,121,1311,1298,82,2395,869,1266,105,1071,1,2024,2025,False,PHX,MIN,MAR
2024-25,1610612750,MIN,Minnesota Timberwolves,22400858,2025-02-28,MIN @ UTA,L,48.0,0.535,0.139,0.069,0.233,0.587,0.152,0.196,0.375,0,0,0,0,121,1361,2249,47,1913,1827,301,215,2111,1,2024,2025,False,UTA,MIN,FEB
2024-25,1610612750,MIN,Minnesota Timberwolves,22400849,2025-02-27,MIN @ LAL,L,48.0,0.488,0.31,0.126,0.235,0.482,0.561,0.134,0.396,0,0,0,0,121,1964,537,892,1889,432,2454,1373,2251,1,2024,2025,False,LAL,MIN,FEB
2024-25,1610612750,MIN,Minnesota Timberwolves,22400826,2025-02-24,MIN @ OKC,W,53.0,0.5,0.402,0.113,0.259,0.495,0.274,0.096,0.281,0,0,0,0,9,1818,117,577,1630,590,1639,2200,1136,1,2024,2025,False,OKC,MIN,FEB
2024-25,1610612750,MIN,Minnesota Timberwolves,22400820,2025-02-23,MIN vs. OKC,L,48.0,0.539,0.315,0.13,0.36,0.669,0.233,0.131,0.22,0,0,0,0,121,1289,497,966,451,2382,1211,1450,394,1,2024,2025,True,MIN,OKC,FEB
2024-25,1610612750,MIN,Minnesota Timberwolves,22400801,2025-02-21,MIN @ HOU,L,48.0,0.505,0.283,0.087,0.208,0.577,0.381,0.194,0.326,0,0,0,0,121,1787,734,164,2153,1723,2289,245,1677,1,2024,2025,False,HOU,MIN,FEB
2024-25,1610612750,MIN,Minnesota Timberwolves,22400787,2025-02-13,MIN vs. OKC,W,48.0,0.485,0.222,0.102,0.373,0.46,0.273,0.103,0.25,0,0,0,0,121,1981,1370,351,352,244,1633,2078,679,1,2024,2025,True,MIN,OKC,FEB
2024-25,1610612750,MIN,Minnesota Timberwolves,22400776,2025-02-12,MIN vs. MIL,L,48.0,0.427,0.146,0.133,0.288,0.511,0.182,0.124,0.118,0,0,0,0,121,2385,2206,1050,1233,757,553,1623,22,1,2024,2025,True,MIN,MIL,FEB
2024-25,1610612750,MIN,Minnesota Timberwolves,22400755,2025-02-10,MIN @ CLE,L,48.0,0.467,0.333,0.158,0.351,0.601,0.213,0.168,0.354,0,0,0,0,121,2169,365,1636,532,1988,938,621,1952,1,2024,2025,False,CLE,MIN,FEB
2024-25,1610612750,MIN,Minnesota Timberwolves,22400747,2025-02-08,MIN vs. POR,W,48.0,0.585,0.341,0.137,0.214,0.44,0.239,0.168,0.351,0,0,0,0,121,643,320,1154,2095,116,1280,621,1925,1,2024,2025,True,MIN,POR,FEB
2024-25,1610612750,MIN,Minnesota Timberwolves,22400729,2025-02-06,MIN vs. HOU,W,48.0,0.564,0.255,0.134,0.451,0.56,0.333,0.125,0.304,0,0,0,0,121,924,999,1065,46,1464,2076,1591,1421,1,2024,2025,True,MIN,HOU,FEB
2024-25,1610612750,MIN,Minnesota Timberwolves,22400723,2025-02-05,MIN vs. CHI,W,48.0,0.531,0.286,0.116,0.483,0.554,0.265,0.116,0.213,0,0,0,0,121,1425,704,634,14,1390,1552,1815,347,1,2024,2025,True,MIN,CHI,FEB
2024-25,1610612750,MIN,Minnesota Timberwolves,22400704,2025-02-03,MIN vs. SAC,L,48.0,0.521,0.17,0.085,0.275,0.543,0.217,0.125,0.408,0,0,0,0,121,1565,2018,149,1411,1221,999,1591,2313,1,2024,2025,True,MIN,SAC,FEB
2024-25,1610612750,MIN,Minnesota Timberwolves,22400690,2025-02-01,MIN vs. WAS,L,48.0,0.473,0.194,0.16,0.298,0.548,0.205,0.17,0.191,0,0,0,0,121,2103,1755,1673,1096,1298,842,579,218,1,2024,2025,True,MIN,WAS,FEB
2024-25,1610612750,MIN,Minnesota Timberwolves,22400677,2025-01-30,MIN @ UTA,W,48.0,0.726,0.293,0.138,0.333,0.597,0.325,0.156,0.22,0,0,0,0,121,10,655,1174,661,1947,2033,854,394,1,2024,2025,False,UTA,MIN,JAN
2024-25,1610612750,MIN,Minnesota Timberwolves,22400672,2025-01-29,MIN @ PHX,W,48.0,0.647,0.36,0.165,0.2,0.576,0.235,0.163,0.289,0,0,0,0,121,148,247,1760,2186,1714,1242,714,1241,1,2024,2025,False,PHX,MIN,JAN
2024-25,1610612750,MIN,Minnesota Timberwolves,22400656,2025-01-27,MIN vs. ATL,W,48.0,0.465,0.337,0.176,0.268,0.465,0.209,0.214,0.286,0,0,0,0,121,2181,350,1976,1492,279,892,111,1185,1,2024,2025,True,MIN,ATL,JAN
2024-25,1610612750,MIN,Minnesota Timberwolves,22400634,2025-01-25,MIN vs. DEN,W,48.0,0.632,0.158,0.162,0.465,0.551,0.148,0.204,0.347,0,0,0,0,121,219,2114,1702,30,1348,269,156,1888,1,2024,2025,True,MIN,DEN,JAN
2024-25,1610612750,MIN,Minnesota Timberwolves,22400614,2025-01-22,MIN @ DAL,W,48.0,0.525,0.42,0.111,0.222,0.544,0.211,0.15,0.319,0,0,0,0,121,1518,89,525,2013,1232,915,985,1597,1,2024,2025,False,DAL,MIN,JAN
2024-25,1610612750,MIN,Minnesota Timberwolves,22400601,2025-01-20,MIN @ MEM,L,48.0,0.462,0.29,0.157,0.356,0.471,0.395,0.127,0.269,0,0,0,0,121,2205,675,1608,481,328,2332,1531,977,1,2024,2025,False,MEM,MIN,JAN
2024-25,1610612750,MIN,Minnesota Timberwolves,22400590,2025-01-18,MIN vs. CLE,L,48.0,0.561,0.211,0.082,0.265,0.549,0.272,0.083,0.314,0,0,0,0,121,963,1536,119,1516,1313,1629,2323,1520,1,2024,2025,True,MIN,CLE,JAN
2024-25,1610612750,MIN,Minnesota Timberwolves,22400578,2025-01-17,MIN @ NYK,W,48.0,0.671,0.177,0.174,0.3,0.467,0.189,0.099,0.291,0,0,0,0,121,72,1951,1937,1074,289,628,2157,1263,1,2024,2025,False,NYK,MIN,JAN
2024-25,1610612750,MIN,Minnesota Timberwolves,22400565,2025-01-15,MIN vs. GSW,L,48.0,0.541,0.337,0.1,0.352,0.598,0.256,0.143,0.386,0,0,0,0,121,1271,350,316,521,1949,1477,1160,2193,1,2024,2025,True,MIN,GSW,JAN
2024-25,1610612750,MIN,Minnesota Timberwolves,22400548,2025-01-13,MIN @ WAS,W,48.0,0.578,0.373,0.188,0.409,0.533,0.165,0.11,0.185,0,0,0,0,121,730,198,2144,146,1067,389,1939,190,1,2024,2025,False,WAS,MIN,JAN
2024-25,1610612750,MIN,Minnesota Timberwolves,22400535,2025-01-11,MIN vs. MEM,L,48.0,0.669,0.229,0.186,0.231,0.519,0.176,0.127,0.429,0,0,0,0,121,78,1292,2115,1929,861,499,1531,2371,1,2024,2025,True,MIN,MEM,JAN
2024-25,1610612750,MIN,Minnesota Timberwolves,22400519,2025-01-09,MIN @ ORL,W,48.0,0.471,0.365,0.109,0.309,0.437,0.218,0.172,0.368,0,0,0,0,121,2134,229,479,987,105,1009,546,2067,1,2024,2025,False,ORL,MIN,JAN
2024-25,1610612750,MIN,Minnesota Timberwolves,22400505,2025-01-07,MIN @ NOP,W,48.0,0.511,0.213,0.172,0.345,0.436,0.255,0.144,0.328,0,0,0,0,121,1705,1509,1900,585,104,1458,1122,1736,1,2024,2025,False,NOP,MIN,JAN
2024-25,1610612750,MIN,Minnesota Timberwolves,22400500,2025-01-06,MIN vs. LAC,W,48.0,0.533,0.185,0.156,0.364,0.483,0.281,0.137,0.309,0,0,0,0,121,1397,1863,1588,419,453,1699,1308,1464,1,2024,2025,True,MIN,LAC,JAN
2024-25,1610612750,MIN,Minnesota Timberwolves,22400479,2025-01-04,MIN @ DET,L,48.0,0.525,0.325,0.172,0.184,0.554,0.215,0.14,0.388,0,0,0,0,121,1513,423,1900,2274,1383,965,1243,2197,1,2024,2025,False,DET,MIN,JAN
2024-25,1610612750,MIN,Minnesota Timberwolves,22400464,2025-01-02,MIN vs. BOS,L,48.0,0.642,0.297,0.186,0.405,0.62,0.065,0.047,0.304,0,0,0,0,121,168,622,2114,157,2142,15,2456,1421,1,2024,2025,True,MIN,BOS,JAN
2024-25,1610612750,MIN,Minnesota Timberwolves,22400452,2024-12-31,MIN @ OKC,L,48.0,0.589,0.152,0.238,0.25,0.539,0.258,0.119,0.25,0,0,0,0,121,619,2161,2430,1714,1164,1490,1748,679,1,2024,2025,False,OKC,MIN,DEC
2024-25,1610612750,MIN,Minnesota Timberwolves,22400441,2024-12-29,MIN vs. SAS,W,48.0,0.485,0.19,0.103,0.407,0.5,0.322,0.103,0.222,0,0,0,0,121,1979,1813,372,152,595,2018,2078,420,1,2024,2025,True,MIN,SAS,DEC
2024-25,1610612750,MIN,Minnesota Timberwolves,22400422,2024-12-27,MIN @ HOU,W,48.0,0.633,0.193,0.168,0.295,0.543,0.207,0.149,0.385,0,0,0,0,121,216,1775,1841,1131,1221,852,1006,2178,1,2024,2025,False,HOU,MIN,DEC
2024-25,1610612750,MIN,Minnesota Timberwolves,22400406,2024-12-25,MIN @ DAL,W,48.0,0.547,0.151,0.108,0.277,0.506,0.126,0.143,0.235,0,0,0,0,121,1184,2164,460,1380,693,131,1160,563,1,2024,2025,False,DAL,MIN,DEC
2024-25,1610612750,MIN,Minnesota Timberwolves,22400395,2024-12-23,MIN @ ATL,L,48.0,0.505,0.143,0.206,0.346,0.658,0.356,0.225,0.194,0,0,0,0,121,1783,2223,2311,574,2352,2197,64,233,1,2024,2025,False,ATL,MIN,DEC
2024-25,1610612750,MIN,Minnesota Timberwolves,22400383,2024-12-21,MIN vs. GSW,L,48.0,0.5,0.291,0.155,0.315,0.552,0.264,0.113,0.275,0,0,0,0,121,1818,668,1551,905,1358,1542,1867,1035,1,2024,2025,True,MIN,GSW,DEC
2024-25,1610612750,MIN,Minnesota Timberwolves,22400367,2024-12-19,MIN vs. NYK,L,48.0,0.556,0.146,0.127,0.137,0.619,0.165,0.146,0.367,0,0,0,0,121,1041,2198,909,2412,2134,394,1095,2056,1,2024,2025,True,MIN,NYK,DEC
2024-25,1610612750,MIN,Minnesota Timberwolves,22401218,2024-12-15,MIN @ SAS,W,48.0,0.46,0.16,0.12,0.344,0.467,0.099,0.192,0.296,0,0,0,0,121,2218,2099,731,601,293,51,274,1331,1,2024,2025,False,SAS,MIN,DEC
2024-25,1610612750,MIN,Minnesota Timberwolves,22401210,2024-12-13,MIN vs. LAL,W,48.0,0.454,0.276,0.141,0.263,0.442,0.198,0.222,0.304,0,0,0,0,121,2266,797,1229,1566,126,740,73,1414,1,2024,2025,True,MIN,LAL,DEC
2024-25,1610612750,MIN,Minnesota Timberwolves,22400355,2024-12-08,MIN @ GSW,L,48.0,0.576,0.253,0.168,0.217,0.556,0.222,0.135,0.346,0,0,0,0,121,753,1011,1841,2077,1407,1068,1343,1877,1,2024,2025,False,GSW,MIN,DEC
2024-25,1610612750,MIN,Minnesota Timberwolves,22400338,2024-12-06,MIN @ GSW,W,48.0,0.534,0.159,0.21,0.354,0.457,0.207,0.222,0.25,0,0,0,0,121,1366,2104,2336,502,219,870,73,679,1,2024,2025,False,GSW,MIN,DEC
2024-25,1610612750,MIN,Minnesota Timberwolves,22400324,2024-12-04,MIN @ LAC,W,48.0,0.576,0.212,0.149,0.208,0.416,0.157,0.23,0.204,0,0,0,0,121,744,1529,1421,2146,55,335,47,276,1,2024,2025,False,LAC,MIN,DEC
2024-25,1610612750,MIN,Minnesota Timberwolves,22400318,2024-12-02,MIN vs. LAL,W,48.0,0.599,0.185,0.155,0.195,0.443,0.177,0.216,0.245,0,0,0,0,121,501,1860,1551,2220,131,509,99,646,1,2024,2025,True,MIN,LAL,DEC
