season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2020-21,1629103,Kelan Martin,Kelan,1610612754,IND,Indiana Pacers,22001079,2021-05-16T00:00:00,IND @ TOR,W,17.8,5,0,5,0,4,6,6,18,0,0,0,1,18.3,1,1,1,1,15739,1426,8917,986,16797,5618,11464,12448,8153,7210,1,1,10308,12126,1,17:48,2020,2021
2020-21,203200,Justin Holiday,Justin,1610612754,IND,Indiana Pacers,22001079,2021-05-16T00:00:00,IND @ TOR,W,30.28333333333333,0,0,0,2,5,12,4,32,0,1,1,1,9.6,1,1,1,1,6355,10450,8917,8314,11929,7357,20146,8544,17352,7210,15321,4919,10308,17463,1,30:17,2020,2021
2020-21,1629048,Goga Bitadze,Goga,1610612754,IND,Indiana Pacers,22001079,2021-05-16T00:00:00,IND @ TOR,W,11.1,2,2,2,4,4,4,4,10,0,0,2,1,8.8,1,1,1,1,19262,5653,4436,4206,8241,5618,7453,8544,3797,7210,1,10833,10308,17962,1,11:06,2020,2021
2020-21,203960,JaKarr Sampson,JaKarr,1610612754,IND,Indiana Pacers,22001079,2021-05-16T00:00:00,IND @ TOR,W,12.066666666666666,0,0,0,0,2,4,4,8,1,1,3,0,5.6,1,1,1,1,18857,10450,8917,8314,16797,2507,7453,8544,2967,2271,15321,16132,16020,19646,1,12:04,2020,2021
2020-21,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22001079,2021-05-16T00:00:00,IND @ TOR,W,36.1,5,2,10,10,5,14,6,40,0,0,3,6,47.5,1,1,1,1,2179,1426,4436,46,2235,7357,21484,12448,20848,7210,1,16132,795,1231,1,36:06,2020,2021
2020-21,1627734,Domantas Sabonis,Domantas,1610612754,IND,Indiana Pacers,22001079,2021-05-16T00:00:00,IND @ TOR,W,39.25,4,2,4,18,7,14,8,46,0,1,3,1,54.7,1,1,1,1,639,2302,4436,1571,243,10568,21484,15689,22157,7210,15321,16132,10308,530,1,39:15,2020,2021
2020-21,204456,T.J. McConnell,T.J.,1610612754,IND,Indiana Pacers,22001079,2021-05-16T00:00:00,IND @ TOR,W,39.63333333333333,2,0,0,12,7,13,8,34,1,0,2,0,50.5,1,1,1,1,541,5653,8917,8314,1338,10568,20924,15689,18392,2271,1,10833,16020,882,1,39:38,2020,2021
2020-21,203926,Doug McDermott,Doug,1610612754,IND,Indiana Pacers,22001079,2021-05-16T00:00:00,IND @ TOR,W,32.36666666666667,0,6,2,8,9,14,6,40,1,0,4,0,29.2,1,1,1,1,4800,10450,424,4206,3599,13657,21484,12448,20848,2271,1,19926,16020,6173,1,32:22,2020,2021
2020-21,1627747,Caris LeVert,Caris,1610612754,IND,Indiana Pacers,22001079,2021-05-16T00:00:00,IND @ TOR,W,21.4,2,0,0,6,2,9,4,22,0,0,1,2,28.2,1,1,1,1,13139,5653,8917,8314,5533,2507,16732,8544,10800,7210,1,4919,6289,6609,1,21:24,2020,2021
2020-21,1630199,Cassius Stanley,Cassius,1610612754,IND,Indiana Pacers,22001061,2021-05-15T00:00:00,IND vs. LAL,L,4.933333333333334,0,0,0,0,0,2,4,6,0,0,2,1,1.2,1,11623,11623,11623,21214,10450,8917,8314,16797,1,3358,8544,2199,7210,1,10833,10308,21714,1,4:56,2020,2021
