player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank,team
2738,Andre Iguodala,Andre,1610612744,GSW,38.0,31,20,11,0.645,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,397,295,170,126,221,68,38,88,19,159,94,56,464,207,328,64,57,17,131,GSW
203952,Andrew Wiggins,Andrew,1610612744,GSW,27.0,73,47,26,0.644,6.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,15.0,0.0,6.0,2.0,0.0,0.0,6.0,68,26,362,129,76,68,38,88,19,14,94,9,84,207,44,64,57,17,18,GSW
1629185,Chris Chiozza,Chris,1610612744,GSW,26.0,34,21,13,0.618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,384,280,193,155,283,68,38,88,19,159,94,56,387,207,227,202,57,17,341,GSW
1627814,Damion Lee,Damion,1610612744,GSW,29.0,63,41,22,0.651,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,184,76,284,116,171,11,38,88,19,14,94,56,139,93,328,202,57,17,222,GSW
203110,Draymond Green,Draymond,1610612744,GSW,32.0,46,34,12,0.739,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,1.0,2.0,0.0,0.0,0.0,2.0,324,155,181,52,171,68,38,88,19,14,94,56,39,93,155,202,57,17,131,GSW
1627780,Gary Payton II,Gary,1610612744,GSW,29.0,71,47,24,0.662,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,88,26,329,101,283,68,38,88,19,44,94,56,181,207,328,202,57,17,222,GSW
1630228,Jonathan Kuminga,Jonathan,1610612744,GSW,19.0,70,44,26,0.629,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,5.0,5.0,0.0,0.0,2.0,101,51,362,147,171,68,38,88,19,159,94,56,49,207,53,22,57,17,131,GSW
1629673,Jordan Poole,Jordan,1610612744,GSW,23.0,76,49,27,0.645,12.0,0.0,2.0,0.0,0.0,3.0,0.0,5.0,18.0,1.0,7.0,1.0,2.0,0.0,3.0,35,18,379,126,13,68,1,88,19,4,94,1,49,93,33,112,1,17,88,GSW
1629308,Juan Toscano-Anderson,Juan,1610612744,GSW,29.0,73,51,22,0.699,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,68,12,284,65,25,68,38,88,19,159,94,56,181,207,328,202,57,17,54,GSW
1626172,Kevon Looney,Kevon,1610612744,GSW,26.0,82,53,29,0.646,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,2.0,3.0,0.0,0.0,0.0,4.0,1,5,417,124,283,68,38,48,19,159,24,56,39,45,103,202,57,17,54,GSW
202691,Klay Thompson,Klay,1610612744,GSW,32.0,32,17,15,0.531,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,391,338,206,271,283,68,38,88,19,44,94,56,387,207,227,202,57,17,341,GSW
1630541,Moses Moody,Moses,1610612744,GSW,20.0,52,35,17,0.673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,273,146,226,78,283,68,38,88,19,159,94,56,348,93,328,202,57,17,341,GSW
202357,Nemanja Bjelica,Nemanja,1610612744,GSW,34.0,71,48,23,0.676,6.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,14.0,4.0,0.0,2.0,0.0,0.0,3.0,88,22,308,76,76,68,38,48,19,14,94,9,93,18,328,64,57,17,88,GSW
203490,Otto Porter Jr.,Otto,1610612744,GSW,29.0,63,41,22,0.651,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,3.0,184,76,284,116,221,68,38,88,19,159,94,56,204,45,227,202,57,17,88,GSW
1629683,Quinndary Weatherspoon,Quinndary,1610612744,GSW,25.0,11,8,3,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,489,446,72,56,397,68,38,88,19,159,94,56,387,207,328,202,57,17,341,GSW
201939,Stephen Curry,Stephen,1610612744,GSW,34.0,64,45,19,0.703,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,1.0,9.0,0.0,0.0,0.0,3.0,176,44,250,61,25,68,38,88,19,159,24,9,77,93,23,202,57,17,88,GSW
