player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
1627741,Buddy Hield,Buddy,1610612755,PHI,31.0,84,46,38,0.548,25.7,115.5,116.9,116.9,115.0,115.7,115.7,0.5,1.1,1.1,0.143,2.29,19.5,0.027,0.098,0.062,8.5,8.5,0.565,0.578,0.186,0.191,102.59,101.65,84.71,101.65,0.083,4579,371,850,4.4,10.1,0.436,1,52,488,266,170,121,95,95,414,439,439,236,217,217,221,195,222,353,393,398,217,214,185,227,202,205,147,216,216,288,95,77,147,121,346,PHI
1626166,Cameron Payne,Cameron,1610612755,PHI,29.0,78,46,32,0.59,16.7,113.1,112.4,112.4,113.0,113.2,113.2,0.1,-0.8,-0.8,0.222,3.11,26.3,0.016,0.073,0.044,8.5,8.4,0.541,0.566,0.185,0.191,100.34,100.61,83.84,100.61,0.083,2738,208,481,2.7,6.2,0.432,43,52,425,189,305,208,243,243,320,307,307,248,277,277,107,68,99,478,509,526,212,210,257,284,205,206,323,296,296,290,202,183,252,241,365,PHI
1628391,D.J. Wilson,D.J.,1610612755,PHI,28.0,2,1,1,0.5,7.7,130.8,120.0,120.0,115.2,117.2,117.2,15.6,2.8,2.8,0.222,0.0,25.0,0.083,0.071,0.077,0.0,0.0,0.833,0.833,0.182,0.197,88.51,91.55,76.29,91.55,0.172,30,4,6,2.0,3.0,0.667,555,538,14,300,478,6,40,40,425,486,486,20,171,171,106,541,115,91,516,297,1,1,2,2,213,187,568,571,571,10,527,543,326,430,12,PHI
201980,Danny Green,Danny,1610612755,PHI,37.0,2,1,1,0.5,9.2,110.8,114.6,114.6,118.0,120.5,120.5,-7.1,-5.9,-5.9,0.056,0.0,33.3,0.0,0.111,0.056,0.0,0.0,0.0,0.0,0.043,0.044,106.98,104.07,86.72,104.07,0.012,41,0,2,0.0,1.0,0.0,555,538,14,300,457,279,162,162,503,541,541,415,386,386,519,541,33,545,317,443,1,1,561,563,568,568,16,81,81,549,561,561,561,542,561,PHI
1627863,Danuel House Jr.,Danuel,1610612755,PHI,31.0,34,21,13,0.618,15.0,109.8,109.9,109.9,108.5,107.7,107.7,1.3,2.3,2.3,0.075,1.47,16.4,0.03,0.081,0.055,11.1,11.0,0.519,0.575,0.116,0.12,101.43,101.74,84.78,101.74,0.053,1077,47,105,1.4,3.1,0.448,375,289,152,142,338,321,316,316,109,102,102,215,192,192,442,384,312,329,478,452,419,417,336,249,508,508,235,207,207,489,390,389,415,425,298,PHI
1629001,De'Anthony Melton,De'Anthony,1610612755,PHI,26.0,38,25,13,0.658,26.9,120.0,122.0,122.0,111.2,112.0,112.0,8.8,10.0,10.0,0.144,2.92,20.8,0.027,0.111,0.069,7.1,7.1,0.493,0.533,0.177,0.179,102.32,101.13,84.27,101.13,0.079,2157,139,360,3.7,9.5,0.386,361,247,152,89,149,28,15,15,237,258,258,56,47,47,217,87,195,357,323,353,108,110,419,399,231,245,166,253,253,326,262,237,183,135,473,PHI
1627788,Furkan Korkmaz,Furkan,1610612755,PHI,26.0,35,22,13,0.629,8.6,116.3,116.5,116.5,111.4,110.2,110.2,4.9,6.4,6.4,0.108,2.5,21.2,0.013,0.087,0.049,8.5,8.3,0.487,0.519,0.126,0.131,103.77,104.27,86.89,104.27,0.061,653,30,76,0.9,2.2,0.395,373,276,152,123,468,96,106,106,249,173,173,130,92,92,319,143,183,504,451,491,213,201,431,423,475,470,75,76,76,446,426,416,486,482,457,PHI
1630606,Javonte Smart,Javonte,1610612755,PHI,25.0,1,1,0,1.0,0.7,0.0,0.0,0.0,300.0,150.0,150.0,-300.0,-150.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,108.0,90.0,108.0,0.0,1,0,0,0.0,0.0,0.0,565,538,1,1,571,571,571,571,572,570,570,572,572,572,553,541,553,545,557,561,1,1,561,563,569,569,571,30,30,556,561,569,561,569,561,PHI
1630288,Jeff Dowtin Jr.,Jeff,1610612755,PHI,27.0,12,7,5,0.583,11.8,111.8,111.0,111.0,106.0,104.1,104.1,5.7,6.8,6.8,0.262,5.4,39.1,0.02,0.114,0.067,7.2,7.2,0.681,0.689,0.124,0.13,97.28,98.52,82.1,98.52,0.139,292,20,36,1.7,3.0,0.556,482,440,64,201,400,251,284,284,65,58,58,110,85,85,66,11,13,427,309,369,123,113,18,20,484,475,533,457,457,47,441,464,366,430,79,PHI
203954,Joel Embiid,Joel,1610612755,PHI,30.0,39,31,8,0.795,33.6,118.4,119.8,119.8,108.4,109.5,109.5,10.0,10.3,10.3,0.315,1.46,15.4,0.074,0.239,0.16,10.6,10.6,0.561,0.644,0.387,0.393,102.2,101.09,84.24,101.09,0.225,2750,450,851,11.5,21.8,0.529,355,193,110,19,44,52,44,44,104,147,147,46,44,44,21,387,351,123,26,42,386,386,198,60,2,2,179,257,257,3,61,75,1,2,105,PHI
1630231,KJ Martin,KJ,1610612755,PHI,23.0,60,33,27,0.55,12.4,110.6,110.7,110.7,111.1,110.5,110.5,-0.6,0.2,0.2,0.094,1.59,18.1,0.052,0.12,0.085,11.4,11.3,0.558,0.563,0.127,0.132,101.14,101.37,84.47,101.37,0.058,1572,97,181,1.6,3.0,0.536,215,173,344,263,389,295,293,293,232,188,188,272,246,246,360,351,264,193,280,234,430,430,207,298,467,466,265,238,238,464,308,333,375,429,93,PHI
1626162,Kelly Oubre Jr.,Kelly,1610612755,PHI,28.0,68,40,28,0.588,30.2,112.4,114.1,114.1,112.9,114.0,114.0,-0.5,0.1,0.1,0.072,1.16,8.7,0.043,0.121,0.081,7.5,7.4,0.498,0.535,0.22,0.224,100.5,99.3,82.75,99.3,0.081,4239,387,878,5.7,12.9,0.441,148,110,361,191,96,232,180,180,317,351,351,271,247,247,452,456,524,235,277,260,141,142,404,393,128,124,314,413,413,309,87,72,87,78,327,PHI
200768,Kyle Lowry,Kyle,1610612755,PHI,38.0,60,32,28,0.533,28.2,110.6,111.4,111.4,110.0,111.6,111.6,0.7,-0.3,-0.3,0.212,2.98,33.9,0.02,0.098,0.058,11.4,11.4,0.562,0.594,0.128,0.13,98.27,97.21,81.01,97.21,0.077,3427,163,377,2.7,6.3,0.432,215,183,361,280,126,290,272,272,176,243,243,232,264,264,119,84,32,423,398,425,433,431,190,178,466,472,496,545,545,348,236,224,247,238,366,PHI
