player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1630530,Trey Murphy III,1610612740,NOP,23.0,79,79,0.576,186,460,0.404,0.602,0.016,4,13,0.308,0.559,182,447,0.407
203468,CJ McCollum,1610612740,NOP,31.0,75,75,0.259,139,348,0.399,0.591,0.019,6,26,0.231,0.24,133,322,0.413
1626196,Josh Richardson,1610612740,NOP,29.0,64,63,0.486,101,265,0.381,0.558,0.022,7,12,0.583,0.464,94,253,0.372
1630631,Jose Alvarado,1610612740,NOP,25.0,61,60,0.442,72,216,0.333,0.5,0.002,0,1,0.0,0.44,72,215,0.335
202685,Jonas Valančiūnas,1610612740,NOP,31.0,79,69,0.242,76,197,0.386,0.482,0.113,38,92,0.413,0.129,38,105,0.362
1630230,Naji Marshall,1610612740,NOP,25.0,77,67,0.345,64,197,0.325,0.485,0.002,1,1,1.0,0.343,63,196,0.321
1630529,Herbert Jones,1610612740,NOP,24.0,66,61,0.362,58,181,0.32,0.47,0.038,4,19,0.211,0.324,54,162,0.333
1627742,Brandon Ingram,1610612740,NOP,25.0,45,43,0.18,64,150,0.427,0.593,0.036,14,30,0.467,0.144,50,120,0.417
1630700,Dyson Daniels,1610612740,NOP,20.0,59,37,0.34,24,71,0.338,0.507,0.005,0,1,0.0,0.335,24,70,0.343
1626204,Larry Nance Jr.,1610612740,NOP,30.0,65,35,0.21,25,64,0.391,0.5,0.075,11,23,0.478,0.134,14,41,0.341
1629637,Jaxson Hayes,1610612740,NOP,23.0,47,23,0.199,4,31,0.129,0.177,0.013,1,2,0.5,0.186,3,29,0.103
1630184,Kira Lewis Jr.,1610612740,NOP,22.0,25,17,0.33,12,29,0.414,0.621,0.011,0,1,0.0,0.318,12,28,0.429
202066,Garrett Temple,1610612740,NOP,37.0,25,16,0.489,9,22,0.409,0.614,0.022,0,1,0.0,0.467,9,21,0.429
1626195,Willy Hernangomez,1610612740,NOP,29.0,38,12,0.089,4,15,0.267,0.367,0.024,1,4,0.25,0.065,3,11,0.273
1629627,Zion Williamson,1610612740,NOP,22.0,29,10,0.03,6,14,0.429,0.643,0.0,0,0,,0.03,6,14,0.429
