season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away
2021-22,1610612738,BOS,Boston Celtics,42100307,2022-05-29,BOS @ MIA,W,48.0,101.5,103.1,94.5,99.0,6.9,4.1,0.629,1.69,16.5,0.259,0.786,0.527,0.134,0.476,0.523,100.1,97.0,80.83,97,0.529,1,1,1,1,3,131,33,72,63,83,104,94,47,62,73,133,131,63,65,1,2021,2022,False,MIA,BOS
2021-22,1610612748,MIA,Miami Heat,42100307,2022-05-29,MIA vs. BOS,L,48.0,94.5,99.0,101.5,103.1,-6.9,-4.1,0.432,1.6,12.8,0.214,0.741,0.473,0.103,0.455,0.487,100.1,97.0,80.83,97,0.471,1,88,88,88,3,142,44,103,165,94,159,128,81,113,27,147,157,63,110,1,2021,2022,True,MIA,BOS
2021-22,1610612748,MIA,Miami Heat,42100306,2022-05-27,MIA @ BOS,W,48.0,114.4,115.6,105.5,107.3,8.9,8.3,0.694,1.32,18.5,0.333,0.762,0.548,0.198,0.558,0.624,97.3,96.0,80.0,96,0.531,1,1,1,1,3,61,61,54,29,129,64,37,65,43,164,61,37,75,64,1,2021,2022,False,BOS,MIA
2021-22,1610612738,BOS,Boston Celtics,42100306,2022-05-27,BOS vs. MIA,L,48.0,105.5,107.3,114.4,115.6,-8.9,-8.3,0.688,1.22,17.2,0.238,0.667,0.452,0.188,0.521,0.601,97.3,96.0,80.0,96,0.469,1,88,88,88,3,114,114,121,34,140,89,110,132,132,154,99,54,75,111,1,2021,2022,True,BOS,MIA
2021-22,1610612742,DAL,Dallas Mavericks,42100315,2022-05-26,DAL @ GSW,L,48.0,115.8,119.6,130.4,129.0,-14.6,-9.5,0.595,2.75,17.9,0.18,0.651,0.398,0.087,0.555,0.591,93.5,92.5,77.08,92,0.413,1,88,88,88,3,38,161,126,94,19,76,151,147,171,13,66,63,133,145,1,2021,2022,False,GSW,DAL
2021-22,1610612744,GSW,Golden State Warriors,42100315,2022-05-26,GSW vs. DAL,W,48.0,130.4,129.0,115.8,119.6,14.6,9.5,0.8,3.27,25.0,0.349,0.82,0.602,0.118,0.591,0.631,93.5,92.5,77.08,93,0.587,1,1,1,1,3,12,137,49,2,8,1,28,24,4,54,34,30,133,30,1,2021,2022,True,GSW,DAL
2021-22,1610612738,BOS,Boston Celtics,42100305,2022-05-25,BOS @ MIA,W,48.0,103.2,101.1,85.9,87.9,17.3,13.2,0.727,1.6,19.5,0.171,0.646,0.462,0.163,0.535,0.573,91.6,91.5,76.25,92,0.665,1,1,1,1,3,134,6,37,19,94,46,156,151,123,123,83,80,145,8,1,2021,2022,False,MIA,BOS
2021-22,1610612748,MIA,Miami Heat,42100305,2022-05-25,MIA vs. BOS,L,48.0,85.9,87.9,103.2,101.1,-17.3,-13.2,0.467,1.17,11.0,0.354,0.829,0.538,0.132,0.356,0.399,91.6,91.5,76.25,91,0.335,1,88,88,88,3,169,41,138,153,147,171,24,18,52,70,174,174,145,167,1,2021,2022,True,MIA,BOS
2021-22,1610612742,DAL,Dallas Mavericks,42100314,2022-05-24,DAL vs. GSW,W,48.0,124.4,122.7,111.9,111.2,12.5,11.5,0.732,3.75,22.9,0.091,0.837,0.484,0.082,0.622,0.649,96.6,97.5,81.25,97,0.55,1,1,1,1,3,24,86,40,17,4,10,174,16,98,11,18,21,53,54,1,2021,2022,True,DAL,GSW
2021-22,1610612744,GSW,Golden State Warriors,42100314,2022-05-24,GSW @ DAL,L,48.0,111.9,111.2,124.4,122.7,-12.5,-11.5,0.634,3.25,19.8,0.163,0.909,0.516,0.082,0.548,0.571,96.6,97.5,81.25,98,0.45,1,88,88,88,3,88,151,135,60,9,36,159,1,75,9,74,84,53,121,1,2021,2022,False,DAL,GSW
2021-22,1610612738,BOS,Boston Celtics,42100304,2022-05-23,BOS vs. MIA,W,48.0,111.2,110.9,86.2,89.1,25.0,21.7,0.677,1.91,16.2,0.34,0.766,0.579,0.12,0.449,0.538,93.4,92.0,76.67,92,0.717,1,1,1,1,3,91,8,20,39,64,112,34,63,17,58,153,117,139,3,1,2021,2022,True,BOS,MIA
2021-22,1610612748,MIA,Miami Heat,42100304,2022-05-23,MIA @ BOS,L,48.0,86.2,89.1,111.2,110.9,-25.0,-21.7,0.733,2.44,17.1,0.234,0.66,0.421,0.098,0.411,0.426,93.4,92.0,76.67,92,0.283,1,88,88,88,3,167,84,155,16,31,91,112,141,157,23,169,171,139,172,1,2021,2022,False,BOS,MIA
2021-22,1610612744,GSW,Golden State Warriors,42100313,2022-05-22,GSW @ DAL,W,48.0,119.8,117.2,108.7,109.9,11.0,7.3,0.737,2.15,20.4,0.356,0.809,0.587,0.14,0.537,0.592,91.5,92.0,76.67,93,0.578,1,1,1,1,3,50,75,60,14,45,28,22,33,13,82,82,62,139,36,1,2021,2022,False,DAL,GSW
2021-22,1610612742,DAL,Dallas Mavericks,42100313,2022-05-22,DAL vs. GSW,L,48.0,108.7,109.9,119.8,117.2,-11.0,-7.3,0.6,2.0,15.3,0.191,0.644,0.413,0.099,0.487,0.556,91.5,92.0,76.67,91,0.422,1,88,88,88,3,100,125,115,87,55,128,140,152,162,25,125,97,139,139,1,2021,2022,True,DAL,GSW
2021-22,1610612748,MIA,Miami Heat,42100303,2022-05-21,MIA @ BOS,W,48.0,109.9,112.4,104.9,109.6,5.0,2.8,0.512,2.44,16.9,0.245,0.7,0.449,0.093,0.527,0.555,98.7,95.5,79.58,97,0.547,1,1,1,1,3,82,72,80,142,31,94,105,109,137,17,90,99,83,55,1,2021,2022,False,BOS,MIA
2021-22,1610612738,BOS,Boston Celtics,42100303,2022-05-21,BOS vs. MIA,L,48.0,104.9,109.6,109.9,112.4,-5.0,-2.8,0.618,0.88,16.5,0.3,0.755,0.551,0.255,0.571,0.619,98.7,95.5,79.58,94,0.453,1,88,88,88,3,102,93,95,73,168,105,64,70,38,173,44,41,83,120,1,2021,2022,True,BOS,MIA
2021-22,1610612744,GSW,Golden State Warriors,42100312,2022-05-20,GSW vs. DAL,W,48.0,124.8,128.6,118.5,118.2,6.3,10.4,0.717,2.06,23.2,0.282,0.864,0.59,0.163,0.646,0.677,99.9,98.5,82.08,98,0.554,1,1,1,1,3,15,130,45,22,54,8,80,9,12,124,11,11,45,48,1,2021,2022,True,GSW,DAL
2021-22,1610612742,DAL,Dallas Mavericks,42100312,2022-05-20,DAL @ GSW,L,48.0,118.5,118.2,124.8,128.6,-6.3,-10.4,0.595,1.83,17.3,0.136,0.718,0.41,0.121,0.609,0.645,99.9,98.5,82.08,99,0.446,1,88,88,88,3,45,160,130,94,69,86,166,95,163,61,22,23,45,127,1,2021,2022,False,GSW,DAL
2021-22,1610612738,BOS,Boston Celtics,42100302,2022-05-19,BOS @ MIA,W,48.0,132.1,135.1,103.4,108.5,28.8,26.6,0.651,2.8,21.1,0.279,0.654,0.484,0.106,0.631,0.675,97.4,94.0,78.33,94,0.624,1,1,1,1,3,4,67,14,50,15,17,81,143,97,33,13,12,105,21,1,2021,2022,False,MIA,BOS
2021-22,1610612748,MIA,Miami Heat,42100302,2022-05-19,MIA vs. BOS,L,48.0,103.4,108.5,132.1,135.1,-28.8,-26.6,0.553,1.4,15.8,0.346,0.721,0.516,0.16,0.5,0.533,97.4,94.0,78.33,94,0.376,1,88,88,88,3,108,171,161,121,118,119,32,93,78,117,115,121,105,154,1,2021,2022,True,MIA,BOS
2021-22,1610612742,DAL,Dallas Mavericks,42100311,2022-05-18,DAL @ GSW,L,48.0,87.7,90.6,115.4,115.5,-27.8,-24.8,0.452,1.08,11.5,0.211,0.769,0.438,0.135,0.424,0.457,98.1,96.5,80.42,96,0.288,1,88,88,88,3,164,112,159,160,157,170,132,58,147,77,166,168,73,170,1,2021,2022,False,GSW,DAL
2021-22,1610612744,GSW,Golden State Warriors,42100311,2022-05-18,GSW vs. DAL,W,48.0,115.4,115.5,87.7,90.6,27.8,24.8,0.522,1.6,18.5,0.231,0.789,0.563,0.155,0.622,0.629,98.1,96.5,80.42,97,0.712,1,1,1,1,3,63,11,16,135,94,67,117,42,27,109,18,33,73,5,1,2021,2022,True,GSW,DAL
2021-22,1610612738,BOS,Boston Celtics,42100301,2022-05-17,BOS @ MIA,L,48.0,105.9,108.1,119.2,121.6,-13.4,-13.6,0.611,1.38,16.3,0.304,0.727,0.511,0.162,0.525,0.575,100.0,98.0,81.67,99,0.449,1,88,88,88,3,111,147,139,78,124,110,59,87,81,120,93,78,47,123,1,2021,2022,False,MIA,BOS
2021-22,1610612748,MIA,Miami Heat,42100301,2022-05-17,MIA vs. BOS,W,48.0,119.2,121.6,105.9,108.1,13.4,13.6,0.462,1.38,14.2,0.273,0.696,0.489,0.134,0.55,0.621,100.0,98.0,81.67,97,0.551,1,1,1,1,3,28,64,36,155,123,143,86,115,94,73,72,39,47,52,1,2021,2022,True,MIA,BOS
2021-22,1610612738,BOS,Boston Celtics,42100217,2022-05-15,BOS vs. MIL,W,48.0,106.9,110.1,81.8,80.2,25.2,29.9,0.784,2.07,21.0,0.182,0.763,0.482,0.141,0.545,0.568,100.5,100.0,83.33,99,0.606,1,1,1,1,3,97,1,6,6,53,18,150,64,102,86,76,88,33,24,1,2021,2022,True,BOS,MIL
2021-22,1610612749,MIL,Milwaukee Bucks,42100217,2022-05-15,MIL @ BOS,L,48.0,81.8,80.2,106.9,110.1,-25.2,-29.9,0.606,1.54,14.9,0.237,0.818,0.518,0.129,0.389,0.417,100.5,100.0,83.33,101,0.394,1,88,88,88,3,174,78,169,82,103,132,111,25,72,66,172,172,33,151,1,2021,2022,False,BOS,MIL
2021-22,1610612756,PHX,Phoenix Suns,42100227,2022-05-15,PHX vs. DAL,L,48.0,97.9,97.8,133.3,132.3,-35.4,-34.4,0.667,1.83,16.8,0.298,0.771,0.478,0.13,0.448,0.474,92.1,92.5,77.08,92,0.337,1,88,88,88,3,147,167,171,46,69,98,67,56,109,69,154,163,133,165,1,2021,2022,True,PHX,DAL
2021-22,1610612742,DAL,Dallas Mavericks,42100227,2022-05-15,DAL @ PHX,W,48.0,133.3,132.3,97.9,97.8,35.4,34.4,0.304,1.17,12.2,0.229,0.702,0.522,0.129,0.685,0.713,92.1,92.5,77.08,93,0.663,1,1,1,1,3,8,28,4,174,147,165,119,108,65,68,3,4,133,10,1,2021,2022,False,PHX,DAL
2021-22,1610612763,MEM,Memphis Grizzlies,42100236,2022-05-13,MEM @ GSW,L,48.0,94.3,96.0,107.0,110.0,-12.7,-14.0,0.618,3.0,15.6,0.212,0.554,0.382,0.07,0.432,0.458,102.3,100.0,83.33,100,0.448,1,88,88,88,3,151,76,141,73,12,125,131,172,174,4,163,167,33,125,1,2021,2022,False,GSW,MEM
2021-22,1610612749,MIL,Milwaukee Bucks,42100216,2022-05-13,MIL vs. BOS,L,48.0,95.1,100.0,111.2,113.7,-16.1,-13.7,0.417,1.36,12.3,0.245,0.796,0.523,0.116,0.449,0.495,98.5,95.0,79.17,95,0.432,1,88,88,88,3,137,102,140,169,126,164,103,37,63,46,152,151,87,137,1,2021,2022,True,MIL,BOS
2021-22,1610612738,BOS,Boston Celtics,42100216,2022-05-13,BOS @ MIL,W,48.0,111.2,113.7,95.1,100.0,16.1,13.7,0.579,2.75,17.3,0.204,0.755,0.477,0.084,0.534,0.556,98.5,95.0,79.17,95,0.568,1,1,1,1,3,73,35,35,106,19,86,138,71,111,12,84,96,87,38,1,2021,2022,False,MIL,BOS
2021-22,1610612744,GSW,Golden State Warriors,42100236,2022-05-13,GSW vs. MEM,W,48.0,107.0,110.0,94.3,96.0,12.7,14.0,0.585,1.26,15.7,0.446,0.788,0.618,0.19,0.49,0.505,102.3,100.0,83.33,100,0.552,1,1,1,1,3,98,24,34,101,132,122,3,44,1,155,122,145,33,50,1,2021,2022,True,GSW,MEM
2021-22,1610612755,PHI,Philadelphia 76ers,42100206,2022-05-12,PHI vs. MIA,L,48.0,92.7,98.9,104.4,108.8,-11.7,-9.9,0.583,1.62,16.8,0.25,0.617,0.424,0.143,0.483,0.5,96.0,91.0,75.83,91,0.436,1,88,88,88,3,143,69,127,103,92,97,96,161,155,87,129,147,151,135,1,2021,2022,True,PHI,MIA
2021-22,1610612748,MIA,Miami Heat,42100206,2022-05-12,MIA @ PHI,W,48.0,104.4,108.8,92.7,98.9,11.7,9.9,0.452,1.19,14.8,0.383,0.75,0.576,0.176,0.523,0.539,96.0,91.0,75.83,91,0.564,1,1,1,1,3,105,32,48,159,145,134,14,74,20,137,95,116,151,40,1,2021,2022,False,PHI,MIA
2021-22,1610612756,PHX,Phoenix Suns,42100226,2022-05-12,PHX @ DAL,L,48.0,89.4,91.5,121.7,120.2,-32.4,-28.7,0.581,0.82,14.0,0.347,0.795,0.559,0.234,0.436,0.493,94.5,94.0,78.33,94,0.315,1,88,88,88,3,162,142,166,104,170,147,30,39,32,171,161,153,105,168,1,2021,2022,False,DAL,PHX
2021-22,1610612742,DAL,Dallas Mavericks,42100226,2022-05-12,DAL vs. PHX,W,48.0,121.7,120.2,89.4,91.5,32.4,28.7,0.514,2.57,14.9,0.205,0.653,0.441,0.074,0.558,0.609,94.5,94.0,78.33,94,0.685,1,1,1,1,3,33,12,9,137,25,133,135,144,143,6,59,45,105,7,1,2021,2022,True,DAL,PHX
2021-22,1610612744,GSW,Golden State Warriors,42100235,2022-05-11,GSW @ MEM,L,48.0,91.6,92.2,128.6,130.1,-37.0,-37.9,0.611,1.0,16.8,0.156,0.625,0.416,0.214,0.538,0.554,104.0,103.0,85.83,103,0.309,1,88,88,88,3,160,164,173,78,160,98,163,158,160,169,81,100,11,169,1,2021,2022,False,MEM,GSW
2021-22,1610612749,MIL,Milwaukee Bucks,42100215,2022-05-11,MIL @ BOS,W,48.0,113.1,117.0,114.3,115.1,-1.2,2.0,0.55,1.69,15.9,0.418,0.829,0.594,0.138,0.505,0.543,95.4,93.5,77.92,94,0.483,1,1,1,1,3,51,111,84,124,83,114,6,18,8,79,112,111,123,102,1,2021,2022,False,BOS,MIL
2021-22,1610612738,BOS,Boston Celtics,42100215,2022-05-11,BOS vs. MIL,L,48.0,114.3,115.1,113.1,117.0,1.2,-2.0,0.595,2.5,20.0,0.171,0.582,0.406,0.108,0.573,0.604,95.4,93.5,77.92,93,0.517,1,88,88,88,3,64,122,91,90,29,32,156,169,167,35,43,52,123,73,1,2021,2022,True,BOS,MIL
2021-22,1610612763,MEM,Memphis Grizzlies,42100235,2022-05-11,MEM vs. GSW,W,48.0,128.6,130.1,91.6,92.2,37.0,37.9,0.787,3.7,23.0,0.375,0.844,0.584,0.097,0.566,0.597,104.0,103.0,85.83,103,0.691,1,1,1,1,3,11,15,2,5,5,9,16,12,15,22,50,57,11,6,1,2021,2022,True,MEM,GSW
2021-22,1610612742,DAL,Dallas Mavericks,42100225,2022-05-10,DAL @ PHX,L,48.0,84.3,85.1,117.0,117.0,-32.7,-31.9,0.333,0.5,8.0,0.188,0.696,0.436,0.191,0.437,0.483,94.5,94.0,78.33,94,0.262,1,88,88,88,3,171,122,170,173,174,174,146,115,149,158,160,160,105,174,1,2021,2022,False,PHX,DAL
