player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
201143,Al Horford,Al,1610612738,BOS,38.0,65,51,14,0.785,1739.7966666666666,51,68,53,198,481,463,422,1710,62,11,93,29,1561.6,181,26,162,21,153,274,202,223,222,373,397,375,406,38,239,343,341,152,BOS
1628401,Derrick White,Derrick,1610612738,BOS,29.0,73,58,15,0.795,2380.985,131,115,138,346,624,686,625,2374,87,28,152,154,2415.5,99,3,168,19,45,112,96,83,137,435,533,492,512,16,393,482,97,52,BOS
1641809,Drew Peterson,Drew,1610612738,BOS,24.0,3,3,0,1.0,22.683333333333334,2,3,2,2,2,10,6,32,0,0,1,0,18.7,549,489,1,1,546,501,488,489,537,9,38,27,37,520,1,18,547,542,BOS
1631120,JD Davison,JD,1610612738,BOS,21.0,8,8,0,1.0,39.01,2,2,2,2,8,14,21,44,1,0,4,3,47.0,510,423,1,1,532,501,494,489,537,26,54,69,50,478,1,51,485,511,BOS
1630531,Jaden Springer,Jaden,1610612738,BOS,21.0,49,32,17,0.653,506.995,31,30,40,86,136,143,142,552,15,16,66,38,441.6,302,183,199,97,360,342,324,260,335,182,212,208,220,258,292,268,313,349,BOS
1627759,Jaylen Brown,Jaylen,1610612738,BOS,27.0,70,52,18,0.743,2342.5216666666665,241,147,310,804,663,690,669,2334,37,72,185,241,2641.9,128,25,215,38,50,22,58,3,17,461,534,515,508,117,546,531,45,37,BOS
1628369,Jayson Tatum,Jayson,1610612738,BOS,26.0,74,57,17,0.77,2645.213333333333,307,163,220,702,708,766,698,2636,43,61,145,340,3420.2,87,4,199,29,16,6,45,21,31,488,558,526,541,88,526,465,19,10,BOS
1641775,Jordan Walsh,Jordan,1610612738,BOS,20.0,9,9,0,1.0,83.47333333333333,5,3,6,8,16,20,30,62,1,0,11,3,61.5,498,412,1,1,487,472,488,446,497,48,75,89,67,478,1,103,485,491,BOS
201950,Jrue Holiday,Jrue,1610612738,BOS,34.0,69,53,16,0.768,2263.278333333333,95,83,120,326,629,664,610,2198,53,28,108,84,2025.1,138,22,184,30,58,169,160,110,148,439,525,478,487,55,393,379,194,91,BOS
204001,Kristaps Porziņģis,Kristaps,1610612738,BOS,28.0,57,43,14,0.754,1689.9483333333333,102,138,69,492,469,503,513,1626,111,18,156,280,2178.3,241,79,162,33,162,156,66,183,75,366,427,417,390,10,318,490,32,78,BOS
1628436,Luke Kornet,Luke,1610612738,BOS,28.0,63,48,15,0.762,983.31,34,111,27,278,275,263,262,928,61,12,77,68,978.7,191,36,168,32,272,330,103,325,166,270,294,285,291,40,248,303,233,238,BOS
1629674,Neemias Queta,Neemias,1610612738,BOS,24.0,28,24,4,0.857,333.21666666666664,22,65,2,130,74,85,99,284,21,12,50,24,419.4,399,257,45,14,404,379,211,489,284,137,155,167,156,202,248,227,363,359,BOS
1629052,Oshae Brissett,Oshae,1610612738,BOS,26.0,55,46,9,0.836,630.165,30,44,37,104,189,165,191,680,8,9,54,57,520.0,258,52,118,15,329,347,272,275,308,215,231,238,248,331,223,237,255,329,BOS
1630202,Payton Pritchard,Payton,1610612738,BOS,26.0,82,64,18,0.78,1825.7333333333331,98,102,100,218,496,487,462,1818,6,27,106,62,1600.5,2,1,215,23,136,164,116,137,207,378,419,394,421,370,382,372,242,143,BOS
1630573,Sam Hauser,Sam,1610612738,BOS,26.0,79,62,17,0.785,1740.585,94,93,101,84,485,479,398,1714,25,11,99,21,1329.2,30,2,199,21,152,174,138,136,338,375,411,367,408,175,239,357,369,181,BOS
1629004,Svi Mykhailiuk,Svi,1610612738,BOS,27.0,41,32,9,0.78,413.16333333333336,22,11,30,28,138,99,108,400,1,4,19,12,299.7,346,183,118,23,381,379,425,303,427,185,176,176,182,478,149,136,419,388,BOS
1630214,Xavier Tillman,Xavier,1610612738,BOS,25.0,54,30,24,0.556,974.555,49,36,18,198,339,275,293,990,44,23,75,41,903.7,271,201,282,259,274,282,302,358,222,305,302,306,302,83,358,294,302,254,BOS
