player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
201143,Al Horford,Al,1610612738,BOS,38.0,19,16,3,0.842,575.0,0.122,0.136,0.137,0.182,0.188,0.041,0.052,0.302,0.252,0.263,0.128,0.094,0.192,0.25,0.0,0.144,0.069,0.131,9,1,53,10,11,163,140,157,95,119,155,150,50,56,52,123,61,93,58,1,65,170,146,BOS
1628401,Derrick White,Derrick,1610612738,BOS,29.0,19,16,3,0.842,676.0,0.182,0.203,0.205,0.342,0.292,0.146,0.132,0.142,0.134,0.136,0.226,0.098,0.186,0.291,0.111,0.191,0.155,0.211,9,1,53,10,7,85,72,78,23,33,93,114,110,159,155,65,66,99,50,88,99,104,67,BOS
1630531,Jaden Springer,Jaden,1610612738,BOS,21.0,4,2,2,0.5,22.0,0.109,0.125,0.086,0.0,0.0,0.0,0.0,0.0,0.188,0.158,0.125,0.286,0.0,0.333,0.0,0.2,0.286,0.098,141,101,25,78,170,179,146,198,154,182,162,165,176,101,127,126,184,162,33,1,108,41,176,BOS
1627759,Jaylen Brown,Jaylen,1610612738,BOS,27.0,19,16,3,0.842,707.0,0.28,0.301,0.275,0.174,0.186,0.289,0.358,0.158,0.19,0.183,0.168,0.297,0.235,0.145,0.432,0.221,0.341,0.283,9,1,53,10,6,18,19,23,100,123,39,25,102,100,105,95,188,63,103,200,131,26,27,BOS
1628369,Jayson Tatum,Jayson,1610612738,BOS,26.0,19,16,3,0.842,768.0,0.28,0.251,0.277,0.168,0.213,0.447,0.431,0.111,0.315,0.269,0.304,0.278,0.192,0.153,0.417,0.209,0.354,0.269,9,1,53,10,4,19,43,22,104,95,17,17,130,22,49,34,179,93,101,198,119,19,29,BOS
1641775,Jordan Walsh,Jordan,1610612738,BOS,20.0,3,1,2,0.333,11.0,0.125,0.125,0.176,0.0,0.2,0.0,0.0,0.0,0.222,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,171,136,25,113,188,157,146,106,154,103,162,165,176,80,76,186,1,162,142,1,1,183,179,BOS
201950,Jrue Holiday,Jrue,1610612738,BOS,34.0,19,16,3,0.842,720.0,0.146,0.164,0.153,0.158,0.142,0.085,0.074,0.255,0.157,0.179,0.228,0.184,0.214,0.145,0.029,0.169,0.099,0.152,9,1,53,10,5,126,110,131,109,153,130,140,60,130,112,63,128,75,103,68,79,153,123,BOS
204001,Kristaps Porziņģis,Kristaps,1610612738,BOS,28.0,7,6,1,0.857,165.0,0.212,0.212,0.212,0.244,0.236,0.345,0.31,0.138,0.216,0.201,0.101,0.139,0.217,0.478,0.125,0.333,0.386,0.237,80,51,7,7,88,61,67,72,68,79,28,39,112,85,94,145,94,72,24,94,188,16,45,BOS
1628436,Luke Kornet,Luke,1610612738,BOS,28.0,13,11,2,0.846,133.0,0.113,0.141,0.093,0.0,0.0,0.239,0.232,0.655,0.222,0.32,0.152,0.15,0.125,0.556,0.333,0.306,0.2,0.141,35,16,25,9,102,170,133,197,154,182,51,60,8,80,31,107,102,136,11,182,182,74,136,BOS
1629674,Neemias Queta,Neemias,1610612738,BOS,24.0,3,1,2,0.333,13.0,0.103,0.2,0.143,0.0,0.0,0.0,0.0,1.0,0.167,0.231,0.0,0.0,0.0,0.5,0.0,0.0,0.167,0.154,171,136,25,113,182,187,74,146,154,182,162,165,1,119,70,186,1,162,15,1,1,93,118,BOS
1629052,Oshae Brissett,Oshae,1610612738,BOS,26.0,10,8,2,0.8,55.0,0.121,0.14,0.125,0.143,0.051,0.143,0.19,0.429,0.289,0.311,0.0,0.063,0.5,0.222,0.0,0.118,0.158,0.14,56,24,25,18,145,164,137,165,114,173,94,79,32,35,36,186,50,7,68,1,42,101,137,BOS
1630202,Payton Pritchard,Payton,1610612738,BOS,26.0,19,16,3,0.842,355.0,0.16,0.152,0.17,0.205,0.202,0.116,0.096,0.187,0.096,0.117,0.258,0.167,0.1,0.0,0.0,0.195,0.095,0.155,9,1,53,10,40,112,124,115,85,102,116,127,93,193,177,54,118,148,142,1,104,155,116,BOS
1630573,Sam Hauser,Sam,1610612738,BOS,26.0,19,16,3,0.842,283.0,0.141,0.153,0.171,0.3,0.292,0.043,0.033,0.125,0.168,0.157,0.089,0.048,0.217,0.097,0.091,0.222,0.03,0.157,9,1,53,10,48,134,123,112,40,34,154,160,119,118,128,157,45,72,116,79,132,178,115,BOS
1629004,Svi Mykhailiuk,Svi,1610612738,BOS,27.0,8,6,2,0.75,32.0,0.215,0.143,0.245,0.25,0.391,0.0,0.0,0.167,0.182,0.179,0.091,0.154,0.333,0.0,0.0,0.375,0.167,0.151,78,51,25,19,158,55,132,44,61,11,162,165,97,108,113,153,108,22,142,1,195,93,125,BOS
1630214,Xavier Tillman,Xavier,1610612738,BOS,25.0,8,6,2,0.75,69.0,0.071,0.091,0.069,0.048,0.016,0.053,0.042,0.211,0.208,0.209,0.094,0.143,0.2,0.375,0.5,0.269,0.185,0.08,78,51,25,19,133,202,178,202,149,178,146,155,77,91,88,150,95,80,29,203,168,81,184,BOS
