player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
1628035,Alfonzo McKinnie,Alfonzo,1610612744,GSW,26.0,72,53,19,0.736,1003.0,0.131,0.151,0.143,0.157,0.163,0.087,0.119,0.307,0.219,0.242,0.055,0.099,0.117,0.116,0.222,0.278,0.124,0.143,135,13,183,40,275,451,377,435,309,327,421,360,130,183,154,499,69,448,314,353,433,374,395,GSW
2738,Andre Iguodala,Andre,1610612744,GSW,35.0,68,47,21,0.691,1578.0,0.101,0.108,0.104,0.11,0.126,0.064,0.088,0.15,0.171,0.167,0.233,0.113,0.244,0.213,0.036,0.138,0.116,0.101,165,51,202,67,173,514,483,513,370,388,460,436,253,283,284,142,99,121,173,41,61,392,489,GSW
101106,Andrew Bogut,Andrew,1610612744,GSW,34.0,11,8,3,0.727,134.0,0.148,0.145,0.149,0.0,0.0,0.068,0.059,0.75,0.422,0.466,0.118,0.216,0.167,0.471,0.5,0.393,0.178,0.119,458,424,48,42,447,385,404,410,454,495,451,476,4,11,10,336,383,329,40,521,520,242,468,GSW
1627745,Damian Jones,Damian,1610612744,GSW,24.0,24,15,9,0.625,410.0,0.113,0.137,0.101,0.0,0.0,0.229,0.282,0.456,0.15,0.208,0.109,0.122,0.182,0.472,0.478,0.35,0.248,0.133,407,352,96,126,380,499,430,517,454,495,127,76,54,349,203,371,127,283,39,520,506,105,436,GSW
1627814,Damion Lee,Damion,1610612744,GSW,26.0,32,18,14,0.563,375.0,0.164,0.18,0.184,0.303,0.261,0.164,0.143,0.103,0.2,0.179,0.067,0.096,0.245,0.0,0.242,0.175,0.182,0.191,379,321,136,199,387,315,252,250,68,130,249,304,347,212,258,485,65,119,473,386,175,229,206,GSW
202326,DeMarcus Cousins,DeMarcus,1610612744,GSW,28.0,30,23,7,0.767,771.0,0.281,0.255,0.265,0.131,0.178,0.463,0.485,0.352,0.339,0.341,0.213,0.3,0.29,0.396,0.444,0.342,0.516,0.268,385,272,85,25,314,28,65,49,342,297,8,6,111,38,50,167,490,61,72,519,499,2,44,GSW
203110,Draymond Green,Draymond,1610612744,GSW,29.0,66,48,18,0.727,2065.0,0.128,0.098,0.111,0.076,0.105,0.093,0.108,0.165,0.262,0.245,0.333,0.265,0.26,0.272,0.115,0.219,0.15,0.094,190,38,168,42,91,463,497,506,405,410,409,382,241,106,152,66,458,97,130,129,317,310,499,GSW
1628980,Jacob Evans,Jacob,1610612744,GSW,22.0,30,21,9,0.7,204.0,0.134,0.105,0.144,0.098,0.136,0.0,0.015,0.158,0.122,0.129,0.217,0.169,0.172,0.167,0.273,0.289,0.068,0.093,385,284,96,58,424,439,487,426,385,374,497,503,246,436,388,159,265,315,235,432,445,496,501,GSW
201973,Jonas Jerebko,Jonas,1610612744,GSW,32.0,73,52,21,0.712,1218.0,0.144,0.153,0.154,0.22,0.217,0.157,0.152,0.232,0.242,0.239,0.143,0.122,0.166,0.114,0.151,0.244,0.145,0.161,124,18,202,52,238,404,366,392,197,220,272,289,168,146,158,279,129,334,321,186,381,319,330,GSW
1628395,Jordan Bell,Jordan,1610612744,GSW,24.0,68,46,22,0.676,788.0,0.133,0.148,0.134,0.0,0.004,0.098,0.126,0.329,0.232,0.255,0.187,0.183,0.206,0.425,0.155,0.24,0.181,0.126,165,61,217,75,310,444,385,455,454,485,390,347,122,156,134,202,299,206,59,200,371,234,458,GSW
