group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
Players,1629014,Anfernee Simons,Anfernee,1610612757,POR,23.0,19,9,10,0.474,2.8,0.5,0.5,0.324,0.0,0.405,0.189,0.271,0.243,0.324,0.167,0.833,0.6,0.4,0.364,0.636,11,28,0.393,184,173,322,267,223,244,153,257,141,128,46,158,71,215,257,65,199,51,276,88,107,99,231
Players,203463,Ben McLemore,Ben,1610612757,POR,29.0,10,6,4,0.6,2.3,0.0,1.0,0.0,0.0,0.6,0.1,0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,10,0.2,269,231,177,125,299,381,1,326,141,51,93,57,241,317,279,250,1,98,1,267,256,208,340
Players,1630314,Brandon Williams,Brandon,1610612757,POR,22.0,4,1,3,0.25,4.7,0.733,0.267,0.5,0.0,0.0,0.0,0.5,0.167,0.5,0.333,0.667,0.0,0.0,0.333,0.667,3,15,0.2,369,375,139,421,14,148,271,166,141,252,158,27,121,123,204,106,232,98,280,71,228,151,340
Players,1629604,CJ Elleby,CJ,1610612757,POR,22.0,6,2,4,0.333,4.0,0.667,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,3,0.333,326,339,177,378,46,169,238,326,141,1,158,305,241,317,279,250,1,98,1,267,299,311,267
Players,203469,Cody Zeller,Cody,1610612757,POR,29.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,438,448,38,448,494,381,333,326,141,252,158,305,241,317,279,250,232,98,334,267,364,419,364
Players,203081,Damian Lillard,Damian,1610612757,POR,31.0,12,5,7,0.417,3.7,0.433,0.567,0.345,0.069,0.31,0.0,0.345,0.103,0.276,0.2,0.8,0.333,0.667,0.25,0.75,8,30,0.267,244,247,255,318,69,292,127,244,110,152,158,82,184,239,250,72,218,30,305,52,130,93,322
Players,1628372,Dennis Smith Jr.,Dennis,1610612757,POR,24.0,8,4,4,0.5,1.2,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.667,0.0,1.0,0.0,0.0,0.0,1.0,1,3,0.333,293,275,177,206,426,1,333,80,141,252,158,85,241,68,279,1,232,98,334,1,299,311,267
Players,1629234,Drew Eubanks,Drew,1610612757,POR,25.0,4,0,4,0.0,3.6,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.8,0.4,0.6,0.0,0.0,0.4,0.6,5,5,1.0,369,448,177,448,84,1,333,1,30,252,158,305,241,48,187,132,232,98,266,91,175,271,1
Players,1630190,Elijah Hughes,Elijah,1610612757,POR,24.0,1,0,1,0.0,1.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,438,448,38,448,396,1,333,326,141,252,158,305,241,317,279,250,232,98,334,267,364,364,364
Players,202339,Eric Bledsoe,Eric,1610612757,POR,32.0,13,6,7,0.462,2.6,0.75,0.25,0.462,0.0,0.231,0.0,0.307,0.0,0.462,1.0,0.0,1.0,0.0,1.0,0.0,4,12,0.333,235,231,255,277,264,136,272,192,141,187,158,123,241,147,1,250,1,98,1,267,204,176,267
Players,1630535,Greg Brown III,Greg,1610612757,POR,20.0,1,0,1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,438,448,38,448,478,381,333,326,141,252,158,305,241,317,279,250,232,98,334,267,364,419,364
Players,204060,Joe Ingles,Joe,1610612757,POR,34.0,11,1,10,0.091,1.9,0.25,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,4,0.25,254,375,322,446,350,347,64,1,141,252,158,305,1,1,1,250,232,98,1,267,299,290,325
Players,1628404,Josh Hart,Josh,1610612757,POR,27.0,20,9,11,0.45,4.0,0.75,0.25,0.4,0.057,0.171,0.0,0.429,0.2,0.343,0.857,0.143,0.5,0.5,0.778,0.222,9,20,0.45,171,173,349,287,49,136,272,213,119,214,158,43,87,204,80,245,202,40,137,223,119,128,172
Players,1626159,Justise Winslow,Justise,1610612757,POR,26.0,14,9,5,0.643,2.2,0.778,0.222,0.533,0.0,0.0,0.267,0.467,0.267,0.533,0.75,0.25,0.0,0.0,0.75,0.25,4,9,0.444,224,173,211,87,316,126,290,151,141,252,30,38,59,116,95,217,232,98,143,204,204,218,177
Players,203994,Jusuf Nurkić,Jusuf,1610612757,POR,27.0,22,10,12,0.455,3.2,1.0,0.0,0.809,0.0,0.0,0.0,0.191,0.064,0.809,0.579,0.421,0.0,0.0,0.579,0.421,19,30,0.633,152,156,365,280,140,1,333,51,141,252,158,220,220,47,145,181,232,98,209,153,45,93,73
Players,1629833,Keljin Blevins,Keljin,1610612757,POR,26.0,2,0,2,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,408,448,100,448,438,381,1,326,141,252,158,305,241,317,279,250,232,98,334,267,364,364,364
Players,1630553,Keon Johnson,Keon,1610612757,POR,20.0,5,0,5,0.0,3.0,0.25,0.75,0.4,0.0,0.6,0.0,0.0,0.0,0.4,1.0,0.0,0.0,1.0,0.5,0.5,2,4,0.5,343,448,211,448,190,347,64,213,141,51,158,305,241,170,1,250,232,1,222,116,256,290,116
