close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
203500,Steven Adams,1610612760,OKC,C,24.0,6,6,0.694,28,68,0.412,0.533,-0.122
2546,Carmelo Anthony,1610612760,OKC,F,34.0,6,6,0.695,31,57,0.544,0.539,0.005
202331,Paul George,1610612760,OKC,F,28.0,6,6,0.6,25,51,0.49,0.531,-0.041
201147,Corey Brewer,1610612760,OKC,G-F,32.0,6,6,0.671,27,49,0.551,0.517,0.034
201566,Russell Westbrook,1610612760,OKC,G,29.0,6,6,0.745,17,41,0.415,0.497,-0.082
203924,Jerami Grant,1610612760,OKC,F,24.0,6,6,0.646,16,31,0.516,0.515,0.002
203518,Alex Abrines,1610612760,OKC,G,24.0,6,6,0.583,8,21,0.381,0.506,-0.125
101109,Raymond Felton,1610612760,OKC,G,34.0,6,5,0.543,11,19,0.579,0.522,0.057
202335,Patrick Patterson,1610612760,OKC,F,29.0,6,6,0.652,12,15,0.8,0.543,0.257
203962,Josh Huestis,1610612760,OKC,G,26.0,3,3,0.857,3,6,0.5,0.492,0.008
1628390,Terrance Ferguson,1610612760,OKC,G,20.0,1,1,1.0,2,2,1.0,0.567,0.433
1626177,Dakari Johnson,1610612760,OKC,C,22.0,2,1,0.5,1,1,1.0,0.457,0.543
