close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
202684,Tristan Thompson,1610612739,CLE,C,26.0,78,78,0.786,443,906,0.489,0.507,-0.018
201567,Kevin Love,1610612739,CLE,F,28.0,60,60,0.755,317,613,0.517,0.51,0.007
101112,Channing Frye,1610612739,CLE,F,34.0,74,74,0.822,304,608,0.5,0.508,-0.008
2544,LeBron James,1610612739,CLE,F,32.0,74,73,0.612,265,521,0.509,0.507,0.001
202681,Kyrie Irving,1610612739,CLE,G,25.0,72,72,0.623,242,446,0.543,0.493,0.05
2210,Richard Jefferson,1610612739,CLE,F,37.0,79,77,0.618,188,385,0.488,0.493,-0.005
2594,Kyle Korver,1610612739,CLE,G,36.0,67,67,0.629,203,365,0.556,0.501,0.055
202697,Iman Shumpert,1610612739,CLE,G,27.0,76,74,0.559,169,351,0.481,0.495,-0.013
101114,Deron Williams,1610612739,CLE,G,33.0,62,62,0.63,157,320,0.491,0.489,0.002
101106,Andrew Bogut,1610612739,CLE,C,32.0,27,27,0.916,91,196,0.464,0.516,-0.052
2747,JR Smith,1610612739,CLE,G,31.0,41,40,0.543,98,185,0.53,0.495,0.035
202682,Derrick Williams,1610612739,CLE,F,26.0,46,42,0.674,94,178,0.528,0.501,0.027
203895,Jordan McRae,1610612739,CLE,G,26.0,31,26,0.654,45,89,0.506,0.483,0.023
2592,James Jones,1610612739,CLE,G-F,36.0,36,33,0.73,45,89,0.506,0.508,-0.002
1627770,Kay Felder,1610612739,CLE,G,22.0,35,27,0.561,32,69,0.464,0.453,0.01
2365,Chris Andersen,1610612739,CLE,F-C,38.0,12,12,0.895,25,51,0.49,0.516,-0.026
204002,Edy Tavares,1610612739,CLE,C,25.0,2,2,0.947,8,18,0.444,0.481,-0.036
202336,Larry Sanders,1610612739,CLE,F-C,28.0,5,5,1.0,3,9,0.333,0.46,-0.127
2563,Dahntay Jones,1610612739,CLE,G-F,36.0,1,1,0.667,0,2,0.0,0.381,-0.381
