season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2019-20,1610612745,HOU,Houston Rockets,41900225,2020-09-12,HOU @ LAL,L,48.0,16.0,12.0,6.0,36.0,16.0,14.0,17.0,34.0,0,0,0,0,13,75,65,132,113,81,109,140,34,1,2019,2020,False,LAL,HOU,SEP
2019-20,1610612745,HOU,Houston Rockets,41900224,2020-09-10,HOU vs. LAL,L,48.0,17.0,3.0,2.0,24.0,19.0,17.0,19.0,62.0,0,0,0,0,13,57,160,161,160,122,143,151,163,1,2019,2020,True,HOU,LAL,SEP
2019-20,1610612745,HOU,Houston Rockets,41900223,2020-09-08,HOU vs. LAL,L,48.0,14.0,7.0,8.0,46.0,8.0,15.0,10.0,56.0,0,0,0,0,13,95,126,105,40,10,122,78,155,1,2019,2020,True,HOU,LAL,SEP
2019-20,1610612745,HOU,Houston Rockets,41900222,2020-09-06,HOU @ LAL,L,48.0,18.0,11.0,6.0,26.0,27.0,11.0,20.0,54.0,0,0,0,0,13,46,74,132,155,160,82,155,152,1,2019,2020,False,LAL,HOU,SEP
2019-20,1610612745,HOU,Houston Rockets,41900221,2020-09-04,HOU @ LAL,W,48.0,27.0,8.0,9.0,42.0,12.0,12.0,18.0,40.0,0,0,0,0,13,5,118,90,71,39,94,146,71,1,2019,2020,False,LAL,HOU,SEP
2019-20,1610612745,HOU,Houston Rockets,41900177,2020-09-02,HOU vs. OKC,W,48.0,28.0,14.0,5.0,26.0,12.0,8.0,7.0,30.0,0,0,0,0,13,3,46,145,155,39,42,36,20,1,2019,2020,True,HOU,OKC,SEP
2019-20,1610612745,HOU,Houston Rockets,41900176,2020-08-31,HOU @ OKC,L,48.0,21.0,5.0,20.0,46.0,22.0,11.0,5.0,32.0,0,0,0,0,13,27,145,8,40,141,82,13,24,1,2019,2020,False,OKC,HOU,AUG
2019-20,1610612745,HOU,Houston Rockets,41900175,2020-08-29,HOU vs. OKC,W,48.0,20.0,13.0,6.0,44.0,9.0,10.0,5.0,34.0,0,0,0,0,13,31,59,132,60,17,67,13,34,1,2019,2020,True,HOU,OKC,AUG
2019-20,1610612745,HOU,Houston Rockets,41900174,2020-08-24,HOU @ OKC,L,48.0,17.0,7.0,7.0,34.0,8.0,17.0,7.0,46.0,0,0,0,0,13,57,126,119,124,10,143,36,108,1,2019,2020,False,OKC,HOU,AUG
2019-20,1610612745,HOU,Houston Rockets,41900173,2020-08-22,HOU @ OKC,L,53.0,22.0,7.0,7.0,46.0,16.0,10.0,11.0,36.0,0,0,0,0,3,20,126,119,40,81,67,91,44,1,2019,2020,False,OKC,HOU,AUG
2019-20,1610612745,HOU,Houston Rockets,41900172,2020-08-20,HOU vs. OKC,W,48.0,13.0,14.0,12.0,34.0,8.0,15.0,5.0,36.0,0,0,0,0,13,109,46,57,124,10,122,13,44,1,2019,2020,True,HOU,OKC,AUG
2019-20,1610612745,HOU,Houston Rockets,41900171,2020-08-18,HOU vs. OKC,W,48.0,19.0,8.0,13.0,44.0,6.0,11.0,2.0,38.0,0,0,0,0,13,39,118,47,60,2,82,2,55,1,2019,2020,True,HOU,OKC,AUG
