group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,203552,Seth Curry,Seth,1610612755,PHI,30.0,24,19,5,0.792,3.3,0.471,0.529,0.2,0.2,0.45,0.15,0.35,0.15,0.0,0.0,1.0,1.0,0.0,0.6,0.4,5,17,0.294,95,15,171,33,138,253,148,279,20,107,55,88,125,305,254,1,1,85,186,164,174,127,309,PHI
Players,202699,Tobias Harris,Tobias,1610612755,PHI,28.0,28,22,6,0.786,3.7,0.816,0.184,0.571,0.104,0.156,0.0,0.273,0.143,0.468,0.318,0.682,0.75,0.25,0.385,0.615,26,49,0.531,58,9,205,34,70,111,290,125,67,219,150,141,132,139,203,112,171,63,269,86,22,34,104,PHI
Players,201980,Danny Green,Danny,1610612755,PHI,34.0,31,23,8,0.742,3.5,0.138,0.862,0.143,0.0,0.75,0.0,0.107,0.214,0.143,0.0,1.0,0.857,0.143,0.667,0.333,9,29,0.31,32,3,264,46,111,355,46,297,113,33,150,274,81,280,254,1,165,79,159,176,101,71,302,PHI
Players,2730,Dwight Howard,Dwight,1610612755,PHI,35.0,8,4,4,0.5,3.7,1.0,0.0,0.667,0.333,0.0,0.0,0.333,0.167,0.333,0.5,0.5,0.0,0.0,0.5,0.5,2,5,0.4,286,259,142,176,76,1,320,75,9,245,150,93,109,200,125,157,235,85,202,114,245,252,224,PHI
Players,1629680,Matisse Thybulle,Matisse,1610612755,PHI,24.0,23,17,6,0.739,1.1,0.5,0.5,0.5,0.0,0.375,0.0,0.125,0.0,0.5,0.5,0.5,1.0,0.0,0.667,0.333,3,4,0.75,104,26,205,47,402,221,156,154,113,124,150,256,225,117,125,157,1,85,159,176,213,269,40,PHI
Players,203118,Mike Scott,Mike,1610612755,PHI,32.0,4,3,1,0.75,4.3,0.25,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,344,284,25,39,29,330,62,315,113,245,150,295,225,305,254,245,235,85,325,251,355,269,355,PHI
Players,201588,George Hill,George,1610612755,PHI,35.0,9,5,4,0.556,2.4,0.333,0.667,0.222,0.0,0.333,0.0,0.445,0.0,0.222,1.0,0.0,1.0,0.0,1.0,0.0,2,6,0.333,271,237,142,141,263,301,85,274,113,144,150,49,225,247,1,245,1,85,1,251,245,232,273,PHI
Players,1629751,Dakota Mathias,Dakota,1610612755,PHI,25.0,1,1,0,1.0,5.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1.0,406,351,1,1,5,360,1,315,113,1,150,295,225,305,254,245,1,85,1,251,284,356,1,PHI
Players,1629003,Shake Milton,Shake,1610612755,PHI,24.0,13,9,4,0.692,4.0,0.333,0.667,0.2,0.0,0.3,0.0,0.5,0.5,0.2,1.0,0.0,1.0,0.0,1.0,0.0,2,9,0.222,218,152,142,60,49,301,85,279,113,162,150,30,14,254,1,245,1,85,1,251,245,196,341,PHI
Players,1627788,Furkan Korkmaz,Furkan,1610612755,PHI,23.0,7,5,2,0.714,3.7,0.417,0.583,0.333,0.222,0.5,0.167,0.167,0.0,0.111,0.667,0.333,1.0,0.0,0.833,0.167,6,12,0.5,299,237,79,54,79,266,134,232,16,84,49,225,225,292,92,208,1,85,120,230,149,165,117,PHI
