group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
Players,1627732,Ben Simmons,Ben,1610612755,PHI,24.0,30,23,7,0.767,118.0,0.156,0.177,0.114,0.048,0.016,0.165,0.193,0.387,0.241,0.28,0.325,0.295,0.217,0.227,0.0,0.228,0.275,0.163,38,3,238,37,24,188,174,292,240,319,150,145,64,135,93,79,380,146,118,1,296,85,193
Players,1629751,Dakota Mathias,Dakota,1610612755,PHI,25.0,1,1,0,1.0,6.0,0.105,0.125,0.067,0.5,0.111,0.0,0.333,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.333,0.167,0.136,406,351,1,1,368,297,255,374,16,262,295,48,263,8,295,291,1,238,180,1,387,168,242
Players,201980,Danny Green,Danny,1610612755,PHI,34.0,31,23,8,0.742,108.0,0.135,0.13,0.178,0.318,0.379,0.034,0.028,0.37,0.087,0.167,0.15,0.133,0.35,0.208,0.333,0.185,0.025,0.113,32,3,264,46,36,235,247,177,88,46,290,301,71,325,227,190,261,62,120,369,223,318,275
Players,2730,Dwight Howard,Dwight,1610612755,PHI,35.0,8,4,4,0.5,30.0,0.127,0.111,0.122,0.0,0.0,0.2,0.316,0.429,0.458,0.452,0.0,0.091,0.333,0.5,0.0,0.308,0.231,0.12,286,259,142,176,230,251,273,274,245,320,120,61,49,29,22,291,222,63,30,1,377,102,268
Players,1627788,Furkan Korkmaz,Furkan,1610612755,PHI,23.0,7,5,2,0.714,26.0,0.212,0.4,0.293,0.75,0.467,0.107,0.139,0.0,0.091,0.067,0.143,0.0,0.333,0.0,0.0,0.154,0.13,0.29,299,237,79,54,251,109,21,72,9,17,213,199,263,321,359,192,1,63,180,1,184,225,69
Players,1629109,Gary Clark,Gary,1610612755,PHI,26.0,7,2,5,0.286,9.0,0.048,0.0,0.077,0.0,0.25,0.0,0.0,0.0,0.222,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,299,318,171,364,327,401,355,356,245,121,295,304,263,154,175,291,1,238,180,1,235,319,368
Players,201588,George Hill,George,1610612755,PHI,35.0,9,5,4,0.556,22.0,0.145,0.125,0.158,0.143,0.182,0.308,0.333,0.25,0.071,0.111,0.125,0.0,0.25,0.0,0.5,0.333,0.2,0.173,271,237,142,141,269,217,255,221,184,187,63,48,126,342,313,210,1,120,180,416,387,126,170
Players,1630198,Isaiah Joe,Isaiah,1610612755,PHI,21.0,1,1,0,1.0,9.0,0.074,0.111,0.111,0.333,0.167,0.2,0.143,0.0,0.333,0.1,0.0,0.0,0.0,0.667,0.0,0.2,0.111,0.154,406,351,1,1,332,375,273,293,62,197,120,193,263,46,330,291,1,238,21,1,235,249,206
Players,203954,Joel Embiid,Joel,1610612755,PHI,27.0,25,20,5,0.8,93.0,0.385,0.364,0.394,0.176,0.176,0.56,0.535,0.24,0.444,0.386,0.206,0.297,0.118,0.435,0.333,0.149,0.486,0.421,87,14,171,30,67,11,34,17,161,191,14,15,140,30,37,140,381,208,59,369,179,16,18
Players,1630222,Mason Jones,Mason,1610612755,PHI,22.0,1,0,1,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,406,405,25,405,433,2,355,401,245,320,295,304,263,360,374,291,449,238,180,1,1,319,368
Players,1629680,Matisse Thybulle,Matisse,1610612755,PHI,24.0,23,17,6,0.739,26.0,0.06,0.2,0.133,0.2,0.222,0.045,0.036,0.2,0.091,0.111,0.111,0.0,0.333,0.4,0.0,0.25,0.059,0.14,104,26,205,47,250,394,139,253,150,148,282,297,156,321,313,222,1,63,62,1,314,303,230
Players,203118,Mike Scott,Mike,1610612755,PHI,32.0,4,3,1,0.75,17.0,0.082,0.0,0.118,0.0,0.176,0.0,0.0,0.2,0.0,0.125,0.286,0.0,0.0,0.0,0.333,0.1,0.0,0.0,344,284,25,39,287,357,355,279,245,191,295,304,156,360,295,91,1,238,180,369,107,319,368
Players,203552,Seth Curry,Seth,1610612755,PHI,30.0,24,19,5,0.792,79.0,0.109,0.091,0.134,0.273,0.265,0.108,0.09,0.0,0.071,0.053,0.333,0.067,0.0,0.0,0.0,0.205,0.088,0.108,95,15,171,33,97,291,301,252,112,111,212,254,263,342,365,64,208,238,180,1,257,279,286
Players,1629003,Shake Milton,Shake,1610612755,PHI,24.0,13,9,4,0.692,51.0,0.148,0.049,0.111,0.077,0.188,0.125,0.151,0.0,0.162,0.12,0.19,0.316,0.25,0.0,0.333,0.217,0.167,0.074,218,152,142,60,156,209,343,293,225,183,190,187,263,246,308,154,386,120,180,369,282,168,340
Players,202699,Tobias Harris,Tobias,1610612755,PHI,28.0,28,22,6,0.786,105.0,0.267,0.342,0.292,0.2,0.173,0.276,0.242,0.133,0.171,0.161,0.139,0.205,0.176,0.1,0.333,0.17,0.227,0.31,58,9,205,34,43,67,45,73,150,193,85,106,198,225,243,202,340,172,158,369,208,108,58
Players,1630178,Tyrese Maxey,Tyrese,1610612755,PHI,20.0,5,2,3,0.4,8.0,0.222,0.333,0.3,0.5,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.286,0.0,0.3,328,318,109,288,337,94,48,66,16,62,295,304,263,360,374,291,291,238,180,1,363,319,61
