group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,203552,Seth Curry,Seth,1610612755,PHI,30.0,7,2,5,0.286,2.8,86.3,81.3,81.3,111.3,95.3,95.3,-25.0,-14.1,-14.1,0.0,0.0,0.0,0.042,0.059,0.049,0.0,0.0,0.333,0.333,0.107,0.115,101.12,112.16,93.47,112.16,0.039,48,2,6,0.3,0.9,0.333,19,35,123,85,56,100,97,97,68,54,54,85,76,76,39,12,39,37,70,73,1,1,61,75,70,71,49,47,47,77,24,20,58,54,54,PHI
Players,1629003,Shake Milton,Shake,1610612755,PHI,24.0,3,0,3,0.0,0.4,0.0,0.0,0.0,181.2,125.0,125.0,-181.2,-125.0,-125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.3,186.47,155.4,186.47,1.0,5,0,0,0.0,0.0,0.0,53,100,98,100,116,119,119,119,117,102,102,126,127,127,39,12,39,40,73,81,1,1,73,85,102,103,15,15,15,2,73,91,73,91,73,PHI
Players,1627788,Furkan Korkmaz,Furkan,1610612755,PHI,23.0,5,1,4,0.2,1.9,95.3,87.5,87.5,109.4,84.0,84.0,-14.1,3.5,3.5,0.0,0.0,0.0,0.0,0.083,0.038,0.0,0.0,0.375,0.375,0.138,0.148,102.41,121.68,101.4,121.68,0.0,24,1,4,0.2,0.8,0.25,30,54,114,95,76,82,90,90,66,31,31,76,58,58,39,12,39,40,62,77,1,1,57,72,57,57,45,27,27,83,38,33,68,55,64,PHI
Players,201588,George Hill,George,1610612755,PHI,35.0,4,2,2,0.5,1.3,104.6,91.7,91.7,137.6,128.6,128.6,-33.1,-36.9,-36.9,0.333,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.79,124.26,103.55,124.26,0.065,12,0,0,0.0,0.0,0.0,36,35,69,52,100,63,79,79,103,105,105,91,90,90,17,12,1,40,73,81,1,1,73,85,102,103,28,25,25,65,73,91,73,91,73,PHI
Players,1629680,Matisse Thybulle,Matisse,1610612755,PHI,24.0,6,1,5,0.167,1.3,88.8,75.0,75.0,120.6,131.8,131.8,-31.9,-56.8,-56.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568,0.056,0.061,116.34,117.7,98.09,117.7,-0.118,16,0,0,0.0,0.0,0.0,25,54,123,98,98,89,101,101,90,106,106,90,111,111,39,12,39,40,73,81,1,1,73,51,92,94,20,30,30,124,73,91,73,91,73,PHI
Players,203954,Joel Embiid,Joel,1610612755,PHI,27.0,6,2,4,0.333,3.0,89.5,82.2,82.2,119.2,110.9,110.9,-29.6,-28.6,-28.6,0.167,0.25,4.3,0.087,0.4,0.211,17.4,17.9,0.231,0.374,0.44,0.472,112.62,121.83,101.52,121.83,0.021,45,3,13,0.5,2.2,0.231,25,35,114,74,41,88,95,95,88,80,80,87,85,85,26,10,38,21,5,10,123,122,69,74,11,9,29,26,26,80,16,6,31,13,68,PHI
Players,1627732,Ben Simmons,Ben,1610612755,PHI,24.0,7,2,5,0.286,2.8,97.4,87.0,87.0,112.4,110.0,110.0,-15.1,-23.0,-23.0,0.111,0.0,11.1,0.083,0.105,0.093,0.0,0.0,1.0,0.526,0.154,0.161,108.65,115.9,96.58,115.9,0.058,46,1,1,0.1,0.1,1.0,19,35,123,85,45,74,91,91,71,79,79,77,80,80,36,12,33,22,58,48,1,1,5,58,53,53,33,32,32,69,38,70,70,88,1,PHI
Players,1630178,Tyrese Maxey,Tyrese,1610612755,PHI,20.0,3,1,2,0.333,1.1,142.9,120.0,120.0,147.8,122.2,122.2,-5.0,-2.2,-2.2,0.0,0.0,0.0,0.0,0.333,0.125,0.0,0.0,0.0,0.852,0.182,0.187,112.97,135.51,112.93,135.51,0.167,10,0,0,0.0,0.0,0.0,53,54,69,74,103,33,43,43,107,101,101,66,65,65,39,12,39,40,6,33,1,1,73,25,46,47,27,23,23,36,73,91,73,91,73,PHI
Players,202699,Tobias Harris,Tobias,1610612755,PHI,28.0,7,2,5,0.286,2.9,95.5,88.0,88.0,129.4,121.2,121.2,-33.9,-33.2,-33.2,0.0,0.0,0.0,0.0,0.188,0.071,7.7,8.2,0.444,0.58,0.228,0.234,110.6,119.05,99.21,119.05,0.138,50,4,9,0.6,1.3,0.444,19,35,123,85,42,81,89,89,96,100,100,93,87,87,39,12,39,40,34,61,110,111,52,50,37,39,30,28,28,43,10,12,29,34,45,PHI
Players,201980,Danny Green,Danny,1610612755,PHI,34.0,3,1,2,0.333,2.1,117.6,100.0,100.0,106.9,105.0,105.0,10.6,-5.0,-5.0,0.0,0.0,0.0,0.222,0.0,0.125,0.0,0.0,0.5,0.5,0.087,0.099,133.55,145.49,121.24,145.49,0.05,19,1,2,0.3,0.7,0.5,53,54,69,74,70,52,63,63,61,68,68,53,66,66,39,12,39,3,73,33,1,1,39,62,79,77,17,22,22,72,38,51,51,60,30,PHI
