group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1630171,Isaac Okoro,Isaac,1610612739,CLE,23.0,3,1,2,0.333,0.8,0.0,0.0,0.0,0.0,0.3,1.0,0.0,1.3,0.0,0.0,0.7,0.3,0.0,47,47,60,62,96,33,38,18,48,42,63,1,81,27,1,94,40,92,CLE
Players,1630596,Evan Mobley,Evan,1610612739,CLE,23.0,3,1,2,0.333,3.7,0.0,0.0,0.0,1.3,1.3,3.0,0.0,2.7,0.3,0.0,1.7,0.0,3.1,47,47,60,62,42,33,38,18,15,89,110,1,47,11,1,117,53,43,CLE
Players,1628378,Donovan Mitchell,Donovan,1610612739,CLE,27.0,2,1,1,0.5,4.8,1.0,0.0,1.0,2.0,2.0,3.5,0.0,2.0,0.0,0.5,1.0,1.5,6.9,61,47,15,41,18,6,38,2,4,109,114,1,59,27,115,102,5,11,CLE
Players,202694,Marcus Morris Sr.,Marcus,1610612739,CLE,34.0,2,1,1,0.5,3.8,0.0,0.0,0.0,0.0,1.5,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6,61,47,15,41,41,33,38,18,48,96,93,1,59,27,1,1,53,85,CLE
Players,1629622,Max Strus,Max,1610612739,CLE,28.0,3,1,2,0.333,3.6,0.0,0.0,0.0,0.0,1.3,3.0,0.0,2.7,0.0,0.0,0.3,0.0,3.7,47,47,60,62,47,33,38,18,48,89,110,1,47,27,1,67,53,36,CLE
Players,1629636,Darius Garland,Darius,1610612739,CLE,24.0,3,1,2,0.333,3.7,0.0,0.0,0.0,0.0,1.3,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6,47,47,60,62,44,33,38,18,48,89,110,1,59,27,1,1,53,87,CLE
Players,1630241,Sam Merrill,Sam,1610612739,CLE,28.0,1,0,1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,79,15,79,106,33,38,18,48,1,1,1,101,27,1,1,53,92,CLE
Players,1629731,Dean Wade,Dean,1610612739,CLE,27.0,1,0,1,0.0,1.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,87,79,15,79,93,33,38,18,48,1,93,1,59,27,1,1,53,92,CLE
Players,202684,Tristan Thompson,Tristan,1610612739,CLE,33.0,1,1,0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,87,47,1,1,112,33,38,18,48,1,1,1,59,27,1,1,53,92,CLE
Players,1627747,Caris LeVert,Caris,1610612739,CLE,29.0,1,0,1,0.0,1.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,87,79,15,79,93,33,38,18,48,1,93,1,59,2,1,1,53,45,CLE
