close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
203954,Joel Embiid,1610612755,PHI,C-F,28.0,10,10,0.281,15,62,0.242,0.339,-0.097
201980,Danny Green,1610612755,PHI,G,35.0,12,12,0.513,18,58,0.31,0.363,-0.053
1630178,Tyrese Maxey,1610612755,PHI,G,21.0,12,12,0.408,17,58,0.293,0.366,-0.073
201935,James Harden,1610612755,PHI,G,32.0,12,12,0.352,17,57,0.298,0.359,-0.061
202699,Tobias Harris,1610612755,PHI,F,29.0,12,12,0.306,15,53,0.283,0.36,-0.077
1627777,Georges Niang,1610612755,PHI,F,29.0,12,9,0.348,7,23,0.304,0.345,-0.041
1630194,Paul Reed,1610612755,PHI,F,23.0,12,8,0.243,4,18,0.222,0.318,-0.096
1629003,Shake Milton,1610612755,PHI,G-F,25.0,11,10,0.391,3,18,0.167,0.36,-0.193
1629680,Matisse Thybulle,1610612755,PHI,G-F,25.0,9,7,0.288,6,17,0.353,0.354,-0.001
1627788,Furkan Korkmaz,1610612755,PHI,G-F,24.0,6,5,0.345,5,10,0.5,0.362,0.138
1629646,Charles Bassey,1610612755,PHI,C-F,21.0,3,1,0.25,0,2,0.0,0.225,-0.225
1630531,Jaden Springer,1610612755,PHI,G,19.0,2,1,0.333,0,1,0.0,0.373,-0.373
200794,Paul Millsap,1610612755,PHI,F,37.0,1,1,0.2,0,1,0.0,0.394,-0.394
1630198,Isaiah Joe,1610612755,PHI,G,22.0,4,1,0.2,0,1,0.0,0.292,-0.292
201599,DeAndre Jordan,1610612755,PHI,C,33.0,2,1,0.071,0,1,0.0,0.356,-0.356
