close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
203954,Joel Embiid,1610612755,PHI,C-F,28.0,10,10,0.719,81,159,0.509,0.521,-0.012
202699,Tobias Harris,1610612755,PHI,F,29.0,12,12,0.694,66,120,0.55,0.529,0.021
201935,James Harden,1610612755,PHI,G,32.0,12,12,0.648,52,105,0.495,0.518,-0.023
1630178,Tyrese Maxey,1610612755,PHI,G,21.0,12,12,0.592,44,84,0.524,0.495,0.029
1630194,Paul Reed,1610612755,PHI,F,23.0,12,11,0.757,31,56,0.554,0.521,0.032
201980,Danny Green,1610612755,PHI,G,35.0,12,12,0.487,33,55,0.6,0.517,0.083
1627777,Georges Niang,1610612755,PHI,F,29.0,12,12,0.652,23,43,0.535,0.522,0.013
1629680,Matisse Thybulle,1610612755,PHI,G-F,25.0,9,9,0.712,19,42,0.452,0.501,-0.048
1629003,Shake Milton,1610612755,PHI,G-F,25.0,11,10,0.609,14,28,0.5,0.523,-0.023
1627788,Furkan Korkmaz,1610612755,PHI,G-F,24.0,6,5,0.655,14,19,0.737,0.534,0.203
201599,DeAndre Jordan,1610612755,PHI,C,33.0,2,2,0.929,10,13,0.769,0.55,0.22
1629646,Charles Bassey,1610612755,PHI,C-F,21.0,3,3,0.75,5,6,0.833,0.543,0.29
200794,Paul Millsap,1610612755,PHI,F,37.0,1,1,0.8,4,4,1.0,0.52,0.48
1630198,Isaiah Joe,1610612755,PHI,G,22.0,4,4,0.8,2,4,0.5,0.468,0.032
1630531,Jaden Springer,1610612755,PHI,G,19.0,2,2,0.667,1,2,0.5,0.511,-0.011
