player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1629599,Amir Coffey,Amir,1610612746,LAC,26.0,50,26,24,0.52,12.5,0.4,0.3,0.7,1.5,5.0,4.0,3.9,13.1,0.1,0.3,1.0,0.9,6.6,294,253,238,234,403,458,457,309,418,164,165,166,391,446,280,100,321,468,LAC
1630538,Bones Hyland,Bones,1610612746,LAC,22.0,56,36,20,0.643,19.4,1.6,0.9,1.6,3.3,8.0,5.3,5.5,21.4,0.3,0.6,1.7,1.7,20.7,253,126,195,84,263,168,274,135,247,320,258,276,246,277,442,286,184,188,LAC
1630527,Brandon Boston,Brandon,1610612746,LAC,21.0,22,9,13,0.409,11.3,0.6,0.5,1.1,2.7,4.9,3.0,4.1,12.8,0.0,0.5,1.0,1.3,10.2,430,426,123,404,425,408,424,207,297,160,103,186,401,491,392,96,251,390,LAC
201569,Eric Gordon,Eric,1610612746,LAC,34.0,69,25,44,0.362,28.5,1.4,1.1,1.2,4.6,12.1,8.3,10.1,30.1,0.4,0.4,1.1,1.9,20.2,123,262,504,428,132,198,216,199,179,510,430,499,128,213,362,127,152,197,LAC
1627826,Ivica Zubac,Ivica,1610612746,LAC,26.0,76,43,33,0.566,28.5,1.2,2.5,0.5,8.5,10.6,7.4,9.0,29.4,1.3,0.6,2.9,2.8,27.7,55,53,385,160,129,245,37,361,54,445,371,445,139,18,433,501,83,112,LAC
1630554,Jason Preston,Jason,1610612746,LAC,23.0,14,4,10,0.286,8.8,0.5,0.1,0.5,1.6,3.4,1.9,2.9,9.0,0.0,0.0,0.5,0.1,7.4,457,468,105,465,463,424,489,364,413,82,58,104,465,491,1,35,512,447,LAC
202322,John Wall,John,1610612746,LAC,32.0,34,15,19,0.441,22.2,2.2,0.9,2.5,4.7,9.2,7.0,7.4,23.6,0.4,0.9,1.7,2.4,23.5,385,369,176,369,218,101,261,52,173,375,352,364,214,218,504,292,112,155,LAC
202695,Kawhi Leonard,Kawhi,1610612746,LAC,32.0,52,33,19,0.635,33.6,3.1,1.6,2.3,8.2,11.4,7.9,9.9,35.0,0.5,0.5,1.6,4.1,41.6,283,162,176,92,50,47,133,69,62,485,405,497,52,119,378,259,35,28,LAC
202694,Marcus Morris Sr.,Marcus,1610612746,LAC,33.0,65,35,30,0.538,28.1,1.4,0.9,0.6,2.9,10.2,6.3,7.7,29.2,0.3,0.2,2.1,1.1,20.6,171,137,342,207,141,214,269,328,279,432,318,383,142,235,205,381,290,189,LAC
203486,Mason Plumlee,Mason,1610612746,LAC,33.0,79,28,51,0.354,26.0,1.6,2.7,0.9,8.1,9.6,7.8,6.9,28.8,0.6,0.5,2.7,3.2,28.2,27,230,527,436,164,177,30,266,65,395,394,336,144,96,379,485,67,106,LAC
1631217,Moussa Diabaté,Moussa,1610612746,LAC,21.0,22,10,12,0.455,8.9,0.5,0.9,0.3,2.1,3.8,2.1,3.2,10.3,0.4,0.3,0.7,0.7,7.3,430,418,116,355,461,419,262,441,355,97,65,119,439,211,234,59,377,449,LAC
201587,Nicolas Batum,Nicolas,1610612746,LAC,34.0,78,44,34,0.564,21.9,0.9,0.7,0.5,0.8,8.2,6.8,6.6,23.8,0.6,0.1,1.9,0.5,16.2,38,40,403,163,221,317,342,364,477,333,343,323,212,109,53,339,433,252,LAC
1626181,Norman Powell,Norman,1610612746,LAC,30.0,60,31,29,0.517,26.1,1.9,1.1,2.4,6.5,10.6,7.9,8.5,27.9,0.3,0.7,2.1,3.7,24.9,222,191,327,246,161,129,226,55,110,442,404,424,156,252,446,379,49,140,LAC
202331,Paul George,Paul,1610612746,LAC,33.0,56,32,24,0.571,34.6,4.1,1.7,2.5,7.1,12.7,8.9,9.1,35.1,0.4,0.7,2.8,4.1,41.2,253,178,238,149,37,9,119,50,95,526,471,455,48,215,452,499,36,29,LAC
203496,Robert Covington,Robert,1610612746,LAC,32.0,48,20,28,0.417,16.2,0.9,0.6,0.5,1.9,5.7,5.5,4.1,16.3,0.7,0.2,1.8,0.7,15.7,302,310,312,391,314,326,385,380,371,209,273,187,332,75,162,302,376,262,LAC
201566,Russell Westbrook,Russell,1610612746,LAC,34.0,73,36,37,0.493,29.1,2.1,1.6,2.1,8.0,11.1,9.1,9.1,32.2,0.5,1.1,2.2,2.9,35.1,92,126,450,288,121,112,126,82,67,473,476,458,93,152,522,408,77,59,LAC
1629611,Terance Mann,Terance,1610612746,LAC,26.0,81,44,37,0.543,23.1,1.6,1.0,1.6,4.4,8.4,6.4,7.2,25.0,0.3,0.4,1.8,1.4,17.7,11,40,450,201,205,167,232,136,190,340,319,353,197,272,344,316,236,232,LAC
1629875,Xavier Moon,Xavier,1610612746,LAC,28.0,4,2,2,0.5,4.9,0.0,0.0,0.0,0.5,1.5,1.5,0.8,6.0,0.0,0.0,0.5,0.0,4.3,509,491,25,264,517,510,500,494,501,22,34,17,497,491,1,35,526,505,LAC
