season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2020-21,1610612752,22000011,2020-12-23,NYK,IND,1610612754,1,107,121,L,-14
2020-21,1610612752,22000025,2020-12-26,PHI,NYK,1610612755,2,89,109,L,-20
2020-21,1610612752,22000036,2020-12-27,MIL,NYK,1610612749,3,130,110,W,20
2020-21,1610612752,22000046,2020-12-29,NYK,CLE,1610612739,4,95,86,W,9
2020-21,1610612752,22000066,2020-12-31,NYK,TOR,1610612761,5,83,100,L,-17
2020-21,1610612752,22000080,2021-01-02,NYK,IND,1610612754,6,106,102,W,4
2020-21,1610612752,22000095,2021-01-04,NYK,ATL,1610612737,7,113,108,W,5
2020-21,1610612752,22000112,2021-01-06,UTA,NYK,1610612762,8,112,100,W,12
2020-21,1610612752,22000125,2021-01-08,OKC,NYK,1610612760,9,89,101,L,-12
2020-21,1610612752,22000144,2021-01-10,DEN,NYK,1610612743,10,89,114,L,-25
2020-21,1610612752,22000149,2021-01-11,NYK,CHA,1610612766,11,88,109,L,-21
2020-21,1610612752,22000168,2021-01-13,BKN,NYK,1610612751,12,109,116,L,-7
2020-21,1610612752,22000181,2021-01-15,NYK,CLE,1610612739,13,103,106,L,-3
2020-21,1610612752,22000196,2021-01-17,NYK,BOS,1610612738,14,105,75,W,30
2020-21,1610612752,22000203,2021-01-18,ORL,NYK,1610612753,15,91,84,W,7
2020-21,1610612752,22000228,2021-01-21,NYK,GSW,1610612744,16,119,104,W,15
2020-21,1610612752,22000241,2021-01-22,NYK,SAC,1610612758,17,94,103,L,-9
2020-21,1610612752,22000256,2021-01-24,NYK,POR,1610612757,18,113,116,L,-3
2020-21,1610612752,22000270,2021-01-26,NYK,UTA,1610612762,19,94,108,L,-14
2020-21,1610612752,22000291,2021-01-29,CLE,NYK,1610612739,20,102,81,W,21
2020-21,1610612752,22000308,2021-01-31,LAC,NYK,1610612746,21,115,129,L,-14
2020-21,1610612752,22000315,2021-02-01,NYK,CHI,1610612741,22,102,110,L,-8
2020-21,1610612752,22000332,2021-02-03,NYK,CHI,1610612741,23,107,103,W,4
2020-21,1610612752,22000351,2021-02-06,POR,NYK,1610612757,24,110,99,W,11
2020-21,1610612752,22000364,2021-02-07,MIA,NYK,1610612748,25,103,109,L,-6
2020-21,1610612752,22000376,2021-02-09,NYK,MIA,1610612748,26,96,98,L,-2
2020-21,1610612752,22000396,2021-02-12,NYK,WAS,1610612764,27,109,91,W,18
2020-21,1610612752,22000408,2021-02-13,HOU,NYK,1610612745,28,121,99,W,22
2020-21,1610612752,22000422,2021-02-15,ATL,NYK,1610612737,29,123,112,W,11
2020-21,1610612752,22000436,2021-02-17,NYK,ORL,1610612753,30,89,107,L,-18
