season_id,player_id,player,team_id,team_abbreviation,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,team
22019,203488,Mike Muscala,1610612760,OKC,Oklahoma City Thunder,Isolation,Defensive,0.854,47,0.065,0.7,0.29,0.1,0.05,0.1,0.0,0.35,0.29,20,14,5,17,12,OKC
22019,203457,Nerlens Noel,1610612760,OKC,Oklahoma City Thunder,Isolation,Defensive,0.914,61,0.051,0.645,0.39,0.06,0.19,0.06,0.0,0.32,0.41,31,20,9,23,14,OKC
22019,101108,Chris Paul,1610612760,OKC,Oklahoma City Thunder,Isolation,Defensive,0.662,70,0.045,0.808,0.5,0.15,0.31,0.15,0.0,0.42,0.54,26,21,7,14,7,OKC
22019,1629652,Luguentz Dort,1610612760,OKC,Oklahoma City Thunder,Isolation,Defensive,0.347,36,0.082,1.0,0.44,0.13,0.07,0.13,0.03,0.47,0.5,30,30,11,25,14,OKC
22019,203471,Dennis Schröder,1610612760,OKC,Oklahoma City Thunder,Isolation,Defensive,0.863,65,0.071,0.694,0.34,0.08,0.2,0.08,0.0,0.33,0.37,49,34,12,35,23,OKC
22019,1628977,Hamidou Diallo,1610612760,OKC,Oklahoma City Thunder,Isolation,Defensive,0.473,46,0.109,0.921,0.3,0.24,0.08,0.24,0.03,0.42,0.35,38,35,8,27,19,OKC
22019,1629647,Darius Bazley,1610612760,OKC,Oklahoma City Thunder,Isolation,Defensive,0.347,61,0.08,1.0,0.43,0.11,0.08,0.11,0.03,0.44,0.48,36,36,13,30,17,OKC
22019,1627846,Abdel Nader,1610612760,OKC,Oklahoma City Thunder,Isolation,Defensive,0.071,55,0.102,1.3,0.6,0.13,0.07,0.13,0.03,0.6,0.68,30,39,15,25,10,OKC
22019,1628983,Shai Gilgeous-Alexander,1610612760,OKC,Oklahoma City Thunder,Isolation,Defensive,0.739,70,0.07,0.767,0.42,0.1,0.17,0.1,0.02,0.38,0.44,60,46,19,45,26,OKC
22019,1628390,Terrance Ferguson,1610612760,OKC,Oklahoma City Thunder,Isolation,Defensive,0.314,56,0.089,1.041,0.41,0.16,0.06,0.14,0.02,0.47,0.46,49,51,16,39,23,OKC
22019,201568,Danilo Gallinari,1610612760,OKC,Oklahoma City Thunder,Isolation,Defensive,0.841,62,0.154,0.705,0.33,0.06,0.16,0.06,0.01,0.31,0.39,88,62,23,70,47,OKC
22019,203500,Steven Adams,1610612760,OKC,Oklahoma City Thunder,Isolation,Defensive,0.239,63,0.069,1.088,0.5,0.07,0.01,0.07,0.03,0.51,0.54,68,74,32,64,32,OKC
