close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
101161,Amir Johnson,1610612738,BOS,F,29.0,6,6,0.698,3.83,7.33,0.523,0.563,-0.04
202323,Evan Turner,1610612738,BOS,G-F,27.0,6,6,0.456,2.5,6.0,0.417,0.551,-0.134
202340,Avery Bradley,1610612738,BOS,G,25.0,1,1,0.545,3.0,6.0,0.5,0.517,-0.017
203109,Jae Crowder,1610612738,BOS,F,25.0,6,6,0.385,3.17,5.0,0.633,0.548,0.085
201973,Jonas Jerebko,1610612738,BOS,F,29.0,6,6,0.446,2.83,4.17,0.68,0.533,0.147
203096,Jared Sullinger,1610612738,BOS,C-F,24.0,6,6,0.467,2.83,3.5,0.81,0.572,0.237
1626175,Jordan Mickey,1610612738,BOS,F,21.0,1,1,0.75,1.0,3.0,0.333,0.543,-0.209
203935,Marcus Smart,1610612738,BOS,G,22.0,6,6,0.31,1.17,3.0,0.389,0.554,-0.165
202738,Isaiah Thomas,1610612738,BOS,G,27.0,6,6,0.309,1.33,2.83,0.471,0.529,-0.059
1626179,Terry Rozier,1610612738,BOS,G,22.0,5,4,0.5,1.0,2.6,0.385,0.555,-0.17
203092,Tyler Zeller,1610612738,BOS,C-F,26.0,3,3,0.538,1.67,2.33,0.714,0.565,0.15
203923,James Young,1610612738,BOS,G-F,20.0,1,1,1.0,1.0,2.0,0.5,0.6,-0.1
1626154,RJ Hunter,1610612738,BOS,G,22.0,5,5,0.5,0.8,1.6,0.5,0.59,-0.09
203482,Kelly Olynyk,1610612738,BOS,C-F,25.0,4,4,0.375,1.0,1.5,0.667,0.547,0.12
204066,John Holland,1610612738,BOS,G-F,27.0,1,1,1.0,1.0,1.0,1.0,0.63,0.37
