GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,203085,Austin Rivers,Austin,1610612746,LAC,23.0,25,17,8,0.68,40.37833333333333,3.6,8.9,0.4,0.9,4.5,0.2,0.9,1.8,0.5,0.0,4.5,4.5,0.9,0.0,1.8,0.0,0.9,7.1,1.8,8.9,-50.8,21.0,0,0,18.7,151,88,215,59,215,220,223,186,157,142,167,284,286,261,270,199,262,254,282,53,200,115,78,273,259,400,279,190,13,296
Players,201933,Blake Griffin,Blake,1610612746,LAC,27.0,20,12,8,0.6,74.34333333333333,9.7,18.9,0.513,0.0,0.0,0.0,5.8,6.3,0.923,2.4,7.3,9.7,4.4,1.9,0.5,0.5,1.0,7.3,4.4,25.2,1.5,44.3,7,0,41.2,196,144,215,103,145,31,47,94,209,275,209,92,130,73,113,75,81,63,117,206,166,102,73,131,52,194,54,49,13,57
Players,203912,C.J. Wilcox,C.J.,1610612746,LAC,25.0,2,1,1,0.5,1.9016666666666664,0.0,18.9,0.0,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,18.9,0.0,0.0,94.7,56.8,0,0,37.9,374,362,363,188,398,342,46,342,209,3,209,299,312,299,270,356,370,287,282,2,200,206,14,326,359,10,15,190,13,79
Players,101108,Chris Paul,Chris,1610612746,LAC,31.0,35,22,13,0.629,138.2483333333333,8.1,17.2,0.47,2.1,4.7,0.444,7.6,9.1,0.829,0.0,3.1,3.1,8.9,2.6,1.6,0.0,0.5,5.7,6.2,25.8,6.0,44.9,19,0,43.0,70,25,140,94,42,52,67,132,67,132,56,61,72,138,270,278,327,12,76,65,200,164,117,72,45,148,51,13,13,44
Players,202332,Cole Aldrich,Cole,1610612746,LAC,27.0,3,1,2,0.333,16.05,11.2,13.5,0.833,0.0,0.0,0.0,0.0,0.0,0.0,2.2,13.5,15.7,2.2,4.5,4.5,6.7,0.0,6.7,2.2,22.4,-11.2,73.8,2,0,62.8,357,362,329,330,292,19,125,25,209,275,209,299,312,299,121,8,15,144,16,10,5,206,93,256,69,303,7,103,13,7
Players,201599,DeAndre Jordan,DeAndre,1610612746,LAC,27.0,37,24,13,0.649,136.63,4.5,6.3,0.708,0.0,0.0,0.0,7.4,13.7,0.538,5.3,7.9,13.2,0.3,0.5,0.8,3.4,0.0,4.5,9.7,16.3,0.3,44.7,26,0,38.2,51,14,140,81,44,170,299,42,209,275,209,66,31,255,28,65,34,284,265,165,21,206,193,23,144,204,52,6,13,78
Players,200755,JJ Redick,JJ,1610612746,LAC,32.0,34,22,12,0.647,124.72333333333331,4.3,10.4,0.417,3.8,8.1,0.464,10.1,10.7,0.946,0.0,2.6,2.6,1.2,1.2,0.3,0.0,0.3,3.5,6.4,22.5,17.3,27.1,0,0,30.6,76,25,157,83,61,176,186,176,14,39,53,34,50,66,270,311,344,235,198,228,200,198,269,68,68,74,210,190,13,140
Players,2037,Jamal Crawford,Jamal,1610612746,LAC,36.0,39,23,16,0.59,115.18,4.1,11.6,0.351,2.2,5.3,0.412,8.1,9.7,0.839,0.6,1.3,1.9,2.8,0.9,0.0,0.0,0.6,2.2,5.0,18.4,23.8,24.0,0,0,25.3,32,19,97,113,83,190,160,243,61,116,66,52,66,120,231,346,357,112,229,237,200,147,341,110,105,55,245,190,13,207
Players,201965,Jeff Ayres,Jeff,1610612746,LAC,29.0,1,1,0,1.0,0.0033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,404,362,407,1,433,342,379,342,209,275,209,299,312,299,270,356,370,287,282,237,200,206,375,326,359,206,400,190,13,400
Players,201145,Jeff Green,Jeff,1610612746,LAC,29.0,32,21,11,0.656,104.86,7.6,16.1,0.468,3.1,6.5,0.474,1.7,2.1,0.833,3.1,4.1,7.2,1.0,2.1,1.0,1.4,1.4,2.1,1.7,19.9,12.4,35.3,0,0,36.0,94,33,174,78,99,66,84,133,31,78,52,257,277,122,86,219,163,246,111,129,86,74,352,277,87,105,116,190,13,93
Players,201601,Luc Mbah a Moute,Luc,1610612746,LAC,29.0,30,20,10,0.667,35.18,1.0,1.0,1.0,1.0,1.0,1.0,4.1,6.1,0.667,1.0,4.1,5.1,0.0,1.0,1.0,1.0,0.0,6.1,3.1,7.2,-63.4,18.4,0,0,17.4,107,45,187,61,231,331,378,1,143,252,1,152,133,211,198,222,231,287,216,130,107,206,106,205,296,410,310,190,13,311
