close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
2772,Trevor Ariza,1610612748,MIA,F,36.0,4,4,0.491,4.25,6.5,0.654,0.682,-0.028
1628389,Bam Adebayo,1610612748,MIA,C-F,23.0,4,4,0.419,4.0,6.5,0.615,0.621,-0.006
202710,Jimmy Butler III,1610612748,MIA,F,31.0,4,4,0.455,3.5,6.25,0.56,0.657,-0.097
1629134,Kendrick Nunn,1610612748,MIA,G,25.0,4,4,0.396,3.0,4.75,0.632,0.62,0.012
202357,Nemanja Bjelica,1610612748,MIA,F,33.0,2,2,0.533,1.5,4.0,0.375,0.535,-0.16
2738,Andre Iguodala,1610612748,MIA,G-F,37.0,4,4,0.429,1.75,3.75,0.467,0.637,-0.171
1629639,Tyler Herro,1610612748,MIA,G,21.0,4,4,0.359,2.25,3.5,0.643,0.612,0.031
203473,Dewayne Dedmon,1610612748,MIA,C,31.0,4,4,0.351,2.25,3.25,0.692,0.638,0.055
1630173,Precious Achiuwa,1610612748,MIA,F,21.0,2,2,0.833,1.0,2.5,0.4,0.495,-0.095
201609,Goran Dragic,1610612748,MIA,G,35.0,4,4,0.3,1.5,2.25,0.667,0.638,0.028
1629130,Duncan Robinson,1610612748,MIA,F,27.0,4,4,0.22,1.25,2.25,0.556,0.648,-0.092
1629216,Gabe Vincent,1610612748,MIA,G,25.0,1,1,0.333,0.0,1.0,0.0,0.406,-0.406
1629644,KZ Okpala,1610612748,MIA,F-G,22.0,1,1,0.333,1.0,1.0,1.0,0.49,0.51
