player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
203076,Anthony Davis,Anthony,1610612740,NOP,25.0,9,5,4,0.556,39.8,0.892,0.108,0.738,0.133,0.066,0.129,0.196,0.133,0.605,0.79,0.21,1.0,0.0,0.802,0.198,106,204,0.52,69,43,58,49,5,53,151,49,54,138,79,58,104,55,38,151,1,74,52,143,12,14,50
1627767,Cheick Diallo,Cheick,1610612740,NOP,21.0,7,4,3,0.571,6.9,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.0,1.0,0.0,5,12,0.417,85,75,40,48,168,1,169,1,28,143,154,172,164,26,1,173,143,74,1,175,156,160,127
203121,Darius Miller,Darius,1610612740,NOP,28.0,9,5,4,0.556,18.0,0.294,0.706,0.233,0.093,0.628,0.209,0.139,0.256,0.14,1.0,0.0,0.778,0.222,0.857,0.143,14,34,0.412,69,43,58,49,113,188,16,178,78,20,33,113,32,176,1,173,105,36,37,157,115,117,130
202732,DeAndre Liggins,DeAndre,1610612740,NOP,30.0,3,2,1,0.667,4.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,177,111,10,28,178,1,169,189,136,143,154,1,164,186,173,173,143,74,185,175,195,191,195
202734,E'Twaun Moore,E'Twaun,1610612740,NOP,29.0,9,5,4,0.556,31.6,0.716,0.284,0.627,0.118,0.265,0.196,0.108,0.186,0.51,0.656,0.344,0.778,0.222,0.683,0.317,41,88,0.466,69,43,58,49,53,89,115,73,62,103,39,131,59,73,67,122,105,36,87,107,49,50,87
2731,Emeka Okafor,Emeka,1610612740,NOP,35.0,1,1,0,1.0,3.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,198,137,1,1,187,1,169,189,136,143,154,172,164,186,173,173,143,74,185,175,195,191,195
203546,Ian Clark,Ian,1610612740,NOP,27.0,9,5,4,0.556,21.1,0.576,0.424,0.514,0.143,0.429,0.071,0.057,0.2,0.371,0.444,0.556,0.9,0.1,0.607,0.393,28,66,0.424,69,43,58,49,100,134,70,106,48,50,118,166,51,121,113,75,81,59,112,83,78,73,120
202348,Jordan Crawford,Jordan,1610612740,NOP,29.0,2,1,1,0.5,7.7,0.385,0.615,0.526,0.105,0.474,0.0,0.0,0.211,0.421,0.0,1.0,0.333,0.667,0.125,0.875,8,13,0.615,186,137,10,67,164,174,30,104,71,45,154,172,45,107,173,1,140,3,183,11,141,156,21
201950,Jrue Holiday,Jrue,1610612740,NOP,28.0,9,5,4,0.556,38.7,0.706,0.294,0.676,0.085,0.225,0.178,0.099,0.099,0.592,0.264,0.736,0.625,0.375,0.33,0.67,88,170,0.518,69,43,58,49,11,92,112,61,82,113,51,140,132,57,145,44,125,16,161,34,15,19,53
202703,Nikola Mirotic,Nikola,1610612740,NOP,27.0,9,5,4,0.556,35.5,0.5,0.5,0.4,0.059,0.489,0.222,0.111,0.126,0.341,0.852,0.148,0.864,0.136,0.857,0.143,49,102,0.48,69,43,58,49,25,153,44,148,101,40,29,128,111,132,27,162,93,50,37,157,40,45,78
200765,Rajon Rondo,Rajon,1610612740,NOP,32.0,9,5,4,0.556,33.6,0.793,0.207,0.645,0.086,0.258,0.247,0.097,0.269,0.559,0.333,0.667,0.625,0.375,0.395,0.605,38,92,0.413,69,43,58,49,38,67,137,68,81,105,18,141,26,62,129,54,125,16,155,40,55,47,129
203524,Solomon Hill,Solomon,1610612740,NOP,27.0,9,5,4,0.556,12.7,0.36,0.64,0.182,0.0,0.545,0.091,0.273,0.212,0.182,0.667,0.333,1.0,0.0,0.889,0.111,9,25,0.36,69,43,58,49,142,177,27,185,136,29,112,22,44,172,61,124,1,74,31,163,134,131,157
