season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2019-20,1629611,Terance Mann,Terance,1610612746,LAC,LA Clippers,21901317,2020-08-14T00:00:00,LAC vs. OKC,W,45.5,8.7,13.0,0.667,1.1,3.3,0.333,8.7,14.1,0.615,4.3,10.9,15.2,9.8,3.3,2.2,0.0,1.1,5.4,9.8,27.2,-7.6,63.4,1,0,57.6,1,1,11211,1,15047,8000,14549,2660,12193,15168,7485,2083,1071,9105,3435,4016,3243,2542,7498,6014,7040,7491,6756,1476,5888,13744,2793,1,101,3453,1,41:54,2019,2020
2019-20,203210,JaMychal Green,JaMychal,1610612746,LAC,LA Clippers,21901317,2020-08-14T00:00:00,LAC vs. OKC,W,47.3,8.6,19.0,0.455,5.2,10.3,0.5,0.0,0.0,0.0,0.0,13.8,13.8,0.0,5.2,1.7,0.0,0.0,5.2,3.4,22.4,-3.4,39.0,0,0,44.8,1,1,11211,1,10300,8158,7792,10529,2868,4526,3230,12027,12814,12027,11304,2036,4125,16549,3531,7540,7040,7528,7268,10108,8760,12236,12054,1909,101,8460,1,27:25,2019,2020
2019-20,1627826,Ivica Zubac,Ivica,1610612746,LAC,LA Clippers,21901317,2020-08-14T00:00:00,LAC vs. OKC,W,51.0,9.5,14.3,0.667,0.0,0.0,0.0,9.5,9.5,1.0,4.8,14.3,19.0,0.0,4.8,0.0,4.8,0.0,4.8,14.3,28.6,38.1,61.0,0,0,57.1,1,1,11211,1,2396,6672,12974,2660,12218,17645,12218,1663,2805,1,3009,1709,1596,16549,4078,10567,1003,7528,8147,304,5060,1474,3344,1909,101,3557,1,10:42,2019,2020
2019-20,1629599,Amir Coffey,Amir,1610612746,LAC,LA Clippers,21901317,2020-08-14T00:00:00,LAC vs. OKC,W,46.8,6.6,16.0,0.412,1.9,7.5,0.25,4.7,7.5,0.625,0.0,1.9,1.9,3.8,1.9,3.8,0.9,0.9,5.7,3.8,19.8,10.4,40.0,0,0,36.8,1,1,11211,1,11536,11910,11101,12297,9698,8360,9796,5963,4452,9042,11304,18518,19618,10356,11684,2518,7039,7526,6241,9387,10632,7035,11463,1909,101,12472,1,49:38,2019,2020
2019-20,201149,Joakim Noah,Joakim,1610612746,LAC,LA Clippers,21901317,2020-08-14T00:00:00,LAC vs. OKC,W,44.6,6.2,10.8,0.571,0.0,0.0,0.0,1.5,3.1,0.5,1.5,7.7,9.2,7.7,6.2,1.5,0.0,0.0,1.5,3.1,13.8,12.3,34.9,0,0,33.8,1,1,11211,1,17360,12728,17030,5401,12218,17645,12218,11319,10557,9400,9539,7795,8637,4188,2357,8457,7040,7528,17123,11022,14899,6418,13952,1909,101,13939,1,28:59,2019,2020
2019-20,203585,Rodney McGruder,Rodney,1610612746,LAC,LA Clippers,21901317,2020-08-14T00:00:00,LAC vs. OKC,W,46.6,1.8,10.0,0.182,0.9,4.5,0.2,3.6,5.5,0.667,2.7,7.3,10.0,1.8,1.8,1.8,0.0,0.9,0.0,3.6,8.2,0.0,26.5,0,0,24.5,1,1,11211,1,12136,19241,17614,18918,12217,13212,11014,7628,6844,8310,6215,8607,7548,14936,11925,7143,7040,7527,18208,9705,18192,10392,17489,1909,101,18025,1,51:16,2019,2020
2019-20,202704,Reggie Jackson,Reggie,1610612746,LAC,LA Clippers,21901317,2020-08-14T00:00:00,LAC vs. OKC,W,52.2,6.5,25.8,0.25,3.2,12.9,0.25,6.5,6.5,1.0,0.0,6.5,6.5,9.7,9.7,0.0,0.0,3.2,9.7,3.2,22.6,25.8,35.2,0,0,41.9,1,1,11211,1,1210,12117,2482,17337,6135,2347,9796,3784,5518,1,11304,10004,12937,2590,557,10567,7040,1809,1760,10599,8647,2999,13847,1909,101,9870,1,16:12,2019,2020
2019-20,202335,Patrick Patterson,Patrick,1610612746,LAC,LA Clippers,21901317,2020-08-14T00:00:00,LAC vs. OKC,W,45.8,4.7,18.8,0.25,4.7,12.9,0.364,5.9,7.1,0.833,3.5,12.9,16.5,0.0,2.4,0.0,0.0,2.4,3.5,4.7,20.0,-7.1,37.4,1,0,41.2,1,1,11211,1,14458,15280,7944,17337,3510,2338,7416,4370,4925,6261,4654,2480,2643,16549,10341,10567,7040,3369,11637,7313,10296,13536,12798,1,101,10238,1,38:54,2019,2020
2019-20,202704,Reggie Jackson,Reggie,1610612746,LAC,LA Clippers,21901307,2020-08-12T00:00:00,LAC @ DEN,W,52.8,7.3,14.5,0.5,3.6,10.9,0.333,0.0,0.0,0.0,0.0,3.6,3.6,7.3,0.0,1.8,0.0,0.0,7.3,0.0,18.2,7.3,38.9,0,0,36.4,1,1,11211,1,895,10561,12831,7108,5344,3994,7485,12027,12814,12027,11304,15585,17496,4711,14568,7143,7040,7528,3686,16138,11713,8115,12087,1909,101,12632,1,29:02,2019,2020
2019-20,202335,Patrick Patterson,Patrick,1610612746,LAC,LA Clippers,21901307,2020-08-12T00:00:00,LAC @ DEN,W,46.5,6.4,8.5,0.75,4.3,6.4,0.667,0.0,0.0,0.0,0.0,4.3,4.3,6.4,2.1,2.1,0.0,0.0,6.4,0.0,17.0,31.9,36.0,0,0,36.2,1,1,11211,1,12456,12278,18891,1693,4183,10282,1664,12027,12814,12027,11304,14322,16526,5836,10886,6140,7040,7528,4909,16138,12648,2136,13512,1909,101,12786,1,21:51,2019,2020
