team_id,team_name,gp,w,l,w_pct,min,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_tov,opp_stl,opp_blk,opp_blka,opp_pf,opp_pfd,opp_pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,opp_fgm_rank,opp_fga_rank,opp_fg_pct_rank,opp_fg3m_rank,opp_fg3a_rank,opp_fg3_pct_rank,opp_ftm_rank,opp_fta_rank,opp_ft_pct_rank,opp_oreb_rank,opp_dreb_rank,opp_reb_rank,opp_ast_rank,opp_tov_rank,opp_stl_rank,opp_blk_rank,opp_blka_rank,opp_pf_rank,opp_pfd_rank,opp_pts_rank,plus_minus_rank,team
1610612738,Boston Celtics,19,16,3,0.842,51.8,42.5,91.5,0.464,11.7,35.2,0.333,11.5,15.1,0.757,8.6,33.5,42.1,23.6,12.5,5.5,2.4,5.8,19.3,16.8,108.2,-8.6,2,1,1,1,5,10,12,7,5,6,4,1,1,8,3,6,2,5,9,2,1,4,5,16,3,1,BOSTON CELTICS
1610612739,Cleveland Cavaliers,12,5,7,0.417,51.2,39.7,88.8,0.447,12.6,37.6,0.336,18.7,23.5,0.795,11.8,35.9,47.7,22.1,14.1,6.9,5.3,4.9,19.6,21.1,110.7,6.0,6,8,13,9,10,3,5,5,7,13,6,11,12,10,12,12,13,2,4,8,7,8,7,7,7,12,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,22,13,9,0.591,51.3,40.1,90.5,0.443,13.1,37.2,0.351,17.2,21.6,0.8,10.7,32.8,43.5,24.1,12.4,7.3,5.2,5.6,21.1,20.3,110.5,-2.8,1,2,15,3,8,5,9,4,11,12,9,10,7,13,7,4,5,8,10,12,6,5,11,9,6,5,DALLAS MAVERICKS
1610612743,Denver Nuggets,12,7,5,0.583,51.4,42.1,87.9,0.479,10.9,32.9,0.332,16.5,21.9,0.755,9.0,35.9,44.9,26.1,12.2,7.1,5.4,4.6,19.6,19.3,111.7,2.2,6,5,11,4,7,9,4,14,2,3,3,6,9,6,4,14,8,13,11,9,9,11,6,11,8,9,DENVER NUGGETS
1610612754,Indiana Pacers,17,8,9,0.471,51.2,43.3,91.9,0.471,13.1,36.1,0.363,19.3,24.2,0.797,11.8,31.8,43.6,24.5,12.0,6.9,4.4,5.1,18.4,21.6,118.9,-1.1,3,4,15,7,11,13,13,10,12,11,10,14,13,12,11,2,6,10,13,7,4,7,4,6,13,6,INDIANA PACERS
1610612746,LA Clippers,6,2,4,0.333,52.4,41.6,89.6,0.465,12.7,38.0,0.335,20.7,28.5,0.726,13.1,33.1,46.2,23.1,12.5,7.8,6.9,3.5,22.0,24.9,116.7,7.3,10,10,2,10,3,7,8,8,8,14,5,15,15,2,14,5,9,3,8,13,15,14,13,1,10,13,LA CLIPPERS
1610612747,Los Angeles Lakers,5,1,4,0.2,49.5,43.5,94.0,0.463,10.9,35.5,0.308,14.0,16.3,0.861,11.5,35.9,47.4,28.5,11.5,6.6,3.3,4.1,16.9,17.1,112.0,2.3,13,13,2,13,16,14,14,6,3,8,2,4,2,16,10,13,11,14,15,6,3,13,2,15,9,10,LOS ANGELES LAKERS
1610612748,Miami Heat,5,1,4,0.2,52.4,42.1,88.9,0.474,16.4,42.6,0.385,17.0,22.5,0.757,9.8,40.0,49.8,24.9,12.2,6.3,5.7,1.5,17.0,18.3,117.7,17.0,13,13,2,13,2,8,6,11,16,15,14,8,10,7,6,16,16,11,12,4,11,16,3,14,12,16,MIAMI HEAT
1610612749,Milwaukee Bucks,6,2,4,0.333,51.8,45.8,95.6,0.479,14.8,43.1,0.344,13.4,18.9,0.71,11.0,35.5,46.5,32.0,10.4,4.8,4.8,3.4,20.5,19.8,119.8,3.0,10,10,2,10,6,16,15,13,15,16,7,2,4,1,8,11,10,16,16,1,5,15,8,10,14,11,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,16,9,7,0.563,51.3,40.0,85.0,0.471,11.5,31.3,0.367,18.9,23.2,0.816,9.3,31.8,41.2,23.1,14.0,7.1,5.4,4.9,21.4,22.2,110.3,-4.5,4,3,13,5,9,4,2,9,4,2,12,12,11,14,5,3,1,4,5,9,8,9,12,5,5,4,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,4,0,4,0.0,50.1,41.3,85.6,0.482,13.8,35.8,0.387,13.6,18.3,0.743,7.8,37.1,44.9,23.8,13.6,8.4,5.5,4.7,16.7,20.9,109.9,16.4,15,15,2,15,15,6,3,15,14,10,15,3,3,5,1,15,7,7,6,15,10,10,1,8,4,15,NEW ORLEANS PELICANS
1610612752,New York Knicks,13,7,6,0.538,52.0,44.7,90.9,0.492,13.7,34.2,0.401,17.2,21.6,0.797,11.0,31.7,42.6,28.8,12.6,6.4,6.8,5.8,22.7,19.2,120.3,2.2,5,5,12,6,4,15,11,16,13,4,16,9,6,11,9,1,3,15,7,5,14,3,15,12,15,8,NEW YORK KNICKS
1610612760,Oklahoma City Thunder,10,6,4,0.6,50.4,38.4,89.1,0.431,12.4,35.7,0.347,15.1,20.8,0.727,12.8,34.7,47.5,23.7,16.6,7.2,5.9,6.5,20.6,18.6,104.3,-6.6,8,7,2,2,13,2,7,1,6,9,8,5,5,3,13,10,12,6,1,11,12,2,9,13,2,2,OKLAHOMA CITY THUNDER
1610612753,Orlando Magic,7,3,4,0.429,50.2,37.4,84.9,0.44,9.0,31.2,0.287,16.6,21.8,0.76,8.5,34.5,43.0,21.5,15.4,8.5,6.3,5.4,22.7,22.6,100.3,-4.6,9,9,2,8,14,1,1,2,1,1,1,7,8,9,2,9,4,1,2,16,13,6,14,4,1,3,ORLANDO MAGIC
1610612755,Philadelphia 76ers,6,2,4,0.333,52.8,42.7,96.8,0.441,12.8,34.6,0.37,18.9,25.9,0.729,15.7,33.5,49.2,24.3,11.7,5.8,7.7,6.8,20.7,23.2,117.1,0.2,10,10,2,10,1,11,16,3,9,5,13,13,14,4,16,7,15,9,14,3,16,1,10,3,11,7,PHILADELPHIA 76ERS
1610612756,Phoenix Suns,4,0,4,0.0,50.8,43.1,90.5,0.477,13.0,35.4,0.366,25.9,30.2,0.86,14.6,34.4,48.9,25.9,14.6,7.9,2.9,4.5,25.7,24.6,125.1,15.9,15,15,2,15,12,12,9,12,10,7,11,16,16,15,15,8,14,12,3,14,2,12,16,2,16,14,PHOENIX SUNS
