GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,1889,Andre Miller,Andre,1610612759,SAS,40.0,7,2,5,0.286,14.111666666666666,0.0,7.7,0.0,0.0,0.0,0.0,5.1,5.1,1.0,2.6,2.6,5.1,7.7,5.1,0.0,0.0,2.6,5.1,5.1,5.1,-45.9,17.6,0,0,17.9,301,326,264,370,299,342,260,342,209,275,209,114,173,1,108,314,233,20,10,237,200,27,145,103,325,397,317,190,13,306
Players,1626246,Boban Marjanović,Boban,1610612759,SAS,27.0,2,2,0,1.0,11.841666666666669,0.0,0.0,0.0,0.0,0.0,0.0,6.1,6.1,1.0,3.0,12.2,15.2,0.0,3.0,0.0,0.0,0.0,3.0,3.0,6.1,6.1,21.3,1,0,21.3,374,326,407,1,313,342,379,342,209,275,209,86,136,1,87,11,19,287,56,237,200,206,302,208,315,145,278,125,13,264
Players,2564,Boris Diaw,Boris,1610612759,SAS,34.0,6,6,0,1.0,14.108333333333333,2.6,2.6,1.0,0.0,0.0,0.0,2.6,5.1,0.5,2.6,5.1,7.7,2.6,2.6,0.0,0.0,0.0,2.6,2.6,7.7,45.9,18.1,0,0,17.9,312,235,407,1,300,270,371,1,209,275,209,224,172,261,107,164,144,128,78,237,200,206,328,235,284,28,312,190,13,305
Players,201980,Danny Green,Danny,1610612759,SAS,29.0,25,17,8,0.68,69.34333333333333,3.1,8.3,0.375,1.0,5.7,0.182,1.0,1.6,0.667,0.5,3.6,4.2,2.6,2.1,1.0,2.1,0.5,2.1,1.6,8.3,6.2,24.5,0,0,22.3,151,88,215,59,157,237,243,209,142,102,181,281,292,211,244,244,280,126,108,125,47,165,350,284,270,142,239,190,13,253
Players,2561,David West,David,1610612759,SAS,35.0,7,4,3,0.571,22.76,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.0,0.0,3.2,6.3,0.0,7.9,0.0,0.0,-4.7,30.4,0,0,20.6,301,270,311,127,271,342,364,342,209,275,209,299,312,299,270,338,362,287,282,18,6,206,56,326,359,261,170,190,13,274
Players,203613,Jonathon Simmons,Jonathon,1610612759,SAS,26.0,5,4,1,0.8,10.518333333333333,10.3,20.5,0.5,0.0,0.0,0.0,0.0,3.4,0.0,3.4,0.0,3.4,0.0,0.0,0.0,0.0,6.8,0.0,3.4,20.5,3.4,24.6,0,0,24.0,329,270,363,42,323,26,32,98,209,275,209,299,241,299,73,356,312,287,282,237,200,5,375,181,81,174,237,190,13,227
Players,202695,Kawhi Leonard,Kawhi,1610612759,SAS,25.0,24,16,8,0.667,88.27333333333333,7.3,17.5,0.419,1.2,4.1,0.3,6.9,7.7,0.895,3.3,6.9,10.2,2.0,0.8,0.8,1.2,0.8,3.3,5.7,22.8,14.3,43.4,7,0,40.4,163,99,215,61,122,70,61,175,129,158,116,75,98,87,77,91,72,165,239,162,93,124,281,85,66,98,59,49,13,60
Players,2755,Kevin Martin,Kevin,1610612759,SAS,33.0,14,7,7,0.5,46.111666666666665,3.9,15.6,0.25,1.6,6.2,0.25,5.5,6.2,0.875,1.6,6.2,7.8,0.8,1.6,0.8,0.0,0.8,4.7,3.1,14.8,3.1,26.2,0,0,26.5,242,215,234,188,202,201,91,298,99,84,140,101,131,96,160,112,139,264,148,167,200,129,172,200,161,178,221,190,13,197
Players,203937,Kyle Anderson,Kyle,1610612759,SAS,22.0,10,8,2,0.8,14.703333333333331,12.2,14.7,0.833,2.4,2.4,1.0,4.9,4.9,1.0,0.0,4.9,4.9,7.3,0.0,0.0,0.0,0.0,2.4,2.4,31.8,29.4,48.7,1,0,46.5,277,195,329,42,296,12,104,25,48,211,1,121,181,1,270,174,244,23,282,237,200,206,331,240,23,43,36,125,13,30
Players,200746,LaMarcus Aldridge,LaMarcus,1610612759,SAS,30.0,26,19,7,0.731,79.89166666666667,5.9,14.9,0.394,0.0,0.5,0.0,5.4,5.9,0.923,2.7,8.1,10.8,2.3,1.4,0.9,1.4,0.9,2.3,3.6,17.1,24.3,38.9,11,0,34.7,144,64,234,50,137,113,100,196,209,269,209,103,145,73,100,54,62,143,177,152,87,111,338,173,128,51,89,33,13,102
