SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
42020,1610612759,SAS,San Antonio Spurs,OffRebound,Defensive,0.0,1,0.064,1.143,0.571,0.0,0.0,0.0,0.0,0.571,0.571,7.0,8.0,4.0,7.0,3.0
42020,1610612752,NYK,New York Knicks,OffRebound,Defensive,0.933,5,0.053,0.852,0.417,0.074,0.037,0.074,0.0,0.444,0.417,5.4,4.6,2.0,4.8,2.8
42020,1610612738,BOS,Boston Celtics,OffRebound,Defensive,1.0,5,0.058,0.774,0.414,0.0,0.065,0.0,0.0,0.387,0.414,6.2,4.8,2.0,5.8,3.4
42020,1610612754,IND,Indiana Pacers,OffRebound,Defensive,0.0,2,0.021,1.8,0.8,0.2,0.0,0.2,0.2,0.8,0.8,2.0,4.0,2.0,2.0,0.0
42020,1610612766,CHA,Charlotte Hornets,OffRebound,Defensive,0.0,1,0.071,1.0,0.571,0.11,0.11,0.11,0.0,0.556,0.571,9.0,9.0,4.0,7.0,3.0
42020,1610612747,LAL,Los Angeles Lakers,OffRebound,Defensive,0.333,6,0.044,1.148,0.684,0.148,0.148,0.148,0.0,0.63,0.684,4.5,5.2,2.0,3.2,1.0
42020,1610612744,GSW,Golden State Warriors,OffRebound,Defensive,0.688,2,0.072,0.941,0.462,0.12,0.12,0.12,0.0,0.471,0.462,8.0,8.0,3.0,6.0,4.0
42020,1610612764,WAS,Washington Wizards,OffRebound,Defensive,0.733,5,0.058,0.939,0.476,0.273,0.121,0.273,0.06,0.455,0.476,6.6,6.2,2.0,4.2,2.2
42020,1610612742,DAL,Dallas Mavericks,OffRebound,Defensive,0.2,7,0.04,1.214,0.524,0.321,0.036,0.321,0.11,0.607,0.524,4.0,4.9,2.0,3.0,1.4
42020,1610612763,MEM,Memphis Grizzlies,OffRebound,Defensive,0.0,5,0.047,1.346,0.789,0.154,0.154,0.154,0.04,0.692,0.789,5.2,7.0,3.0,3.8,0.8
42020,1610612748,MIA,Miami Heat,OffRebound,Defensive,0.133,4,0.067,1.219,0.643,0.094,0.063,0.094,0.03,0.625,0.643,8.0,9.8,4.0,7.0,2.5
42020,1610612743,DEN,Denver Nuggets,OffRebound,Defensive,0.867,10,0.048,0.904,0.455,0.077,0.096,0.096,0.04,0.423,0.466,5.2,4.7,2.0,4.4,2.4
42020,1610612757,POR,Portland Trail Blazers,OffRebound,Defensive,0.067,6,0.066,1.273,0.615,0.114,0.045,0.114,0.05,0.614,0.615,7.3,9.3,4.0,6.5,2.5
42020,1610612762,UTA,Utah Jazz,OffRebound,Defensive,0.267,11,0.048,1.193,0.596,0.158,0.053,0.123,0.04,0.614,0.606,5.2,6.2,3.0,4.3,1.7
42020,1610612755,PHI,Philadelphia 76ers,OffRebound,Defensive,0.467,12,0.058,1.115,0.563,0.141,0.064,0.128,0.04,0.564,0.563,6.5,7.3,3.0,5.3,2.3
42020,1610612751,BKN,Brooklyn Nets,OffRebound,Defensive,0.6,12,0.07,0.968,0.5,0.086,0.075,0.097,0.05,0.462,0.518,7.8,7.5,3.0,6.8,3.4
42020,1610612749,MIL,Milwaukee Bucks,OffRebound,Defensive,0.667,23,0.04,0.95,0.524,0.08,0.11,0.08,0.01,0.48,0.524,4.3,4.1,2.0,3.6,1.7
42020,1610612746,LAC,LA Clippers,OffRebound,Defensive,0.8,19,0.052,0.932,0.488,0.087,0.087,0.078,0.01,0.476,0.488,5.4,5.1,2.0,4.5,2.3
42020,1610612737,ATL,Atlanta Hawks,OffRebound,Defensive,0.4,18,0.059,1.137,0.602,0.12,0.094,0.111,0.02,0.581,0.613,6.5,7.4,3.0,5.2,2.1
42020,1610612756,PHX,Phoenix Suns,OffRebound,Defensive,0.533,22,0.062,0.98,0.517,0.129,0.095,0.129,0.04,0.497,0.521,6.7,6.5,3.0,5.5,2.6
