season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
22015,1610612744,GSW,Golden State Warriors,OffScreen,Defensive,0.966,82,0.046,0.845,0.348,0.08,0.054,0.073,0.007,0.376,0.406,5.2,4.4,1.6,4.5,3.0,2015-16,2015,2016
22015,1610612761,TOR,Toronto Raptors,OffScreen,Defensive,0.931,82,0.052,0.849,0.388,0.04,0.086,0.032,0.011,0.372,0.449,5.4,4.6,1.9,4.8,2.9,2015-16,2015,2016
22015,1610612764,WAS,Washington Wizards,OffScreen,Defensive,0.724,82,0.049,0.918,0.395,0.06,0.073,0.05,0.005,0.396,0.466,5.3,4.9,1.8,4.7,2.8,2015-16,2015,2016
22015,1610612759,SAS,San Antonio Spurs,OffScreen,Defensive,0.828,82,0.053,0.886,0.401,0.07,0.092,0.064,0.013,0.393,0.463,5.6,4.9,1.9,4.7,2.8,2015-16,2015,2016
22015,1610612753,ORL,Orlando Magic,OffScreen,Defensive,0.793,82,0.051,0.888,0.403,0.07,0.105,0.061,0.015,0.395,0.462,5.6,4.9,1.9,4.7,2.8,2015-16,2015,2016
22015,1610612741,CHI,Chicago Bulls,OffScreen,Defensive,0.862,82,0.053,0.856,0.371,0.06,0.073,0.063,0.025,0.367,0.437,5.8,5.0,1.9,5.2,3.3,2015-16,2015,2016
22015,1610612738,BOS,Boston Celtics,OffScreen,Defensive,0.69,82,0.049,0.925,0.398,0.07,0.084,0.057,0.009,0.397,0.479,5.5,5.1,1.9,4.7,2.9,2015-16,2015,2016
22015,1610612745,HOU,Houston Rockets,OffScreen,Defensive,0.276,82,0.047,0.977,0.402,0.06,0.076,0.048,0.002,0.406,0.499,5.3,5.2,1.8,4.5,2.7,2015-16,2015,2016
22015,1610612739,CLE,Cleveland Cavaliers,OffScreen,Defensive,0.241,82,0.051,0.984,0.422,0.07,0.085,0.064,0.009,0.421,0.503,5.3,5.2,1.9,4.6,2.6,2015-16,2015,2016
22015,1610612742,DAL,Dallas Mavericks,OffScreen,Defensive,0.103,82,0.047,1.036,0.437,0.06,0.057,0.057,0.014,0.435,0.524,5.1,5.3,2.0,4.6,2.6,2015-16,2015,2016
22015,1610612762,UTA,Utah Jazz,OffScreen,Defensive,0.655,82,0.055,0.925,0.402,0.06,0.081,0.047,0.009,0.393,0.485,5.7,5.3,2.0,5.0,3.0,2015-16,2015,2016
22015,1610612749,MIL,Milwaukee Bucks,OffScreen,Defensive,0.345,82,0.051,0.96,0.425,0.07,0.112,0.064,0.013,0.412,0.512,5.5,5.3,1.9,4.6,2.6,2015-16,2015,2016
22015,1610612737,ATL,Atlanta Hawks,OffScreen,Defensive,0.897,82,0.056,0.852,0.357,0.06,0.07,0.054,0.018,0.356,0.43,6.3,5.3,2.0,5.6,3.6,2015-16,2015,2016
22015,1610612746,LAC,LA Clippers,OffScreen,Defensive,0.517,82,0.052,0.941,0.398,0.08,0.059,0.065,0.011,0.411,0.476,5.8,5.4,2.0,5.1,3.0,2015-16,2015,2016
22015,1610612740,NOP,New Orleans Pelicans,OffScreen,Defensive,0.379,82,0.053,0.957,0.403,0.06,0.057,0.055,0.011,0.411,0.479,5.7,5.5,2.1,5.1,3.0,2015-16,2015,2016
22015,1610612754,IND,Indiana Pacers,OffScreen,Defensive,1.0,82,0.061,0.835,0.37,0.06,0.093,0.051,0.002,0.369,0.437,6.7,5.6,2.1,5.7,3.6,2015-16,2015,2016
22015,1610612760,OKC,Oklahoma City Thunder,OffScreen,Defensive,0.759,82,0.058,0.894,0.389,0.06,0.059,0.055,0.013,0.395,0.451,6.4,5.7,2.2,5.7,3.5,2015-16,2015,2016
22015,1610612757,POR,Portland Trail Blazers,OffScreen,Defensive,0.483,82,0.057,0.942,0.402,0.06,0.054,0.054,0.002,0.412,0.48,6.1,5.8,2.2,5.4,3.2,2015-16,2015,2016
22015,1610612758,SAC,Sacramento Kings,OffScreen,Defensive,0.172,82,0.053,0.992,0.429,0.06,0.1,0.053,0.014,0.408,0.523,6.0,5.9,2.2,5.1,2.9,2015-16,2015,2016
22015,1610612763,MEM,Memphis Grizzlies,OffScreen,Defensive,0.034,82,0.054,1.052,0.438,0.08,0.073,0.067,0.017,0.437,0.539,5.7,6.0,2.1,4.9,2.8,2015-16,2015,2016
22015,1610612765,DET,Detroit Pistons,OffScreen,Defensive,0.586,82,0.06,0.933,0.412,0.07,0.08,0.067,0.019,0.408,0.475,6.4,6.0,2.3,5.5,3.3,2015-16,2015,2016
22015,1610612748,MIA,Miami Heat,OffScreen,Defensive,0.621,82,0.061,0.928,0.388,0.07,0.051,0.07,0.017,0.395,0.465,6.5,6.0,2.2,5.8,3.5,2015-16,2015,2016
22015,1610612747,LAL,Los Angeles Lakers,OffScreen,Defensive,0.448,82,0.059,0.952,0.405,0.06,0.054,0.065,0.017,0.403,0.487,6.4,6.1,2.3,5.7,3.4,2015-16,2015,2016
22015,1610612755,PHI,Philadelphia 76ers,OffScreen,Defensive,0.31,82,0.056,0.975,0.432,0.06,0.074,0.052,0.01,0.429,0.498,6.3,6.1,2.4,5.5,3.1,2015-16,2015,2016
22015,1610612756,PHX,Phoenix Suns,OffScreen,Defensive,0.0,82,0.052,1.072,0.464,0.06,0.066,0.058,0.013,0.456,0.559,5.7,6.1,2.3,5.0,2.7,2015-16,2015,2016
22015,1610612743,DEN,Denver Nuggets,OffScreen,Defensive,0.552,82,0.061,0.94,0.418,0.05,0.086,0.041,0.007,0.404,0.499,6.5,6.1,2.4,5.7,3.3,2015-16,2015,2016
22015,1610612750,MIN,Minnesota Timberwolves,OffScreen,Defensive,0.069,82,0.055,1.036,0.446,0.04,0.057,0.036,0.006,0.437,0.538,6.0,6.2,2.5,5.5,3.0,2015-16,2015,2016
22015,1610612751,BKN,Brooklyn Nets,OffScreen,Defensive,0.414,82,0.062,0.954,0.423,0.07,0.094,0.067,0.011,0.41,0.508,6.6,6.3,2.4,5.6,3.2,2015-16,2015,2016
22015,1610612766,CHA,Charlotte Hornets,OffScreen,Defensive,0.207,82,0.061,0.985,0.43,0.06,0.066,0.055,0.009,0.429,0.501,6.5,6.4,2.5,5.7,3.3,2015-16,2015,2016
22015,1610612752,NYK,New York Knicks,OffScreen,Defensive,0.138,82,0.06,1.006,0.435,0.06,0.063,0.055,0.01,0.436,0.511,6.4,6.4,2.5,5.7,3.2,2015-16,2015,2016
