group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,1642262,Cody Williams,Cody,1610612762,UTA,20.0,12,2,10,0.167,2.7,0.714,0.286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,7,0.143,244,335,328,440,236,137,277,1,123,265,189,307,248,1,285,1,256,94,342,1,306,246,365,UTA
Players,1641707,Taylor Hendricks,Taylor,1610612762,UTA,21.0,1,0,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,439,450,35,450,57,380,347,337,123,265,189,307,248,331,285,269,256,94,342,276,369,419,369,UTA
Players,1641989,Elijah Harkless,Elijah,1610612762,UTA,25.0,2,0,2,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,410,450,105,450,440,380,1,337,123,265,189,307,248,331,285,269,256,94,342,276,369,362,369,UTA
Players,1641729,Brice Sensabaugh,Brice,1610612762,UTA,21.0,16,3,13,0.188,3.5,0.059,0.941,0.105,0.0,0.789,0.105,0.106,0.316,0.105,0.0,1.0,1.0,0.0,0.833,0.167,6,17,0.353,203,304,399,439,124,379,40,328,123,28,119,279,53,321,285,1,1,94,109,252,160,141,281,UTA
Players,1642268,Isaiah Collier,Isaiah,1610612762,UTA,20.0,24,4,20,0.167,3.1,0.905,0.095,0.818,0.0,0.0,0.273,0.182,0.091,0.818,0.333,0.667,0.0,0.0,0.333,0.667,9,21,0.429,114,275,487,440,164,81,338,55,123,265,38,226,204,50,223,100,256,94,300,59,119,118,203,UTA
Players,1630531,Jaden Springer,Jaden,1610612762,UTA,22.0,4,2,2,0.5,4.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,5,0.4,359,335,105,212,27,380,1,337,123,1,189,307,248,331,285,269,1,94,1,276,272,275,234,UTA
Players,1631117,Walker Kessler,Walker,1610612762,UTA,23.0,19,4,15,0.211,3.9,1.0,0.0,0.842,0.0,0.0,0.026,0.158,0.053,0.842,0.313,0.688,0.0,0.0,0.313,0.688,16,22,0.727,171,275,433,432,67,1,347,47,123,265,185,245,238,44,238,99,256,94,312,56,57,111,49,UTA
Players,1629012,Collin Sexton,Collin,1610612762,UTA,26.0,16,4,12,0.25,4.0,0.667,0.333,0.421,0.0,0.316,0.0,0.263,0.053,0.421,0.375,0.625,0.5,0.5,0.417,0.583,12,24,0.5,203,275,372,418,65,151,252,208,123,166,189,153,238,172,216,118,223,24,282,86,85,102,129,UTA
Players,1629004,Svi Mykhailiuk,Svi,1610612762,UTA,27.0,5,1,4,0.2,1.4,0.333,0.667,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3,0.333,342,375,181,433,410,327,80,1,123,265,189,307,1,1,285,1,256,94,342,1,306,311,289,UTA
Players,1630548,Johnny Juzang,Johnny,1610612762,UTA,24.0,9,2,7,0.222,2.2,0.4,0.6,0.2,0.0,0.6,0.0,0.2,0.0,0.2,1.0,0.0,0.5,0.5,0.667,0.333,3,5,0.6,279,335,262,430,307,300,110,306,123,55,189,212,248,291,1,269,223,24,174,170,239,275,82,UTA
