season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
42016,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,Misc,Offensive,0.414,18,0.061,0.469,0.5,0.25,0.563,0.031,0.0,0.313,0.005,1.8,0.8,-0.2,0.0,0.2
42016,201567,Kevin Love,1610612739,CLE,Cleveland Cavaliers,Misc,Offensive,0.931,18,0.049,0.857,0.6,0.286,0.357,0.0,0.0,0.5,0.006,0.8,0.7,-0.1,0.0,0.1
42016,2210,Richard Jefferson,1610612739,CLE,Cleveland Cavaliers,Misc,Offensive,0.0,14,0.1,1.333,1.0,0.5,0.333,0.0,0.0,0.667,0.01,0.4,0.6,0.0,0.0,0.0
42016,202681,Kyrie Irving,1610612739,CLE,Cleveland Cavaliers,Misc,Offensive,0.655,18,0.029,0.615,0.5,0.154,0.538,0.0,0.0,0.308,0.005,0.7,0.4,-0.1,0.0,0.1
42016,202697,Iman Shumpert,1610612739,CLE,Cleveland Cavaliers,Misc,Offensive,0.0,17,0.095,1.0,0.0,0.714,0.0,0.0,0.0,0.714,0.0,0.4,0.4,-0.1,0.0,0.1
42016,101114,Deron Williams,1610612739,CLE,Cleveland Cavaliers,Misc,Offensive,0.0,18,0.059,1.0,0.5,0.4,0.4,0.2,0.2,0.4,0.005,0.3,0.3,-0.1,0.0,0.1
42016,202684,Tristan Thompson,1610612739,CLE,Cleveland Cavaliers,Misc,Offensive,0.464,18,0.072,0.5,1.0,0.3,0.6,0.1,0.0,0.4,0.01,0.6,0.3,0.0,0.0,0.0
42016,2747,JR Smith,1610612739,CLE,Cleveland Cavaliers,Misc,Offensive,0.172,18,0.112,0.385,0.167,0.154,0.385,0.0,0.0,0.231,0.0025,0.7,0.3,-0.3,0.0,0.3
42016,2594,Kyle Korver,1610612739,CLE,Cleveland Cavaliers,Misc,Offensive,0.0,18,0.067,0.667,0.0,0.333,0.333,0.0,0.0,0.333,0.0,0.3,0.2,-0.1,0.0,0.1
42016,2592,James Jones,1610612739,CLE,Cleveland Cavaliers,Misc,Offensive,0.0,8,0.143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
42016,202682,Derrick Williams,1610612739,CLE,Cleveland Cavaliers,Misc,Offensive,0.0,8,0.105,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.0,-0.1,0.0,0.1
42016,101112,Channing Frye,1610612739,CLE,Cleveland Cavaliers,Misc,Offensive,0.0,12,0.031,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.0,-0.1,0.0,0.1
