season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2022-23,1610612760,OKC,Oklahoma City Thunder,22201226,2023-04-09,OKC vs. MEM,W,48.0,109.5,113.9,99.1,98.0,10.4,15.8,0.667,1.88,21.0,0.277,0.782,0.549,0.158,0.567,0.593,103.0,101.5,84.58,101,0.568,1,1,1,1,159,1226,178,307,603,1092,415,1241,545,405,1698,899,1026,803,459,1,2022,2023,True,OKC,MEM,APR
2022-23,1610612760,OKC,Oklahoma City Thunder,22201200,2023-04-06,OKC @ UTA,W,48.0,109.2,109.6,96.0,95.1,13.1,14.5,0.744,2.23,19.0,0.344,0.841,0.552,0.125,0.479,0.526,103.2,103.5,86.25,104,0.565,1,1,1,1,159,1617,103,342,170,677,931,477,129,376,867,2088,2040,459,488,1,2022,2023,False,UTA,OKC,APR
2022-23,1610612760,OKC,Oklahoma City Thunder,22201187,2023-04-04,OKC @ GSW,L,48.0,118.6,123.8,131.8,132.0,-13.2,-8.3,0.523,2.3,16.5,0.273,0.558,0.411,0.099,0.532,0.577,104.3,102.0,85.0,101,0.434,1,1231,1231,1231,159,460,2324,1789,1976,607,1709,1289,2425,2372,345,1393,1278,695,1978,1,2022,2023,False,GSW,OKC,APR
2022-23,1610612760,OKC,Oklahoma City Thunder,22201172,2023-04-02,OKC vs. PHX,L,48.0,116.8,119.2,126.3,132.0,-9.5,-12.8,0.583,2.63,15.1,0.357,0.811,0.538,0.081,0.472,0.556,101.2,98.0,81.67,99,0.436,1,1231,1231,1231,159,797,2319,2055,1437,367,2082,356,296,563,118,2163,1593,1537,1968,1,2022,2023,True,OKC,PHX,APR
2022-23,1610612760,OKC,Oklahoma City Thunder,22201149,2023-03-31,OKC @ IND,L,48.0,113.6,111.4,113.8,115.2,-0.2,-3.8,0.5,1.91,15.1,0.265,0.586,0.439,0.105,0.5,0.568,104.6,105.0,87.5,105,0.495,1,1231,1231,1231,159,1458,1353,1448,2083,1060,2082,1379,2372,2184,435,1833,1422,285,1268,1,2022,2023,False,IND,OKC,MAR
2022-23,1610612760,OKC,Oklahoma City Thunder,22201142,2023-03-29,OKC vs. DET,W,48.0,109.2,113.8,112.6,112.8,-3.4,1.1,0.487,1.9,15.0,0.286,0.714,0.484,0.106,0.506,0.546,96.1,94.0,78.33,94,0.491,1,1,1,1,159,1231,1141,1182,2189,1073,2116,1109,1313,1537,457,1781,1776,2193,1318,1,2022,2023,True,OKC,DET,MAR
2022-23,1610612760,OKC,Oklahoma City Thunder,22201134,2023-03-28,OKC vs. CHA,L,48.0,118.8,120.7,124.3,124.5,-5.5,-3.8,0.5,2.27,17.1,0.224,0.688,0.454,0.099,0.578,0.616,111.5,110.5,92.08,111,0.486,1,1231,1231,1231,159,676,2047,1451,2083,631,1548,1850,1648,2016,357,765,717,31,1371,1,2022,2023,True,OKC,CHA,MAR
2022-23,1610612760,OKC,Oklahoma City Thunder,22201120,2023-03-26,OKC @ POR,W,48.0,113.1,116.8,107.8,109.8,5.3,7.0,0.561,2.09,16.3,0.315,0.727,0.5,0.109,0.5,0.555,104.1,101.5,84.58,101,0.559,1,1,1,1,159,970,857,763,1655,824,1769,770,1153,1176,510,1833,1620,803,544,1,2022,2023,False,POR,OKC,MAR
2022-23,1610612760,OKC,Oklahoma City Thunder,22201106,2023-03-24,OKC @ LAL,L,48.0,112.9,113.3,118.0,119.6,-5.1,-6.3,0.525,2.1,15.9,0.269,0.654,0.462,0.102,0.511,0.553,98.3,97.5,81.25,98,0.467,1,1231,1231,1231,159,1278,1686,1644,1952,810,1902,1330,1994,1908,391,1726,1655,1635,1602,1,2022,2023,False,LAL,OKC,MAR
2022-23,1610612760,OKC,Oklahoma City Thunder,22201096,2023-03-23,OKC @ LAC,L,48.0,106.2,108.2,127.3,132.3,-21.0,-24.0,0.585,1.71,17.3,0.34,0.692,0.489,0.144,0.511,0.537,99.3,96.5,80.42,97,0.365,1,1231,1231,1231,159,1725,2331,2365,1411,1367,1500,522,1590,1436,1370,1728,1921,1835,2381,1,2022,2023,False,LAC,OKC,MAR
