close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
1626220,Royce O'Neale,1610612751,BKN,F,30.0,76,76,0.311,111,323,0.344,0.357,-0.013
203915,Spencer Dinwiddie,1610612751,BKN,G,30.0,79,77,0.362,130,315,0.413,0.36,0.052
1629651,Nic Claxton,1610612751,BKN,C,24.0,76,72,0.245,101,297,0.34,0.356,-0.016
1627827,Dorian Finney-Smith,1610612751,BKN,F,30.0,66,64,0.294,93,257,0.362,0.361,0.0
1628969,Mikal Bridges,1610612751,BKN,F,26.0,56,56,0.333,90,243,0.37,0.363,0.007
203925,Joe Harris,1610612751,BKN,G-F,31.0,74,69,0.336,65,181,0.359,0.36,-0.001
203552,Seth Curry,1610612751,BKN,G,32.0,60,54,0.431,67,180,0.372,0.354,0.019
1629661,Cameron Johnson,1610612751,BKN,F,27.0,42,42,0.338,52,156,0.333,0.356,-0.022
1629139,Yuta Watanabe,1610612751,BKN,G-F,28.0,55,47,0.32,56,142,0.394,0.358,0.036
1627732,Ben Simmons,1610612751,BKN,G-F,26.0,42,39,0.275,39,121,0.322,0.356,-0.033
1630560,Cam Thomas,1610612751,BKN,G,21.0,53,46,0.321,42,115,0.365,0.36,0.005
1628969,Mikal Bridges,1610612751,BKN,G-F,26.0,26,25,0.288,39,110,0.355,0.353,0.002
1630549,Day'Ron Sharpe,1610612751,BKN,C,21.0,46,34,0.279,29,88,0.33,0.356,-0.026
1628410,Edmond Sumner,1610612751,BKN,G,27.0,50,35,0.359,33,79,0.418,0.367,0.051
201988,Patty Mills,1610612751,BKN,G,34.0,39,29,0.411,31,69,0.449,0.368,0.081
1629650,Moses Brown,1610612751,BKN,C,23.0,35,19,0.242,12,46,0.261,0.332,-0.071
1630561,David Duke Jr.,1610612751,BKN,G,23.0,17,14,0.322,8,28,0.286,0.348,-0.062
203457,Nerlens Noel,1610612751,BKN,C-F,29.0,14,8,0.245,9,26,0.346,0.352,-0.005
1630696,Dru Smith,1610612751,BKN,G,25.0,13,9,0.315,8,23,0.348,0.392,-0.045
1630564,RaiQuan Gray,1610612751,BKN,F,23.0,1,1,0.353,4,6,0.667,0.333,0.333
