season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
42017,203994,Jusuf Nurkić,1610612757,POR,Portland Trail Blazers,OffRebound,Offensive,0.0,4,0.17,1.5,0.714,0.125,0.0,0.125,0.0,0.75,0.00714,2.0,3.0,1.3,1.8,0.5,2017-18,2017,2018
42017,202329,Al-Farouq Aminu,1610612757,POR,Portland Trail Blazers,OffRebound,Offensive,0.0,4,0.119,0.857,0.333,0.143,0.0,0.143,0.0,0.43,0.00333,1.8,1.5,0.5,1.5,1.0,2017-18,2017,2018
42017,202323,Evan Turner,1610612757,POR,Portland Trail Blazers,OffRebound,Offensive,0.0,3,0.075,1.333,0.667,0.0,0.0,0.0,0.0,0.67,0.006670000000000001,1.0,1.3,0.7,1.0,0.3,2017-18,2017,2018
42017,1628380,Zach Collins,1610612757,POR,Portland Trail Blazers,OffRebound,Offensive,0.0,4,0.086,1.333,1.0,0.0,0.333,0.0,0.0,0.67,0.01,0.8,1.0,0.5,0.5,0.0,2017-18,2017,2018
42017,203090,Maurice Harkless,1610612757,POR,Portland Trail Blazers,OffRebound,Offensive,0.0,2,0.214,1.333,0.667,0.0,0.0,0.0,0.0,0.67,0.006670000000000001,1.5,2.0,1.0,1.5,0.5,2017-18,2017,2018
42017,202334,Ed Davis,1610612757,POR,Portland Trail Blazers,OffRebound,Offensive,0.0,4,0.25,1.0,0.667,0.25,0.0,0.0,0.0,0.5,0.006670000000000001,1.0,1.0,0.5,0.8,0.3,2017-18,2017,2018
42017,203081,Damian Lillard,1610612757,POR,Portland Trail Blazers,OffRebound,Offensive,0.0,4,0.022,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.005,0.5,0.5,0.3,0.5,0.3,2017-18,2017,2018
