player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
202687,Bismack Biyombo,Bismack,1610612756,PHX,30.0,8,4,4,0.5,78.36166666666666,5,9,3,18,37,46,29,78,10,0,18,10,92.4,73,78,71,71,136,119,81,118,102,98,126,98,81,22,1,147,85,115,PHX
1626166,Cameron Payne,Cameron,1610612756,PHX,28.0,7,3,4,0.429,152.27333333333334,7,3,20,16,43,46,46,172,2,1,15,5,109.8,81,88,71,109,100,96,119,33,106,110,126,126,131,84,83,128,117,102,PHX
101108,Chris Paul,Chris,1610612756,PHX,38.0,7,4,3,0.571,250.26166666666663,14,13,2,20,71,77,76,250,5,5,16,8,251.0,81,78,51,44,51,63,57,131,96,150,171,167,164,45,155,138,94,50,PHX
1627814,Damion Lee,Damion,1610612756,PHX,30.0,8,4,4,0.5,88.91833333333334,0,0,3,6,24,30,19,86,0,2,8,2,42.7,73,78,71,71,130,161,160,118,140,79,96,80,86,147,115,93,136,143,PHX
1629028,Deandre Ayton,Deandre,1610612756,PHX,24.0,10,6,4,0.6,319.44166666666666,12,23,4,106,83,94,106,344,7,8,35,21,287.4,63,43,71,33,44,73,28,103,15,162,181,184,180,32,179,188,52,43,PHX
1626164,Devin Booker,Devin,1610612756,PHX,26.0,11,6,5,0.545,458.6516666666666,43,34,76,150,144,156,158,528,9,13,37,61,605.1,46,43,164,57,26,15,15,3,9,191,202,200,200,24,200,192,11,10,PHX
1630688,Ish Wainright,Ish,1610612756,PHX,28.0,6,1,5,0.167,20.981666666666666,0,0,0,0,4,3,3,16,1,0,2,0,7.2,96,132,164,188,165,161,160,149,177,32,29,37,45,108,1,42,182,186,PHX
1629111,Jock Landale,Jock,1610612756,PHX,27.0,7,2,5,0.286,113.13666666666668,6,6,8,32,32,28,21,128,3,0,15,15,97.1,81,105,164,149,116,106,102,74,73,92,94,85,107,68,1,128,66,110,PHX
1629006,Josh Okogie,Josh,1610612756,PHX,24.0,10,6,4,0.6,175.355,5,2,8,22,56,73,57,198,2,2,18,9,106.7,63,43,71,33,84,119,134,74,95,131,163,142,150,84,115,147,90,104,PHX
201142,Kevin Durant,Kevin,1610612756,PHX,34.0,11,6,5,0.545,465.67,40,18,54,98,137,143,152,526,15,10,29,82,558.7,46,43,164,57,25,16,43,8,19,185,197,199,199,10,190,179,6,13,PHX
1629013,Landry Shamet,Landry,1610612756,PHX,26.0,10,6,4,0.6,184.005,8,2,6,12,55,56,46,218,1,2,15,8,89.9,63,43,71,33,75,85,134,89,122,129,139,126,157,108,115,128,94,116,PHX
203933,T.J. Warren,T.J.,1610612756,PHX,29.0,6,4,2,0.667,80.61833333333334,2,2,4,4,17,18,19,88,3,1,5,3,39.9,96,78,36,21,134,144,134,103,150,69,76,80,88,68,83,68,127,146,PHX
203082,Terrence Ross,Terrence,1610612756,PHX,32.0,6,2,4,0.333,69.15666666666667,0,0,3,0,24,22,32,86,2,0,6,0,41.1,96,105,71,127,139,161,160,118,177,79,85,103,86,84,1,81,182,145,PHX
1628470,Torrey Craig,Torrey,1610612756,PHX,32.0,11,6,5,0.545,183.1683333333333,16,11,10,26,53,68,56,192,2,0,23,5,128.0,46,43,164,57,77,52,67,63,86,125,154,141,146,84,1,160,117,90,PHX
