close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
203077,Michael Kidd-Gilchrist,1610612766,CHA,F,23.0,81,81,0.59,307,619,0.496,0.503,-0.007
1626163,Frank Kaminsky,1610612766,CHA,C,24.0,75,75,0.687,299,574,0.521,0.51,0.011
203469,Cody Zeller,1610612766,CHA,C,24.0,62,62,0.876,279,549,0.508,0.517,-0.009
101107,Marvin Williams,1610612766,CHA,F,31.0,76,76,0.637,266,543,0.49,0.509,-0.019
202689,Kemba Walker,1610612766,CHA,G,27.0,79,79,0.561,259,521,0.497,0.492,0.005
201587,Nicolas Batum,1610612766,CHA,G,28.0,77,75,0.574,202,401,0.504,0.504,-0.001
201158,Marco Belinelli,1610612766,CHA,G-F,31.0,74,68,0.48,136,241,0.564,0.496,0.068
203087,Jeremy Lamb,1610612766,CHA,G,25.0,61,57,0.55,130,230,0.565,0.494,0.072
203101,Miles Plumlee,1610612766,CHA,C,28.0,41,41,0.849,85,185,0.459,0.514,-0.054
201196,Ramon Sessions,1610612766,CHA,G,31.0,50,47,0.524,60,122,0.492,0.478,0.014
203148,Brian Roberts,1610612766,CHA,G,31.0,39,34,0.551,35,70,0.5,0.478,0.022
1627362,Briante Weber,1610612766,CHA,G,24.0,17,15,0.581,24,36,0.667,0.482,0.184
1626203,Treveon Graham,1610612766,CHA,G-F,23.0,23,18,0.554,21,36,0.583,0.48,0.103
1626174,Christian Wood,1610612766,CHA,F,21.0,12,10,0.676,13,23,0.565,0.493,0.072
203948,Johnny O'Bryant III,1610612766,CHA,F-C,24.0,8,8,0.88,16,22,0.727,0.521,0.207
1627861,Mike Tobey,1610612766,CHA,C,22.0,2,2,0.778,1,7,0.143,0.489,-0.346
1626151,Aaron Harrison,1610612766,CHA,G,22.0,4,4,1.0,3,5,0.6,0.352,0.248
