group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,203084,Harrison Barnes,Harrison,1610612758,SAC,29.0,34,18,16,0.529,3.5,0.639,0.361,0.456,0.0,0.158,0.0,0.386,0.123,0.456,0.462,0.538,0.667,0.333,0.5,0.5,16,36,0.444,15,20,410,165,94,175,226,178,113,216,150,72,160,142,160,154,185,47,202,114,49,56,191,SAC
Players,1627745,Damian Jones,Damian,1610612758,SAC,26.0,4,1,3,0.25,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,344,351,109,373,216,360,320,315,113,245,150,295,225,305,254,245,235,85,325,251,355,401,355,SAC
Players,1627741,Buddy Hield,Buddy,1610612758,SAC,28.0,39,21,18,0.538,3.5,0.277,0.723,0.271,0.0,0.508,0.203,0.221,0.203,0.271,0.125,0.875,0.5,0.5,0.333,0.667,18,47,0.383,1,12,433,157,113,327,74,254,113,83,38,178,87,227,244,69,209,24,279,63,42,37,247,SAC
Players,1628963,Marvin Bagley III,Marvin,1610612758,SAC,22.0,9,5,4,0.556,1.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,2,0.5,271,237,142,141,389,360,1,315,113,1,150,295,225,305,254,245,1,85,1,251,284,323,117,SAC
Players,203090,Maurice Harkless,Maurice,1610612758,SAC,28.0,12,6,6,0.5,1.8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1.0,235,214,205,176,339,1,320,1,113,245,1,295,1,1,254,1,235,85,325,1,284,356,1,SAC
Players,1629735,Chris Silva,Chris,1610612758,SAC,24.0,1,0,1,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,406,405,25,405,396,360,320,315,113,245,150,295,225,305,254,245,235,85,325,251,355,401,355,SAC
Players,1626158,Richaun Holmes,Richaun,1610612758,SAC,27.0,35,21,14,0.6,3.2,0.852,0.148,0.619,0.048,0.071,0.0,0.31,0.0,0.571,0.692,0.308,1.0,0.0,0.714,0.286,14,27,0.519,9,12,383,99,148,101,300,108,102,239,150,121,225,100,90,224,1,85,147,200,61,81,108,SAC
Players,1630169,Tyrese Haliburton,Tyrese,1610612758,SAC,21.0,32,18,14,0.563,3.3,0.375,0.625,0.35,0.05,0.525,0.05,0.125,0.225,0.3,0.0,1.0,0.857,0.143,0.429,0.571,14,24,0.583,22,20,383,136,140,289,108,227,100,79,129,256,77,216,254,1,165,79,251,99,61,94,81,SAC
Players,1629657,Kyle Guy,Kyle,1610612758,SAC,23.0,2,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,386,318,1,1,448,360,320,315,113,245,150,295,225,305,254,245,235,85,325,251,355,401,355,SAC
Players,1630186,Jahmi'us Ramsey,Jahmi'us,1610612758,SAC,20.0,1,0,1,0.0,5.0,0.333,0.667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,3,0.333,406,405,25,405,13,301,85,315,113,1,150,295,225,305,254,245,1,85,1,251,284,295,273,SAC
