TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
1610612737,Atlanta Hawks,10,4,6,0.4,485.0,36.2,83.9,0.432,10.5,31.5,0.333,16.1,20.3,0.795,8.8,35.0,43.8,22.4,14.3,7.4,7.5,5.4,20.0,20.7,99.1,-1.0,7,8,11,10,7,7,7,10,4,2,8,12,15,4,13,1,6,2,12,9,1,12,5,10,6,8
1610612738,Boston Celtics,6,2,4,0.333,293.0,33.7,88.0,0.384,8.5,31.0,0.275,16.2,20.6,0.786,10.5,34.7,45.2,20.6,14.4,6.2,6.4,8.5,21.6,19.7,92.2,-6.6,11,11,1,11,11,11,2,16,6,4,15,11,13,6,8,3,5,7,13,11,3,15,11,14,12,11
1610612766,Charlotte Hornets,7,3,4,0.429,336.0,31.9,80.4,0.396,5.7,18.6,0.308,20.9,24.9,0.839,7.1,29.7,36.9,13.6,9.4,5.7,3.3,7.1,17.4,21.6,90.3,-8.9,9,9,1,8,9,16,12,13,14,15,10,2,5,1,15,13,15,16,1,14,14,14,1,7,15,13
1610612739,Cleveland Cavaliers,21,16,5,0.762,1008.0,38.3,81.8,0.469,12.3,30.2,0.406,15.8,21.8,0.725,10.7,32.6,43.3,21.2,12.5,7.8,4.2,4.5,19.6,21.0,104.8,8.6,2,1,10,1,2,3,9,3,2,5,2,14,11,11,6,8,7,6,6,5,9,5,4,9,3,2
1610612742,Dallas Mavericks,5,1,4,0.2,240.0,35.4,81.2,0.436,6.2,21.4,0.29,16.8,24.2,0.694,9.2,25.8,35.0,20.6,11.8,6.0,2.4,4.6,24.0,22.4,93.8,-18.2,13,13,1,13,13,10,11,9,13,10,14,9,6,13,10,16,16,8,5,13,16,7,15,2,10,14
1610612765,Detroit Pistons,4,0,4,0.0,192.0,36.0,75.3,0.478,8.8,23.3,0.376,14.3,22.0,0.648,7.0,30.8,37.8,21.8,10.5,5.3,3.3,2.5,19.0,20.3,95.0,-8.5,15,15,1,15,15,9,15,1,5,8,6,15,10,14,16,11,14,3,3,16,15,1,3,11,8,12
1610612744,Golden State Warriors,24,15,9,0.625,1157.0,38.7,85.3,0.455,12.7,32.3,0.393,17.1,23.2,0.735,10.5,32.6,43.0,24.2,13.9,7.9,5.4,5.1,21.9,22.0,107.2,4.4,1,2,15,2,1,1,4,5,1,1,3,8,9,10,9,9,9,1,11,4,6,10,12,4,1,4
1610612745,Houston Rockets,5,1,4,0.2,240.0,33.0,85.6,0.386,7.6,28.4,0.268,17.6,27.4,0.642,14.4,33.0,47.4,18.0,19.0,8.4,4.2,5.4,25.6,22.2,91.2,-18.8,13,13,1,13,13,13,3,15,10,6,16,7,3,15,1,7,1,12,16,3,10,11,16,3,14,15
1610612754,Indiana Pacers,7,3,4,0.429,336.0,33.0,74.9,0.441,8.1,21.3,0.383,19.6,23.9,0.82,9.1,30.1,39.3,18.1,14.4,7.6,5.6,4.6,22.3,21.7,93.7,1.4,9,9,1,8,9,13,16,7,9,11,4,3,8,2,11,12,13,11,14,8,5,6,13,5,11,6
1610612746,LA Clippers,6,2,4,0.333,288.0,37.2,85.0,0.437,5.7,19.5,0.291,18.3,29.3,0.625,11.3,34.8,46.2,18.2,9.7,8.5,4.7,3.5,20.5,23.8,98.3,1.0,11,11,1,11,12,5,5,8,15,12,13,5,1,16,5,2,4,10,2,2,8,3,7,1,7,7
1610612763,Memphis Grizzlies,4,0,4,0.0,192.0,32.0,81.3,0.394,4.8,16.0,0.297,12.3,17.5,0.7,13.8,27.3,41.0,16.5,15.5,7.8,4.0,9.3,21.5,17.5,81.0,-22.0,15,15,1,15,15,15,10,14,16,16,12,16,16,12,2,15,10,13,15,6,11,16,9,16,16,16
1610612748,Miami Heat,14,7,7,0.5,687.0,36.1,78.7,0.458,6.7,18.7,0.358,15.9,20.8,0.765,8.9,34.4,43.2,16.0,12.9,5.3,5.8,3.3,20.8,19.1,94.7,3.1,5,5,13,5,5,8,14,4,12,14,7,13,12,7,12,6,8,14,8,15,4,2,8,15,9,5
1610612760,Oklahoma City Thunder,18,11,7,0.611,864.0,38.2,84.5,0.452,8.3,24.9,0.333,21.7,27.6,0.786,12.5,34.4,46.9,20.5,13.9,7.7,5.4,4.0,20.3,21.2,106.4,5.3,4,3,13,3,4,4,6,6,7,7,9,1,2,5,4,4,3,9,10,7,7,4,6,8,2,3
1610612757,Portland Trail Blazers,11,5,6,0.455,533.0,36.7,88.3,0.416,11.8,31.0,0.381,18.7,25.3,0.74,12.8,34.4,47.2,21.3,13.0,6.1,3.9,5.9,23.2,21.6,104.0,-2.5,6,7,11,7,6,6,1,12,3,3,5,4,4,8,3,5,2,4,9,12,12,13,14,6,4,9
1610612759,San Antonio Spurs,10,6,4,0.6,480.0,38.7,82.5,0.469,8.2,19.1,0.429,16.4,20.5,0.8,7.9,31.6,39.5,21.3,11.6,9.1,7.0,4.7,18.2,19.9,102.0,9.1,7,6,1,4,8,2,8,2,8,13,1,10,14,3,14,10,12,5,4,1,2,8,2,13,5,1
1610612761,Toronto Raptors,20,10,10,0.5,975.0,33.7,80.1,0.421,6.7,22.6,0.298,17.8,24.1,0.737,10.6,29.1,39.7,15.5,12.8,7.4,3.6,4.8,21.5,20.1,92.0,-4.2,3,4,16,5,3,12,13,11,11,9,11,6,7,9,7,14,11,15,7,10,13,9,10,12,13,10
