close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
1628389,Bam Adebayo,1610612748,MIA,C-F,24.0,56,56,1.0,5.34,12.48,0.428,0.476,-0.049
200768,Kyle Lowry,1610612748,MIA,G,36.0,63,63,1.0,6.02,12.02,0.501,0.461,0.04
200782,P.J. Tucker,1610612748,MIA,F,37.0,71,71,1.0,5.15,11.85,0.435,0.46,-0.025
1629639,Tyler Herro,1610612748,MIA,G,22.0,66,66,1.0,5.36,11.74,0.457,0.448,0.008
1628997,Caleb Martin,1610612748,MIA,F,26.0,59,59,1.0,4.47,10.73,0.417,0.458,-0.041
202710,Jimmy Butler III,1610612748,MIA,F,32.0,57,57,1.0,4.35,9.79,0.444,0.463,-0.019
1629216,Gabe Vincent,1610612748,MIA,G,26.0,64,64,1.0,4.3,9.77,0.44,0.447,-0.007
1629622,Max Strus,1610612748,MIA,G-F,26.0,68,68,1.0,4.19,9.25,0.453,0.45,0.003
1629130,Duncan Robinson,1610612748,MIA,F,28.0,79,79,1.0,4.32,9.08,0.476,0.455,0.021
203506,Victor Oladipo,1610612748,MIA,G,30.0,8,8,1.0,3.25,8.38,0.388,0.461,-0.073
1630209,Omer Yurtseven,1610612748,MIA,C,24.0,48,48,1.0,3.33,7.48,0.446,0.481,-0.036
203473,Dewayne Dedmon,1610612748,MIA,C,32.0,67,67,1.0,3.42,7.39,0.463,0.48,-0.017
1630606,Javonte Smart,1610612748,MIA,G,23.0,12,12,1.0,2.58,6.75,0.383,0.421,-0.038
202693,Markieff Morris,1610612748,MIA,F,32.0,17,17,1.0,2.88,6.59,0.438,0.453,-0.015
1629644,KZ Okpala,1610612748,MIA,F-G,23.0,15,15,1.0,2.87,6.33,0.453,0.451,0.002
1628539,Mychal Mulder,1610612748,MIA,G,28.0,13,13,1.0,2.23,5.38,0.414,0.427,-0.013
1629657,Kyle Guy,1610612748,MIA,G,24.0,14,14,1.0,2.71,5.21,0.521,0.463,0.058
1629735,Chris Silva,1610612748,MIA,F,25.0,8,8,1.0,2.5,4.38,0.571,0.503,0.069
1629312,Haywood Highsmith,1610612748,MIA,F,25.0,14,14,1.0,1.5,3.86,0.389,0.453,-0.064
1630585,Marcus Garrett,1610612748,MIA,G,23.0,9,9,1.0,1.56,3.67,0.424,0.439,-0.015
2617,Udonis Haslem,1610612748,MIA,F,42.0,11,11,1.0,1.82,3.27,0.556,0.451,0.105
