season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2021-22,1628982,Melvin Frazier Jr.,Melvin,1610612760,OKC,Oklahoma City Thunder,22101222,2022-04-10T00:00:00,OKC @ LAC,L,48.1,0.0,0.0,0.0,8.9,16.7,14.4,22.2,51.1,0.0,2.2,4.4,1.1,15.9,1,13121,13121,13121,12437,11791,10350,9479,10873,14443,15724,22452,9483,8184,21797,15989,18227,23697,1,43:17,2021,2022
2021-22,1629658,Jaylen Hoard,Jaylen,1610612760,OKC,Oklahoma City Thunder,22101222,2022-04-10T00:00:00,OKC @ LAC,L,48.1,2.1,6.4,0.0,10.6,16.0,17.0,22.3,48.9,1.1,3.2,2.1,1.1,44.1,1,13121,13121,13121,12393,11467,3769,9479,8990,13890,18379,22609,11111,8155,23879,8487,18234,11583,1,45:13,2021,2022
2021-22,1630249,Vít Krejčí,Vít,1610612760,OKC,Oklahoma City Thunder,22101222,2022-04-10T00:00:00,OKC @ LAC,L,49.0,0.0,2.4,0.0,9.8,14.6,15.9,24.4,56.1,0.0,1.2,3.7,0.0,26.3,1,13121,13121,13121,9366,11791,9862,9479,9907,12382,17272,23359,6420,8184,17695,13540,18239,20745,1,40:10,2021,2022
2021-22,1630285,Zavier Simpson,Zavier,1610612760,OKC,Oklahoma City Thunder,22101222,2022-04-10T00:00:00,OKC @ LAC,L,48.6,0.0,0.0,0.0,12.9,15.1,17.2,23.7,49.5,1.1,2.2,3.2,3.2,45.5,1,13121,13121,13121,10538,11791,10350,9479,6697,12889,18577,23095,10756,8150,21697,12152,11892,10850,1,45:14,2021,2022
2021-22,1629676,Isaiah Roby,Isaiah,1610612760,OKC,Oklahoma City Thunder,22101222,2022-04-10T00:00:00,OKC @ LAC,L,47.6,15.8,10.5,18.4,15.8,10.5,15.8,23.7,42.1,0.0,0.0,0.0,7.9,68.7,1,13121,13121,13121,14062,392,1262,130,4478,7857,17160,23097,16017,8184,1,1,3054,2339,1,18:06,2021,2022
2021-22,1630686,Georgios Kalaitzakis,Georgios,1610612760,OKC,Oklahoma City Thunder,22101222,2022-04-10T00:00:00,OKC @ LAC,L,48.5,0.0,2.0,2.0,6.1,15.2,16.2,23.2,50.5,0.0,0.0,4.0,3.0,32.0,1,13121,13121,13121,11033,11791,10120,9302,14462,12959,17597,22962,9850,8184,1,14788,12439,18182,1,48:00,2021,2022
2021-22,1628982,Melvin Frazier Jr.,Melvin,1610612760,OKC,Oklahoma City Thunder,22101211,2022-04-08T00:00:00,OKC @ LAL,L,47.0,0.0,2.2,0.0,8.6,16.1,7.5,20.4,53.8,0.0,1.1,4.3,5.4,20.2,1,13121,13121,13121,16354,11791,10094,9479,11286,14030,7565,21626,7743,8184,17460,15623,6885,22733,1,43:41,2021,2022
2021-22,1629676,Isaiah Roby,Isaiah,1610612760,OKC,Oklahoma City Thunder,22101211,2022-04-08T00:00:00,OKC @ LAL,L,45.9,0.0,9.7,3.2,19.4,9.7,19.4,12.9,64.5,0.0,0.0,16.1,9.7,63.9,1,13121,13121,13121,19671,11791,1560,7447,2733,7063,20323,15201,3065,8184,1,25582,1712,3367,1,14:13,2021,2022
2021-22,1629658,Jaylen Hoard,Jaylen,1610612760,OKC,Oklahoma City Thunder,22101211,2022-04-08T00:00:00,OKC @ LAL,L,47.8,2.0,6.1,0.0,20.4,17.3,12.2,21.4,59.2,1.0,2.0,3.1,1.0,58.6,1,13121,13121,13121,13516,11504,4020,9479,2339,15331,13074,22074,4888,8173,21383,11645,18238,4914,1,46:50,2021,2022
2021-22,1630285,Zavier Simpson,Zavier,1610612760,OKC,Oklahoma City Thunder,22101211,2022-04-08T00:00:00,OKC @ LAL,L,47.5,0.0,0.0,0.0,10.2,17.3,12.2,21.4,59.2,1.0,1.0,6.1,3.1,32.3,1,13121,13121,13121,14389,11791,10350,9479,9473,15331,13074,22074,4888,8173,17444,20006,12438,18031,1,46:35,2021,2022
