player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
203932,Aaron Gordon,Aaron,1610612743,DEN,28.0,38,24,14,0.632,121.05833333333334,1.5,3.0,0.9,10.1,12.8,7.7,8.9,33.9,0.6,0.6,3.3,4.2,32.1,11,3,381,105,33,172,115,144,81,301,149,370,201,172,294,219,128,174
1631128,Christian Braun,Christian,1610612743,DEN,23.0,17,9,8,0.529,24.321666666666665,3.0,3.0,0.0,5.9,8.9,7.4,10.4,41.4,0.0,1.5,4.4,0.0,18.8,187,167,263,182,250,106,116,169,179,180,142,394,85,218,385,307,310,345
201599,DeAndre Jordan,DeAndre,1610612743,DEN,35.0,1,1,0,1.0,2.083333333333333,34.6,0.0,0.0,0.0,0.0,0.0,34.6,0.0,0.0,0.0,0.0,34.6,86.4,420,359,1,1,425,3,238,169,329,1,1,459,432,218,1,1,2,3
1627750,Jamal Murray,Jamal,1610612743,DEN,27.0,25,17,8,0.68,77.235,0.9,2.8,1.9,8.4,12.6,7.0,7.9,29.8,0.0,0.0,1.4,5.1,47.6,119,44,263,67,117,202,126,90,122,295,137,341,269,218,1,117,99,41
203200,Justin Holiday,Justin,1610612743,DEN,35.0,7,6,1,0.857,15.645,0.0,0.0,4.6,4.6,4.6,9.2,9.2,41.4,0.0,0.0,4.6,0.0,27.4,294,221,29,29,295,226,238,17,224,87,186,374,86,218,1,314,310,241
203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,31.0,35,23,12,0.657,118.40166666666669,3.0,1.5,1.8,0.6,11.2,7.9,8.5,29.2,0.9,0.0,3.3,2.1,21.6,20,6,337,91,37,104,195,93,327,254,155,358,283,141,1,231,247,315
1629008,Michael Porter Jr.,Michael,1610612743,DEN,26.0,39,25,14,0.641,125.185,1.2,0.9,0.6,2.9,12.1,8.1,8.3,31.1,1.2,0.3,2.3,1.2,22.3,9,1,381,100,24,191,228,161,279,281,157,355,245,111,261,157,292,308
203999,Nikola Jokić,Nikola,1610612743,DEN,29.0,36,23,13,0.639,121.69666666666669,4.1,5.9,0.6,18.9,10.9,7.4,8.0,31.9,0.3,1.2,4.4,11.5,62.4,17,6,365,102,30,60,32,159,15,246,141,343,232,212,365,306,11,14
1631212,Peyton Watson,Peyton,1610612743,DEN,21.0,18,12,6,0.667,20.46,0.0,0.0,0.0,10.6,5.3,3.5,8.8,17.6,3.5,1.8,10.6,1.8,50.1,173,121,218,70,273,226,238,169,68,98,93,366,412,27,411,449,269,33
202704,Reggie Jackson,Reggie,1610612743,DEN,34.0,19,13,6,0.684,48.22166666666666,4.5,0.0,3.0,14.9,13.4,6.7,8.2,32.8,0.0,2.2,2.2,5.2,39.1,163,99,218,65,176,49,238,45,29,316,134,349,222,218,431,151,94,94
