season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2022-23,1610612744,GSW,Golden State Warriors,22201230,2023-04-09,GSW @ POR,W,48.0,58,96,0.604,27,49,0.551,14,16,0.875,9,49,58,47,16.0,13,6,3,18,9,157,56.0,1,1,1,1,159,3,316,35,1,56,34,1831,2089,383,1392,8,47,1,1578,55,512,457,678,2455,3,1,1,2022,2023,False,POR,GSW,APR
2022-23,1610612744,GSW,Golden State Warriors,22201211,2023-04-07,GSW @ SAC,W,48.0,41,78,0.526,16,36,0.444,21,24,0.875,10,37,47,36,24.0,6,7,3,22,16,119,22.0,1,1,1,1,159,1300,2272,451,379,851,377,693,1040,383,1152,491,661,45,2430,1444,294,457,1607,1999,812,123,1,2022,2023,False,SAC,GSW,APR
2022-23,1610612744,GSW,Golden State Warriors,22201187,2023-04-04,GSW vs. OKC,W,48.0,47,95,0.495,20,47,0.426,22,30,0.733,19,35,54,25,14.0,6,6,1,22,22,136,11.0,1,1,1,1,159,346,368,857,72,97,535,550,381,1749,60,784,130,1149,1120,1444,512,52,1607,631,92,469,1,2022,2023,True,GSW,OKC,APR
2022-23,1610612744,GSW,Golden State Warriors,22201175,2023-04-02,GSW @ DEN,L,48.0,42,105,0.4,9,42,0.214,17,17,1.0,22,35,57,26,15.0,9,4,7,22,17,110,-2.0,1,1231,1231,1231,159,1088,47,2257,1864,318,2354,1320,1994,1,11,784,62,962,1368,533,1183,1950,1607,1784,1567,1287,1,2022,2023,False,DEN,GSW,APR
2022-23,1610612744,GSW,Golden State Warriors,22201158,2023-03-31,GSW vs. SAS,W,48.0,47,93,0.505,21,49,0.429,15,21,0.714,14,31,45,37,15.0,5,4,4,18,20,130,15.0,1,1,1,1,159,346,537,733,51,56,492,1661,1464,1871,371,1475,908,34,1368,1735,1183,859,678,1079,229,300,1,2022,2023,True,GSW,SAS,MAR
2022-23,1610612744,GSW,Golden State Warriors,22201135,2023-03-28,GSW vs. NOP,W,48.0,43,82,0.524,18,40,0.45,16,22,0.727,11,30,41,32,19.0,11,4,4,18,18,120,11.0,1,1,1,1,159,904,1950,467,169,441,354,1497,1318,1795,915,1641,1487,187,2129,196,1183,859,678,1536,754,469,1,2022,2023,True,GSW,NOP,MAR
2022-23,1610612744,GSW,Golden State Warriors,22201121,2023-03-26,GSW vs. MIN,L,48.0,34,82,0.415,15,40,0.375,13,17,0.765,6,31,37,25,16.0,9,2,2,19,20,96,-3.0,1,1231,1231,1231,159,2300,1950,2151,514,441,996,1971,1994,1462,2058,1475,1993,1149,1578,533,2005,183,926,1079,2307,1354,1,2022,2023,True,GSW,MIN,MAR
2022-23,1610612744,GSW,Golden State Warriors,22201103,2023-03-24,GSW vs. PHI,W,48.0,42,88,0.477,18,50,0.36,18,24,0.75,10,39,49,27,11.0,3,0,1,21,20,120,8.0,1,1,1,1,159,1088,1138,1192,169,38,1195,1153,1040,1579,1152,289,445,781,449,2261,2410,52,1383,1079,754,664,1,2022,2023,True,GSW,PHI,MAR
2022-23,1610612744,GSW,Golden State Warriors,22201086,2023-03-22,GSW @ DAL,W,48.0,50,90,0.556,12,39,0.308,15,18,0.833,11,33,44,33,13.0,7,5,2,20,17,127,2.0,1,1,1,1,159,121,875,188,1088,531,1773,1661,1891,712,915,1113,1048,125,882,1116,809,183,1156,1784,360,1108,1,2022,2023,False,DAL,GSW,MAR
2022-23,1610612744,GSW,Golden State Warriors,22201074,2023-03-20,GSW @ HOU,W,48.0,44,88,0.5,17,48,0.354,16,19,0.842,16,32,48,31,20.0,12,6,2,14,14,121,13.0,1,1,1,1,159,744,1138,753,266,75,1284,1497,1769,655,184,1290,549,253,2253,107,512,183,127,2257,682,381,1,2022,2023,False,HOU,GSW,MAR
2022-23,1610612744,GSW,Golden State Warriors,22201061,2023-03-18,GSW @ MEM,L,48.0,39,91,0.429,13,35,0.371,28,34,0.824,15,27,42,27,13.0,3,8,5,21,24,119,-14.0,1,1231,1231,1231,159,1655,767,1983,857,984,1048,121,158,826,253,2084,1332,781,882,2261,161,1279,1383,321,812,2081,1,2022,2023,False,MEM,GSW,MAR
2022-23,1610612744,GSW,Golden State Warriors,22201048,2023-03-17,GSW @ ATL,L,48.0,47,98,0.48,11,40,0.275,14,20,0.7,16,38,54,28,17.0,6,9,8,20,15,119,-8.0,1,1231,1231,1231,159,346,213,1148,1370,441,2051,1831,1627,1985,184,367,130,605,1797,1444,90,2168,1156,2144,812,1714,1,2022,2023,False,ATL,GSW,MAR
2022-23,1610612744,GSW,Golden State Warriors,22201041,2023-03-15,GSW @ LAC,L,48.0,49,88,0.557,17,36,0.472,11,15,0.733,7,29,36,28,16.0,5,1,1,25,18,126,-8.0,1,1231,1231,1231,159,178,1138,179,266,851,227,2187,2181,1749,1859,1817,2096,605,1578,1735,2279,52,2141,1536,395,1714,1,2022,2023,False,LAC,GSW,MAR
2022-23,1610612744,GSW,Golden State Warriors,22201025,2023-03-13,GSW vs. PHX,W,48.0,45,83,0.542,19,39,0.487,14,24,0.583,9,32,41,28,16.0,8,6,4,21,23,123,11.0,1,1,1,1,159,576,1826,290,113,531,157,1831,1040,2378,1392,1290,1487,605,1578,800,512,859,1383,460,557,469,1,2022,2023,True,GSW,PHX,MAR
2022-23,1610612744,GSW,Golden State Warriors,22201012,2023-03-11,GSW vs. MIL,W,53.0,46,112,0.411,23,55,0.418,10,11,0.909,18,47,65,33,15.0,12,4,7,15,14,125,9.0,1,1,1,1,21,455,4,2180,19,9,618,2282,2388,203,83,19,7,125,1368,107,1183,1950,205,2257,450,587,1,2022,2023,True,GSW,MIL,MAR
2022-23,1610612744,GSW,Golden State Warriors,22200996,2023-03-09,GSW @ MEM,L,48.0,36,82,0.439,15,45,0.333,23,24,0.958,8,24,32,25,17.0,9,3,3,17,18,110,-21.0,1,1231,1231,1231,159,2138,1950,1831,514,163,1447,451,1040,46,1632,2344,2343,1149,1797,533,1603,457,463,1536,1567,2299,1,2022,2023,False,MEM,GSW,MAR
