season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2022-23,1610612744,GSW,Golden State Warriors,42200236,2023-05-12,GSW @ LAL,L,48.0,10.0,18.0,8.0,44.0,10.0,11.0,22.0,46.0,0,0,0,0,9,132,25,137,96,31,51,155,74,1,2022,2023,False,LAL,GSW,MAY
2022-23,1610612744,GSW,Golden State Warriors,42200235,2023-05-10,GSW vs. LAL,W,48.0,20.0,18.0,13.0,50.0,20.0,10.0,15.0,52.0,0,0,0,0,9,35,25,84,49,126,45,99,121,1,2022,2023,True,GSW,LAL,MAY
2022-23,1610612744,GSW,Golden State Warriors,42200234,2023-05-08,GSW @ LAL,L,48.0,20.0,8.0,17.0,52.0,13.0,12.0,14.0,46.0,0,0,0,0,9,35,132,38,38,55,63,86,74,1,2022,2023,False,LAL,GSW,MAY
2022-23,1610612744,GSW,Golden State Warriors,42200233,2023-05-06,GSW @ LAL,L,48.0,14.0,15.0,4.0,44.0,27.0,11.0,11.0,46.0,0,0,0,0,9,90,61,159,96,159,51,55,74,1,2022,2023,False,LAL,GSW,MAY
2022-23,1610612744,GSW,Golden State Warriors,42200232,2023-05-04,GSW vs. LAL,W,48.0,14.0,13.0,17.0,48.0,12.0,8.0,7.0,42.0,0,0,0,0,9,90,78,38,65,45,31,19,47,1,2022,2023,True,GSW,LAL,MAY
2022-23,1610612744,GSW,Golden State Warriors,42200231,2023-05-02,GSW vs. LAL,L,48.0,14.0,14.0,14.0,28.0,9.0,14.0,11.0,54.0,0,0,0,0,9,90,69,71,165,24,92,55,132,1,2022,2023,True,GSW,LAL,MAY
2022-23,1610612744,GSW,Golden State Warriors,42200167,2023-04-30,GSW @ SAC,W,48.0,11.0,24.0,0.0,42.0,5.0,16.0,2.0,36.0,0,0,0,0,9,125,3,167,110,1,109,3,15,1,2022,2023,False,SAC,GSW,APR
2022-23,1610612744,GSW,Golden State Warriors,42200166,2023-04-28,GSW vs. SAC,L,48.0,17.0,8.0,9.0,36.0,23.0,18.0,18.0,44.0,0,0,0,0,9,60,132,126,147,150,131,132,60,1,2022,2023,True,GSW,SAC,APR
2022-23,1610612744,GSW,Golden State Warriors,42200165,2023-04-26,GSW @ SAC,W,48.0,19.0,18.0,12.0,60.0,14.0,16.0,14.0,56.0,0,0,0,0,9,44,25,94,9,68,109,86,142,1,2022,2023,False,SAC,GSW,APR
2022-23,1610612744,GSW,Golden State Warriors,42200164,2023-04-23,GSW vs. SAC,W,48.0,15.0,11.0,17.0,50.0,18.0,18.0,15.0,50.0,0,0,0,0,9,78,107,38,49,110,131,99,105,1,2022,2023,True,GSW,SAC,APR
2022-23,1610612744,GSW,Golden State Warriors,42200163,2023-04-20,GSW vs. SAC,W,48.0,22.0,24.0,10.0,40.0,7.0,12.0,16.0,38.0,0,0,0,0,9,20,3,115,123,9,63,113,23,1,2022,2023,True,GSW,SAC,APR
2022-23,1610612744,GSW,Golden State Warriors,42200162,2023-04-17,GSW @ SAC,L,48.0,9.0,11.0,12.0,40.0,25.0,20.0,17.0,54.0,0,0,0,0,9,139,107,94,123,154,148,121,132,1,2022,2023,False,SAC,GSW,APR
2022-23,1610612744,GSW,Golden State Warriors,42200161,2023-04-15,GSW @ SAC,L,48.0,5.0,17.0,9.0,44.0,16.0,21.0,12.0,60.0,0,0,0,0,9,163,39,126,96,92,152,64,154,1,2022,2023,False,SAC,GSW,APR
