close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1627826,Ivica Zubac,1610612746,LAC,C,27.0,6,6,0.427,13,38,0.342,0.396,-0.054
1629611,Terance Mann,1610612746,LAC,G-F,27.0,6,6,0.521,12,38,0.316,0.388,-0.072
202331,Paul George,1610612746,LAC,F,34.0,6,6,0.429,19,36,0.528,0.385,0.143
201935,James Harden,1610612746,LAC,G,34.0,6,6,0.422,11,35,0.314,0.372,-0.058
1629599,Amir Coffey,1610612746,LAC,G-F,27.0,6,6,0.542,10,26,0.385,0.405,-0.02
1626181,Norman Powell,1610612746,LAC,G,31.0,6,6,0.415,11,22,0.5,0.38,0.12
201566,Russell Westbrook,1610612746,LAC,G,35.0,6,6,0.438,2,14,0.143,0.395,-0.252
200782,P.J. Tucker,1610612746,LAC,F,39.0,2,2,0.667,4,10,0.4,0.385,0.015
203486,Mason Plumlee,1610612746,LAC,F-C,34.0,6,6,0.267,5,8,0.625,0.394,0.231
202695,Kawhi Leonard,1610612746,LAC,F,33.0,2,2,0.368,2,7,0.286,0.378,-0.092
1630527,Brandon Boston,1610612746,LAC,G,22.0,3,3,0.6,0,3,0.0,0.319,-0.319
1628464,Daniel Theis,1610612746,LAC,F-C,32.0,1,1,0.5,0,3,0.0,0.396,-0.396
1630538,Bones Hyland,1610612746,LAC,G,23.0,1,1,0.75,2,3,0.667,0.346,0.321
1641738,Kobe Brown,1610612746,LAC,F,24.0,1,1,1.0,1,1,1.0,0.372,0.628
